"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"Concho Valley RAC",2020-05-24,103,NA,NA,"TSA"
"Concho Valley RAC",2020-05-25,103,NA,NA,"TSA"
"Concho Valley RAC",2020-05-26,103,NA,NA,"TSA"
"Concho Valley RAC",2020-05-27,104,NA,NA,"TSA"
"Concho Valley RAC",2020-05-28,107,NA,NA,"TSA"
"Concho Valley RAC",2020-05-29,109,NA,NA,"TSA"
"Concho Valley RAC",2020-05-30,108,NA,NA,"TSA"
"Concho Valley RAC",2020-05-31,112,NA,NA,"TSA"
"Concho Valley RAC",2020-06-01,113,NA,NA,"TSA"
"Concho Valley RAC",2020-06-02,113,NA,NA,"TSA"
"Concho Valley RAC",2020-06-03,113,NA,NA,"TSA"
"Concho Valley RAC",2020-06-04,112,NA,NA,"TSA"
"Concho Valley RAC",2020-06-05,114,NA,NA,"TSA"
"Concho Valley RAC",2020-06-06,123,NA,NA,"TSA"
"Concho Valley RAC",2020-06-07,123,NA,NA,"TSA"
"Concho Valley RAC",2020-06-08,126,NA,NA,"TSA"
"Concho Valley RAC",2020-06-09,130,NA,NA,"TSA"
"Concho Valley RAC",2020-06-10,130,NA,NA,"TSA"
"Concho Valley RAC",2020-06-11,133,NA,NA,"TSA"
"Concho Valley RAC",2020-06-12,141,NA,NA,"TSA"
"Concho Valley RAC",2020-06-13,143.082749376977,138.940885303999,147.224613449955,"TSA"
"Concho Valley RAC",2020-06-14,146.020880632928,139.758233625131,152.283527640726,"TSA"
"Concho Valley RAC",2020-06-15,149.860002222547,141.628344390058,158.091660055037,"TSA"
"Concho Valley RAC",2020-06-16,152.043033337864,141.345887058918,162.74017961681,"TSA"
"Concho Valley RAC",2020-06-17,154.401886417914,141.452447749834,167.351325085994,"TSA"
"Concho Valley RAC",2020-06-18,156.844792264783,141.742096861191,171.947487668375,"TSA"
"Concho Valley RAC",2020-06-19,158.79289666775,141.522709972776,176.063083362724,"TSA"
"Concho Valley RAC",2020-06-20,160.742505053825,141.417152963742,180.067857143907,"TSA"
"Concho Valley RAC",2020-06-21,162.651099037019,141.355097498627,183.94710057541,"TSA"
"Concho Valley RAC",2020-06-22,164.395962031314,141.190438916437,187.601485146191,"TSA"
"Deep East Texas RAC",2020-03-04,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-05,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-06,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-09,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-10,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-11,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-12,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-13,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-15,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-16,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-17,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-18,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-19,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-20,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-21,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-22,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-23,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-24,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-25,0,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-26,2,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-27,2,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-28,2,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-29,7,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-30,7,NA,NA,"TSA"
"Deep East Texas RAC",2020-03-31,11,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-01,15,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-02,16,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-03,32,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-04,38,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-05,39,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-06,46,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-07,49,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-08,55,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-09,59,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-10,66,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-11,71,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-12,88,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-13,91,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-14,103,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-15,111,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-16,129,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-17,141,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-18,153,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-19,154,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-20,157,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-21,167,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-22,172,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-23,188,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-24,197,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-25,200,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-26,211,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-27,211,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-28,237,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-29,241,NA,NA,"TSA"
"Deep East Texas RAC",2020-04-30,261,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-01,269,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-02,283,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-03,283,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-04,285,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-05,333,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-06,344,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-07,365,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-08,377,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-09,377,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-10,382,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-11,387,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-12,421,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-13,424,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-14,436,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-15,451,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-16,465,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-17,470,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-18,471,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-19,497,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-20,499,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-21,519,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-22,536,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-23,541,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-24,543,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-25,543,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-26,543,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-27,568,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-28,588,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-29,596,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-30,626,NA,NA,"TSA"
"Deep East Texas RAC",2020-05-31,626,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-01,628,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-02,650,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-03,671,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-04,679,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-05,683,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-06,691,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-07,695,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-08,695,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-09,698,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-10,757,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-11,760,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-12,797,NA,NA,"TSA"
"Deep East Texas RAC",2020-06-13,807.130945811865,787.400314578406,826.861577045325,"TSA"
"Deep East Texas RAC",2020-06-14,823.292744043258,796.904295901589,849.681192184926,"TSA"
"Deep East Texas RAC",2020-06-15,838.100896528453,804.844609600493,871.357183456413,"TSA"
"Deep East Texas RAC",2020-06-16,853.212879497091,813.420602976032,893.00515601815,"TSA"
"Deep East Texas RAC",2020-06-17,868.256666659752,821.936282457839,914.577050861665,"TSA"
"Deep East Texas RAC",2020-06-18,883.315760607632,830.433740035336,936.197781179927,"TSA"
"Deep East Texas RAC",2020-06-19,898.371418894471,838.844918096234,957.897919692708,"TSA"
"Deep East Texas RAC",2020-06-20,913.427848327349,847.150406504638,979.705290150059,"TSA"
"Deep East Texas RAC",2020-06-21,928.484104673823,855.333520734688,1001.63468861296,"TSA"
"Deep East Texas RAC",2020-06-22,943.540399870141,863.384917416446,1023.69588232384,"TSA"
"East Texas Gulf Coast RAC",2020-03-04,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-05,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-06,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-07,NA,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-08,NA,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-09,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-10,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-11,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-12,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-13,0,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-14,NA,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-15,3,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-16,3,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-17,3,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-18,4,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-19,4,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-20,7,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-21,16,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-22,22,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-23,28,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-24,38,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-25,49,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-26,73,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-27,96,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-28,125,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-29,141,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-30,170,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-03-31,216,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-01,261,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-02,295,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-03,333,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-04,347,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-05,485,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-06,511,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-07,587,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-08,630,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-09,669,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-10,716,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-11,787,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-12,842,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-13,878,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-14,925,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-15,964,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-16,995,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-17,1045,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-18,1094,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-19,1118,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-20,1148,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-21,1220,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-22,1266,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-23,1334,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-24,1377,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-25,1429,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-26,1499,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-27,1507,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-28,1554,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-29,1593,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-04-30,1632,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-01,1685,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-02,1751,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-03,1773,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-04,1796,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-05,1847,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-06,1869,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-07,1904,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-08,1951,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-09,2011,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-10,2048,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-11,2066,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-12,2087,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-13,2117,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-14,2142,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-15,2188,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-16,2211,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-17,2223,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-18,2264,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-19,2308,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-20,2345,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-21,2370,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-22,2413,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-23,2445,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-24,2479,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-25,2493,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-26,2504,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-27,2528,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-28,2566,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-29,2617,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-30,2651,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-05-31,2691,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-01,2717,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-02,2771,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-03,2815,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-04,2862,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-05,2928,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-06,2970,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-07,3046,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-08,3071,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-09,2901,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-10,3485,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-11,3548,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-12,3656,NA,NA,"TSA"
"East Texas Gulf Coast RAC",2020-06-13,3762.19678410743,3643.89956178954,3880.49400642532,"TSA"
"East Texas Gulf Coast RAC",2020-06-14,3905.09304750008,3761.4305967673,4048.75549823287,"TSA"
"East Texas Gulf Coast RAC",2020-06-15,4047.98931089273,3871.26129550009,4224.71732628537,"TSA"
"East Texas Gulf Coast RAC",2020-06-16,4190.88557428538,3974.80031634414,4406.97083222662,"TSA"
"East Texas Gulf Coast RAC",2020-06-17,4333.78183767803,4073.13653761591,4594.42713774015,"TSA"
"East Texas Gulf Coast RAC",2020-06-18,4476.67810107068,4167.03455838227,4786.32164375909,"TSA"
"East Texas Gulf Coast RAC",2020-06-19,4619.57436446333,4257.02888756258,4982.11984136409,"TSA"
"East Texas Gulf Coast RAC",2020-06-20,4762.47062785598,4343.50380197193,5181.43745374004,"TSA"
"East Texas Gulf Coast RAC",2020-06-21,4905.36689124863,4426.74596660335,5383.98781589392,"TSA"
"East Texas Gulf Coast RAC",2020-06-22,5048.26315464128,4506.97716864014,5589.54914064243,"TSA"
"Golden Crescent RAC",2020-03-04,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-05,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-06,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-07,NA,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-08,NA,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-09,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-10,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-11,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-12,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-13,0,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-14,NA,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-15,1,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-16,1,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-17,1,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-18,1,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-19,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-20,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-21,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-22,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-23,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-24,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-25,2,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-26,9,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-27,10,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-28,11,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-29,11,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-30,14,NA,NA,"TSA"
"Golden Crescent RAC",2020-03-31,17,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-01,29,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-02,36,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-03,46,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-04,52,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-05,56,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-06,62,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-07,78,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-08,88,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-09,98,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-10,107,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-11,111,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-12,113,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-13,117,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-14,128,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-15,131,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-16,131,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-17,133,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-18,136,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-19,140,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-20,140,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-21,146,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-22,148,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-23,159,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-24,159,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-25,172,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-26,176,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-27,183,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-28,190,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-29,190,NA,NA,"TSA"
"Golden Crescent RAC",2020-04-30,196,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-01,203,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-02,208,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-03,213,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-04,214,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-05,219,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-06,222,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-07,222,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-08,224,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-09,226,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-10,228,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-11,228,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-12,231,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-13,232,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-14,236,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-15,236,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-16,237,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-17,237,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-18,239,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-19,240,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-20,241,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-21,242,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-22,242,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-23,243,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-24,244,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-25,244,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-26,244,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-27,246,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-28,249,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-29,250,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-30,251,NA,NA,"TSA"
"Golden Crescent RAC",2020-05-31,251,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-01,251,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-02,253,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-03,256,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-04,264,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-05,269,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-06,271,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-07,272,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-08,272,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-09,283,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-10,292,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-11,302,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-12,304,NA,NA,"TSA"
"Golden Crescent RAC",2020-06-13,308.975722331745,302.704330517459,315.24711414603,"TSA"
"Golden Crescent RAC",2020-06-14,313.769943491056,303.67224142478,323.867645557333,"TSA"
"Golden Crescent RAC",2020-06-15,318.399416867752,304.600085482465,332.198748253038,"TSA"
"Golden Crescent RAC",2020-06-16,322.879349437006,305.381621696423,340.37707717759,"TSA"
"Golden Crescent RAC",2020-06-17,327.223544500512,306.013562498604,348.43352650242,"TSA"
"Golden Crescent RAC",2020-06-18,331.444531251971,306.513942489798,356.375120014144,"TSA"
"Golden Crescent RAC",2020-06-19,335.5536823831,306.904877745646,364.202487020555,"TSA"
"Golden Crescent RAC",2020-06-20,339.561320834064,307.207745855324,371.914895812805,"TSA"
"Golden Crescent RAC",2020-06-21,343.476816690352,307.441785665183,379.511847715521,"TSA"
"Golden Crescent RAC",2020-06-22,347.308675135631,307.623809127068,386.993541144194,"TSA"
"Heart of Texas RAC",2020-03-04,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-05,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-06,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-09,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-10,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-11,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-12,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-13,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-15,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-16,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-17,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-18,0,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-19,6,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-20,7,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-21,7,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-22,7,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-23,7,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-24,21,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-25,24,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-26,29,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-27,34,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-28,35,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-29,37,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-30,39,NA,NA,"TSA"
"Heart of Texas RAC",2020-03-31,42,NA,NA,"TSA"
