"Date","County","Doses_Allocated_1","Doses_Allocated_2","Doses_Administered","At_Least_One_Vaccinated","Fully_Vaccinated","Population_Over_16","Population_Over_65","Population_Phase_1A_Healthcare","Population_Phase1A_Care_Residents","Population_Phase_1B_Medical_Condition"
2021-01-24,"Freestone",NA,NA,177,NA,NA,"15808","3996","553","261","6319"
2021-01-24,"Frio",NA,NA,427,NA,NA,"16121","2499","186","166","6797"
2021-01-24,"Glasscock",NA,NA,9,NA,NA,"1099","210","23","0","426"
2021-01-24,"Goliad",NA,NA,126,NA,NA,"6281","1832","39","135","2282"
2021-01-24,"Gray",NA,NA,196,NA,NA,"16924","3531","689","315","6978"
2021-01-24,"Guadalupe",NA,NA,2777,NA,NA,"130517","23614","3801","1225","49282"
2021-01-24,"Hale",NA,NA,255,NA,NA,"25476","4604","873","399","10561"
2021-01-24,"Hall",NA,NA,51,NA,NA,"2406","711","27","72","978"
2021-01-24,"Hansford",NA,NA,275,NA,NA,"3987","812","139","84","1616"
2021-01-24,"Hardeman",NA,NA,52,NA,NA,"3190","912","102","16","1146"
2021-01-24,"Hartley",NA,NA,429,NA,NA,"4561","861","196","94","1669"
2021-01-24,"Hemphill",NA,NA,31,NA,NA,"2827","606","104","98","1066"
2021-01-24,"Henderson",NA,NA,1026,NA,NA,"67238","18534","2043","998","26544"
2021-01-24,"Hockley",NA,NA,317,NA,NA,"17799","3453","483","263","6829"
2021-01-24,"Hood",NA,NA,535,NA,NA,"50193","15416","1720","867","16867"
2021-01-24,"Houston",NA,NA,206,NA,NA,"18929","5176","634","538","7399"
2021-01-24,"Irion",NA,NA,22,NA,NA,"1234","328","15","0","429"
2021-01-24,"Jackson",NA,NA,349,NA,NA,"11425","2720","380","237","4205"
2021-01-24,"Jim Hogg",NA,NA,25,NA,NA,"3791","890","14","60","1572"
2021-01-24,"Kendall",NA,NA,1135,NA,NA,"37890","9152","1091","801","12702"
2021-01-24,"Kenedy",NA,NA,2,NA,NA,"321","68","1","0","139"
2021-01-24,"Kent",NA,NA,11,NA,NA,"615","201","13","60","198"
2021-01-24,"Kimble",NA,NA,24,NA,NA,"3651","1288","90","0","1243"
2021-01-24,"King",NA,NA,2,NA,NA,"205","51","7","0","69"
2021-01-24,"Knox",NA,NA,108,NA,NA,"2808","736","95","127","976"
2021-01-24,"Lee",NA,NA,163,NA,NA,"13993","3219","334","226","5333"
2021-01-24,"Leon",NA,NA,105,NA,NA,"13946","4334","155","74","4662"
2021-01-24,"Live Oak",NA,NA,164,NA,NA,"10055","2533","35","100","3769"
2021-01-24,"Llano",NA,NA,314,NA,NA,"18908","8119","277","358","5362"
2021-01-24,"Lynn",NA,NA,82,NA,NA,"4496","974","191","40","1838"
2021-01-24,"Marion",NA,NA,72,NA,NA,"8277","2697","351","158","3058"
2021-01-24,"Mason",NA,NA,43,NA,NA,"3521","1250","104","0","1147"
2021-01-24,"Matagorda",NA,NA,311,NA,NA,"28247","6391","1113","369","11409"
2021-01-24,"McCulloch",NA,NA,27,NA,NA,"6435","1792","212","122","2275"
2021-01-24,"McLennan",NA,NA,5138,NA,NA,"200781","37728","11153","3621","71906"
2021-01-24,"McMullen",NA,NA,11,NA,NA,"616","189","10","0","202"
2021-01-24,"Mills",NA,NA,30,NA,NA,"4006","1416","149","152","1305"
2021-01-24,"Mitchell",NA,NA,10,NA,NA,"6958","1259","265","96","2753"
2021-01-24,"Morris",NA,NA,123,NA,NA,"9830","2730","77","179","3692"
2021-01-24,"Motley",NA,NA,34,NA,NA,"994","368","22","50","319"
2021-01-24,"Nacogdoches",NA,NA,660,NA,NA,"51773","9953","2530","755","19948"
2021-01-24,"Newton",NA,NA,159,NA,NA,"11298","2878","55","113","4648"
2021-01-24,"Nolan",NA,NA,402,NA,NA,"11321","2737","519","251","4249"
2021-01-24,"Ochiltree",NA,NA,122,NA,NA,"7106","1148","200","114","2812"
2021-01-24,"Orange",NA,NA,724,NA,NA,"65087","13729","1456","548","26244"
2021-01-24,"Panola",NA,NA,290,NA,NA,"18462","4589","473","377","7117"
2021-01-24,"Parmer",NA,NA,104,NA,NA,"7222","1366","161","174","2910"
2021-01-24,"Presidio",NA,NA,21,NA,NA,"5069","1601","27","0","2039"
2021-01-24,"Rains",NA,NA,166,NA,NA,"10277","3123","163","68","3649"
2021-01-24,"Randall",NA,NA,2219,NA,NA,"108431","21424","2812","869","34803"
2021-01-24,"Real",NA,NA,114,NA,NA,"2943","1053","25","86","1051"
2021-01-24,"Refugio",NA,NA,286,NA,NA,"5583","1617","228","154","2031"
2021-01-24,"Roberts",NA,NA,7,NA,NA,"672","193","16","0","227"
2021-01-24,"Robertson",NA,NA,194,NA,NA,"13474","3412","252","252","4991"
2021-01-24,"Rockwall",NA,NA,1812,NA,NA,"80325","13395","3750","1347","27575"
2021-01-24,"San Augustine",NA,NA,126,NA,NA,"6811","2227","415","337","2590"
2021-01-24,"San Jacinto",NA,NA,336,NA,NA,"23444","6488","132","190","9275"
2021-01-24,"San Patricio",NA,NA,862,NA,NA,"51116","10209","975","347","19063"
2021-01-24,"San Saba",NA,NA,19,NA,NA,"5000","1465","33","72","1828"
2021-01-24,"Schleicher",NA,NA,10,NA,NA,"2218","559","65","34","793"
2021-01-24,"Shelby",NA,NA,251,NA,NA,"19449","4532","540","369","7876"
2021-01-24,"Stephens",NA,NA,20,NA,NA,"7542","1890","168","92","2928"
2021-01-24,"Stonewall",NA,NA,58,NA,NA,"1095","361","63","53","369"
2021-01-24,"Terrell",NA,NA,5,NA,NA,"639","255","10","0","207"
2021-01-24,"Terry",NA,NA,366,NA,NA,"9307","1858","345","178","3985"
2021-01-24,"Titus",NA,NA,403,NA,NA,"24323","4845","1811","633","9797"
2021-01-24,"Trinity",NA,NA,137,NA,NA,"12104","3956","347","241","4400"
2021-01-24,"Tyler",NA,NA,184,NA,NA,"17963","4895","476","238","6926"
2021-01-24,"Van Zandt",NA,NA,633,NA,NA,"45216","11495","1280","711","16861"
2021-01-24,"Waller",NA,NA,492,NA,NA,"43350","6546","1182","466","16819"
2021-01-24,"Ward",NA,NA,104,NA,NA,"8921","1629","137","92","3551"
2021-01-24,"Wheeler",NA,NA,78,NA,NA,"3915","1002","200","114","1459"
2021-01-24,"Winkler",NA,NA,39,NA,NA,"5954","964","102","0","2445"
2021-01-24,"Wood",NA,NA,595,NA,NA,"38005","12527","1046","880","13019"
2021-01-31,"Andrews",NA,NA,868,NA,NA,"13503","1833","309","106","5450"
2021-01-31,"Atascosa",NA,NA,1318,NA,NA,"38768","7605","1124","651","15239"
2021-01-31,"Borden",NA,NA,11,NA,NA,"543","174","9","0","163"
2021-01-31,"Burleson",NA,NA,404,NA,NA,"14869","3867","143","218","5600"
2021-01-31,"Carson",NA,NA,197,NA,NA,"4718","1250","60","0","1547"
2021-01-31,"Castro",NA,NA,323,NA,NA,"5607","1236","121","174","2168"
2021-01-31,"Cherokee",NA,NA,925,NA,NA,"40876","9444","1500","738","16376"
2021-01-31,"Coke",NA,NA,108,NA,NA,"2756","947","47","130","899"
2021-01-31,"Concho",NA,NA,130,NA,NA,"2288","689","76","66","815"
2021-01-31,"Cottle",NA,NA,26,NA,NA,"1123","339","5","0","446"
2021-01-31,"Crane",NA,NA,122,NA,NA,"3554","594","71","110","1353"
2021-01-31,"Crockett",NA,NA,95,NA,NA,"2694","612","31","56","1031"
2021-01-31,"Culberson",NA,NA,110,NA,NA,"1746","480","67","0","722"
2021-01-31,"DeWitt",NA,NA,392,NA,NA,"16110","4035","319","438","6110"
2021-01-31,"Dickens",NA,NA,136,NA,NA,"1858","525","21","0","689"
2021-01-31,"Edwards",NA,NA,34,NA,NA,"1555","561","24","0","528"
2021-01-31,"Fayette",NA,NA,850,NA,NA,"20879","6679","998","647","6844"
2021-01-31,"Gaines",NA,NA,305,NA,NA,"14548","1907","323","95","6156"
2021-01-31,"Glasscock",NA,NA,65,NA,NA,"1099","210","23","0","426"
2021-01-31,"Goliad",NA,NA,143,NA,NA,"6281","1832","39","135","2282"
2021-01-31,"Gonzales",NA,NA,234,NA,NA,"15937","3572","550","256","6356"
2021-01-31,"Hall",NA,NA,100,NA,NA,"2406","711","27","72","978"
2021-01-31,"Hamilton",NA,NA,415,NA,NA,"6832","2146","481","296","2427"
2021-01-31,"Hansford",NA,NA,150,NA,NA,"3987","812","139","84","1616"
2021-01-31,"Hartley",NA,NA,288,NA,NA,"4561","861","196","94","1669"
2021-01-31,"Hudspeth",NA,NA,152,NA,NA,"3979","775","33","0","1778"
2021-01-31,"Irion",NA,NA,39,NA,NA,"1234","328","15","0","429"
2021-01-31,"Jackson",NA,NA,1254,NA,NA,"11425","2720","380","237","4205"
2021-01-31,"Kendall",NA,NA,1428,NA,NA,"37890","9152","1091","801","12702"
2021-01-31,"Kenedy",NA,NA,81,NA,NA,"321","68","1","0","139"
2021-01-31,"Kent",NA,NA,20,NA,NA,"615","201","13","60","198"
2021-01-31,"King",NA,NA,6,NA,NA,"205","51","7","0","69"
2021-01-31,"Lamb",NA,NA,723,NA,NA,"9740","2240","454","226","3968"
2021-01-31,"Loving",NA,NA,7,NA,NA,"129","23","0","0","50"
2021-01-31,"Madison",NA,NA,151,NA,NA,"11595","2264","299","258","4451"
2021-01-31,"Marion",NA,NA,264,NA,NA,"8277","2697","351","158","3058"
2021-01-31,"Martin",NA,NA,100,NA,NA,"4136","659","165","0","1624"
2021-01-31,"Mason",NA,NA,170,NA,NA,"3521","1250","104","0","1147"
2021-01-31,"McCulloch",NA,NA,62,NA,NA,"6435","1792","212","122","2275"
2021-01-31,"McLennan",NA,NA,6263,NA,NA,"200781","37728","11153","3621","71906"
2021-01-31,"McMullen",NA,NA,59,NA,NA,"616","189","10","0","202"
2021-01-31,"Menard",NA,NA,180,NA,NA,"1790","699","9","40","550"
2021-01-31,"Mills",NA,NA,215,NA,NA,"4006","1416","149","152","1305"
2021-01-31,"Motley",NA,NA,55,NA,NA,"994","368","22","50","319"
2021-01-31,"Rains",NA,NA,178,NA,NA,"10277","3123","163","68","3649"
2021-01-31,"Reagan",NA,NA,145,NA,NA,"2841","427","52","42","1173"
2021-01-31,"Real",NA,NA,199,NA,NA,"2943","1053","25","86","1051"
2021-01-31,"Red River",NA,NA,275,NA,NA,"9965","3044","420","252","3717"
2021-01-31,"Refugio",NA,NA,372,NA,NA,"5583","1617","228","154","2031"
2021-01-31,"Roberts",NA,NA,16,NA,NA,"672","193","16","0","227"
2021-01-31,"Sabine",NA,NA,217,NA,NA,"8871","3267","572","186","3077"
2021-01-31,"San Saba",NA,NA,43,NA,NA,"5000","1465","33","72","1828"
2021-01-31,"Schleicher",NA,NA,68,NA,NA,"2218","559","65","34","793"
2021-01-31,"Sterling",NA,NA,22,NA,NA,"975","186","10","44","375"
2021-01-31,"Terrell",NA,NA,174,NA,NA,"639","255","10","0","207"
2021-01-31,"Trinity",NA,NA,340,NA,NA,"12104","3956","347","241","4400"
2021-01-31,"Upton",NA,NA,327,NA,NA,"2730","537","170","30","1105"
2021-01-31,"Yoakum",NA,NA,302,NA,NA,"6135","1033","225","60","2367"
2021-01-31,"Zapata",NA,NA,565,NA,NA,"9981","1866","195","202","4642"
2021-01-31,"Zavala",NA,NA,764,NA,NA,"8840","1723","25","60","4035"
2021-02-07,"Anderson",NA,NA,1065,NA,NA,"48045","8658","2051","833","20206"
2021-02-07,"Andrews",NA,NA,605,NA,NA,"13503","1833","309","106","5450"
2021-02-07,"Aransas",NA,NA,794,NA,NA,"19803","6791","370","252","6701"
2021-02-07,"Archer",NA,NA,549,NA,NA,"6921","1677","80","13","2381"
2021-02-07,"Armstrong",NA,NA,82,NA,NA,"1499","470","32","86","466"
2021-02-07,"Bandera",NA,NA,864,NA,NA,"19763","6439","352","180","6555"
2021-02-07,"Blanco",NA,NA,394,NA,NA,"10092","3004","90","102","3388"
2021-02-07,"Borden",NA,NA,18,NA,NA,"543","174","9","0","163"
2021-02-07,"Brewster",NA,NA,668,NA,NA,"7706","2231","303","0","2579"
2021-02-07,"Briscoe",NA,NA,220,NA,NA,"1272","404","19","0","452"
2021-02-07,"Burleson",NA,NA,646,NA,NA,"14869","3867","143","218","5600"
2021-02-07,"Callahan",NA,NA,311,NA,NA,"11263","2958","146","122","4094"
2021-02-07,"Camp",NA,NA,224,NA,NA,"10031","2494","207","152","3927"
2021-02-07,"Carson",NA,NA,260,NA,NA,"4718","1250","60","0","1547"
2021-02-07,"Childress",NA,NA,318,NA,NA,"6094","1165","251","136","2395"
2021-02-07,"Coke",NA,NA,175,NA,NA,"2756","947","47","130","899"
2021-02-07,"Coleman",NA,NA,178,NA,NA,"6721","2119","342","162","2379"
2021-02-07,"Collingsworth",NA,NA,145,NA,NA,"2263","555","80","92","847"
2021-02-07,"Cottle",NA,NA,55,NA,NA,"1123","339","5","0","446"
2021-02-07,"Crockett",NA,NA,264,NA,NA,"2694","612","31","56","1031"
2021-02-07,"Culberson",NA,NA,112,NA,NA,"1746","480","67","0","722"
2021-02-07,"Dawson",NA,NA,250,NA,NA,"9789","1898","304","112","4206"
2021-02-07,"Deaf Smith",NA,NA,506,NA,NA,"13439","2423","238","147","5332"
2021-02-07,"Delta",NA,NA,175,NA,NA,"4222","1118","379","100","1580"
2021-02-07,"DeWitt",NA,NA,379,NA,NA,"16110","4035","319","438","6110"
2021-02-07,"Dickens",NA,NA,49,NA,NA,"1858","525","21","0","689"
2021-02-07,"Donley",NA,NA,181,NA,NA,"2716","804","27","65","918"
2021-02-07,"Eastland",NA,NA,541,NA,NA,"14970","4054","860","389","5393"
2021-02-07,"Edwards",NA,NA,26,NA,NA,"1555","561","24","0","528"
2021-02-07,"Fayette",NA,NA,958,NA,NA,"20879","6679","998","647","6844"
2021-02-07,"Floyd",NA,NA,429,NA,NA,"4371","1070","132","68","1723"
2021-02-07,"Franklin",NA,NA,266,NA,NA,"8554","2367","169","163","2871"
2021-02-07,"Freestone",NA,NA,414,NA,NA,"15808","3996","553","261","6319"
2021-02-07,"Frio",NA,NA,375,NA,NA,"16121","2499","186","166","6797"
2021-02-07,"Garza",NA,NA,215,NA,NA,"5325","719","33","75","2197"
2021-02-07,"Glasscock",NA,NA,184,NA,NA,"1099","210","23","0","426"
2021-02-07,"Gray",NA,NA,850,NA,NA,"16924","3531","689","315","6978"
2021-02-07,"Grimes",NA,NA,777,NA,NA,"23245","5134","234","311","9653"
2021-02-07,"Hall",NA,NA,313,NA,NA,"2406","711","27","72","978"
2021-02-07,"Hardeman",NA,NA,469,NA,NA,"3190","912","102","16","1146"
2021-02-07,"Hardin",NA,NA,1949,NA,NA,"45112","9762","1003","527","16190"
2021-02-07,"Hartley",NA,NA,177,NA,NA,"4561","861","196","94","1669"
2021-02-07,"Hemphill",NA,NA,379,NA,NA,"2827","606","104","98","1066"
2021-02-07,"Hill",NA,NA,989,NA,NA,"29198","7684","862","523","11381"
2021-02-07,"Hockley",NA,NA,1393,NA,NA,"17799","3453","483","263","6829"
2021-02-07,"Houston",NA,NA,445,NA,NA,"18929","5176","634","538","7399"
2021-02-07,"Irion",NA,NA,70,NA,NA,"1234","328","15","0","429"
2021-02-07,"Jack",NA,NA,616,NA,NA,"7230","1515","198","149","2732"
2021-02-07,"Jeff Davis",NA,NA,154,NA,NA,"2180","812","28","0","685"
2021-02-07,"Jones",NA,NA,457,NA,NA,"17011","3188","337","254","6981"
2021-02-07,"Kenedy",NA,NA,11,NA,NA,"321","68","1","0","139"
2021-02-07,"Kent",NA,NA,9,NA,NA,"615","201","13","60","198"
2021-02-07,"King",NA,NA,10,NA,NA,"205","51","7","0","69"
2021-02-07,"Kinney",NA,NA,128,NA,NA,"3050","910","11","0","1171"
2021-02-07,"Knox",NA,NA,392,NA,NA,"2808","736","95","127","976"
2021-02-07,"Lampasas",NA,NA,467,NA,NA,"17366","4322","348","284","6457"
2021-02-07,"Lee",NA,NA,440,NA,NA,"13993","3219","334","226","5333"
2021-02-07,"Limestone",NA,NA,663,NA,NA,"18871","4670","2332","1060","7512"
2021-02-07,"Lipscomb",NA,NA,170,NA,NA,"2520","617","24","61","919"
2021-02-07,"Llano",NA,NA,791,NA,NA,"18908","8119","277","358","5362"
2021-02-07,"Loving",NA,NA,3,NA,NA,"129","23","0","0","50"
2021-02-07,"Lynn",NA,NA,218,NA,NA,"4496","974","191","40","1838"
2021-02-07,"Marion",NA,NA,145,NA,NA,"8277","2697","351","158","3058"
2021-02-07,"McCulloch",NA,NA,248,NA,NA,"6435","1792","212","122","2275"
2021-02-07,"McLennan",NA,NA,5641,NA,NA,"200781","37728","11153","3621","71906"
2021-02-07,"McMullen",NA,NA,6,NA,NA,"616","189","10","0","202"
2021-02-07,"Morris",NA,NA,195,NA,NA,"9830","2730","77","179","3692"
2021-02-07,"Motley",NA,NA,43,NA,NA,"994","368","22","50","319"
2021-02-07,"Newton",NA,NA,382,NA,NA,"11298","2878","55","113","4648"
2021-02-07,"Oldham",NA,NA,75,NA,NA,"1728","316","18","0","654"
2021-02-07,"Orange",NA,NA,1396,NA,NA,"65087","13729","1456","548","26244"
2021-02-07,"Parmer",NA,NA,492,NA,NA,"7222","1366","161","174","2910"
2021-02-07,"Roberts",NA,NA,61,NA,NA,"672","193","16","0","227"
2021-02-07,"Runnels",NA,NA,381,NA,NA,"8184","2153","405","312","2979"
2021-02-07,"San Augustine",NA,NA,362,NA,NA,"6811","2227","415","337","2590"
2021-02-07,"San Jacinto",NA,NA,676,NA,NA,"23444","6488","132","190","9275"
2021-02-07,"Shackelford",NA,NA,151,NA,NA,"2612","691","52","0","937"
2021-02-07,"Shelby",NA,NA,586,NA,NA,"19449","4532","540","369","7876"
2021-02-07,"Sherman",NA,NA,37,NA,NA,"2294","462","24","42","868"
2021-02-07,"Somervell",NA,NA,535,NA,NA,"7386","1770","457","220","2741"
2021-02-07,"Sterling",NA,NA,28,NA,NA,"975","186","10","44","375"
2021-02-07,"Stonewall",NA,NA,59,NA,NA,"1095","361","63","53","369"
2021-02-07,"Swisher",NA,NA,448,NA,NA,"5764","1305","114","61","2381"
2021-02-07,"Terrell",NA,NA,6,NA,NA,"639","255","10","0","207"
2021-02-07,"Throckmorton",NA,NA,127,NA,NA,"1247","445","64","0","399"
2021-02-07,"Upton",NA,NA,27,NA,NA,"2730","537","170","30","1105"
2021-02-07,"Winkler",NA,NA,88,NA,NA,"5954","964","102","0","2445"
2021-02-07,"Zapata",NA,NA,318,NA,NA,"9981","1866","195","202","4642"
2021-02-07,"Zavala",NA,NA,1131,NA,NA,"8840","1723","25","60","4035"
2021-02-14,"Borden",NA,NA,11,NA,NA,"543","174","9","0","163"
2021-02-14,"Briscoe",NA,NA,62,NA,NA,"1272","404","19","0","452"
2021-02-14,"Cochran",NA,NA,123,NA,NA,"2188","468","57","0","956"
2021-02-14,"Coke",NA,NA,77,NA,NA,"2756","947","47","130","899"
2021-02-14,"Cottle",NA,NA,27,NA,NA,"1123","339","5","0","446"
2021-02-14,"Crockett",NA,NA,139,NA,NA,"2694","612","31","56","1031"
2021-02-14,"DeWitt",NA,NA,300,NA,NA,"16110","4035","319","438","6110"
2021-02-14,"Dickens",NA,NA,33,NA,NA,"1858","525","21","0","689"
2021-02-14,"Edwards",NA,NA,65,NA,NA,"1555","561","24","0","528"
2021-02-14,"Franklin",NA,NA,429,NA,NA,"8554","2367","169","163","2871"
2021-02-14,"Glasscock",NA,NA,17,NA,NA,"1099","210","23","0","426"
2021-02-14,"Hale",NA,NA,1092,NA,NA,"25476","4604","873","399","10561"
2021-02-14,"Hall",NA,NA,71,NA,NA,"2406","711","27","72","978"
2021-02-14,"Hamilton",NA,NA,235,NA,NA,"6832","2146","481","296","2427"
2021-02-14,"Hartley",NA,NA,535,NA,NA,"4561","861","196","94","1669"
2021-02-14,"Haskell",NA,NA,202,NA,NA,"4831","1266","123","68","1872"
2021-02-14,"Hemphill",NA,NA,45,NA,NA,"2827","606","104","98","1066"
2021-02-14,"Hudspeth",NA,NA,163,NA,NA,"3979","775","33","0","1778"
2021-02-14,"Hutchinson",NA,NA,498,NA,NA,"16258","3581","504","246","6098"
2021-02-14,"Irion",NA,NA,44,NA,NA,"1234","328","15","0","429"
2021-02-14,"Jeff Davis",NA,NA,293,NA,NA,"2180","812","28","0","685"
2021-02-14,"Kenedy",NA,NA,6,NA,NA,"321","68","1","0","139"
2021-02-14,"Kent",NA,NA,91,NA,NA,"615","201","13","60","198"
2021-02-14,"Kimble",NA,NA,81,NA,NA,"3651","1288","90","0","1243"
2021-02-14,"King",NA,NA,1,NA,NA,"205","51","7","0","69"
2021-02-14,"Kinney",NA,NA,69,NA,NA,"3050","910","11","0","1171"
2021-02-14,"Knox",NA,NA,141,NA,NA,"2808","736","95","127","976"
2021-02-14,"Lamb",NA,NA,722,NA,NA,"9740","2240","454","226","3968"
2021-02-14,"Lavaca",NA,NA,472,NA,NA,"16004","4775","820","612","5435"
2021-02-14,"Lee",NA,NA,279,NA,NA,"13993","3219","334","226","5333"
2021-02-14,"Lipscomb",NA,NA,76,NA,NA,"2520","617","24","61","919"
2021-02-14,"Live Oak",NA,NA,480,NA,NA,"10055","2533","35","100","3769"
2021-02-14,"Loving",NA,NA,2,NA,NA,"129","23","0","0","50"
2021-02-14,"Lynn",NA,NA,242,NA,NA,"4496","974","191","40","1838"
2021-02-14,"Marion",NA,NA,143,NA,NA,"8277","2697","351","158","3058"
2021-02-14,"Martin",NA,NA,33,NA,NA,"4136","659","165","0","1624"
2021-02-14,"McCulloch",NA,NA,296,NA,NA,"6435","1792","212","122","2275"
2021-02-14,"McLennan",NA,NA,6242,NA,NA,"200781","37728","11153","3621","71906"
2021-02-14,"McMullen",NA,NA,11,NA,NA,"616","189","10","0","202"
2021-02-14,"Menard",NA,NA,140,NA,NA,"1790","699","9","40","550"
2021-02-14,"Mills",NA,NA,159,NA,NA,"4006","1416","149","152","1305"
2021-02-14,"Mitchell",NA,NA,30,NA,NA,"6958","1259","265","96","2753"
2021-02-14,"Moore",NA,NA,2595,NA,NA,"14986","2372","448","176","6143"
2021-02-14,"Motley",NA,NA,27,NA,NA,"994","368","22","50","319"
2021-02-14,"Newton",NA,NA,298,NA,NA,"11298","2878","55","113","4648"
2021-02-14,"Oldham",NA,NA,91,NA,NA,"1728","316","18","0","654"
2021-02-14,"Pecos",NA,NA,680,NA,NA,"12317","2141","400","120","5047"
2021-02-14,"Polk",NA,NA,1824,NA,NA,"42276","9733","1184","574","17118"
2021-02-14,"Reagan",NA,NA,127,NA,NA,"2841","427","52","42","1173"
2021-02-14,"Real",NA,NA,290,NA,NA,"2943","1053","25","86","1051"
2021-02-14,"Refugio",NA,NA,204,NA,NA,"5583","1617","228","154","2031"
2021-02-14,"Roberts",NA,NA,7,NA,NA,"672","193","16","0","227"
2021-02-14,"Rusk",NA,NA,1127,NA,NA,"43777","9197","1501","759","17428"
2021-02-14,"San Augustine",NA,NA,408,NA,NA,"6811","2227","415","337","2590"
2021-02-14,"San Saba",NA,NA,114,NA,NA,"5000","1465","33","72","1828"
2021-02-14,"Schleicher",NA,NA,48,NA,NA,"2218","559","65","34","793"
2021-02-14,"Scurry",NA,NA,183,NA,NA,"13000","2566","399","128","5165"
2021-02-14,"Shackelford",NA,NA,31,NA,NA,"2612","691","52","0","937"
2021-02-14,"Shelby",NA,NA,269,NA,NA,"19449","4532","540","369","7876"
2021-02-14,"Sherman",NA,NA,158,NA,NA,"2294","462","24","42","868"
2021-02-14,"Somervell",NA,NA,202,NA,NA,"7386","1770","457","220","2741"
2021-02-14,"Stephens",NA,NA,258,NA,NA,"7542","1890","168","92","2928"
2021-02-14,"Sterling",NA,NA,26,NA,NA,"975","186","10","44","375"
2021-02-14,"Stonewall",NA,NA,132,NA,NA,"1095","361","63","53","369"
2021-02-14,"Sutton",NA,NA,31,NA,NA,"2992","723","91","0","1051"
2021-02-14,"Swisher",NA,NA,139,NA,NA,"5764","1305","114","61","2381"
2021-02-14,"Terrell",NA,NA,4,NA,NA,"639","255","10","0","207"
2021-02-14,"Yoakum",NA,NA,279,NA,NA,"6135","1033","225","60","2367"
2021-02-14,"Zavala",NA,NA,344,NA,NA,"8840","1723","25","60","4035"
2021-02-21,"Bandera",NA,NA,87,NA,NA,"19763","6439","352","180","6555"
2021-02-21,"Borden",NA,NA,12,NA,NA,"543","174","9","0","163"
2021-02-21,"Coke",NA,NA,19,NA,NA,"2756","947","47","130","899"
2021-02-21,"Crockett",NA,NA,11,NA,NA,"2694","612","31","56","1031"
2021-02-21,"Delta",NA,NA,26,NA,NA,"4222","1118","379","100","1580"
2021-02-21,"DeWitt",NA,NA,33,NA,NA,"16110","4035","319","438","6110"
2021-02-21,"Dickens",NA,NA,15,NA,NA,"1858","525","21","0","689"
2021-02-21,"Edwards",NA,NA,3,NA,NA,"1555","561","24","0","528"
2021-02-21,"Glasscock",NA,NA,24,NA,NA,"1099","210","23","0","426"
2021-02-21,"Hall",NA,NA,18,NA,NA,"2406","711","27","72","978"
2021-02-21,"Hartley",NA,NA,9,NA,NA,"4561","861","196","94","1669"
2021-02-21,"Irion",NA,NA,10,NA,NA,"1234","328","15","0","429"
2021-02-21,"Kent",NA,NA,6,NA,NA,"615","201","13","60","198"
2021-02-21,"King",NA,NA,1,NA,NA,"205","51","7","0","69"
2021-02-21,"McCulloch",NA,NA,51,NA,NA,"6435","1792","212","122","2275"
2021-02-21,"McLennan",NA,NA,3383,NA,NA,"200781","37728","11153","3621","71906"
2021-02-21,"McMullen",NA,NA,1,NA,NA,"616","189","10","0","202"
2021-02-21,"Motley",NA,NA,4,NA,NA,"994","368","22","50","319"
2021-02-21,"Orange",NA,NA,1328,NA,NA,"65087","13729","1456","548","26244"
2021-02-21,"Roberts",NA,NA,2,NA,NA,"672","193","16","0","227"
2021-02-21,"Sterling",NA,NA,7,NA,NA,"975","186","10","44","375"
2021-02-21,"Terrell",NA,NA,2,NA,NA,"639","255","10","0","207"
2021-02-28,"Borden",NA,NA,44,NA,NA,"543","174","9","0","163"
2021-02-28,"Coke",NA,NA,141,NA,NA,"2756","947","47","130","899"
2021-02-28,"Cottle",NA,NA,99,NA,NA,"1123","339","5","0","446"
2021-02-28,"Crockett",NA,NA,185,NA,NA,"2694","612","31","56","1031"
2021-02-28,"DeWitt",NA,NA,593,NA,NA,"16110","4035","319","438","6110"
2021-02-28,"Dickens",NA,NA,149,NA,NA,"1858","525","21","0","689"
2021-02-28,"Edwards",NA,NA,79,NA,NA,"1555","561","24","0","528"
2021-02-28,"Glasscock",NA,NA,201,NA,NA,"1099","210","23","0","426"
2021-02-28,"Hall",NA,NA,140,NA,NA,"2406","711","27","72","978"
2021-02-28,"Hartley",NA,NA,362,NA,NA,"4561","861","196","94","1669"
2021-02-28,"Hopkins",NA,NA,1220,NA,NA,"29175","6887","1192","620","11166"
2021-02-28,"Hudspeth",NA,NA,238,NA,NA,"3979","775","33","0","1778"
2021-02-28,"Irion",NA,NA,70,NA,NA,"1234","328","15","0","429"
2021-02-28,"Jackson",NA,NA,373,NA,NA,"11425","2720","380","237","4205"
2021-02-28,"Jones",NA,NA,620,NA,NA,"17011","3188","337","254","6981"
2021-02-28,"Kenedy",NA,NA,87,NA,NA,"321","68","1","0","139"
2021-02-28,"Kent",NA,NA,33,NA,NA,"615","201","13","60","198"
