"County","Date","TPR","Tests","Cases_100K_7Day_MA","count_0","Rt"
"Shelby",2021-03-28,0.063,250,1.67771160137572,71,NA
"Shelby",2021-03-29,0.053,250,1.67771160137572,72,NA
"Shelby",2021-04-02,0.034,288,2.79618600229287,73,NA
"Shelby",2021-04-03,0.043,288,3.35542320275145,68,NA
"Shelby",2021-04-04,0.035,309,NA,NA,NA
"Shelby",2021-04-04,0.049,288,3.35542320275145,64,NA
"Shelby",2021-04-08,0.074,309,6.71084640550289,82,NA
"Shelby",2021-04-09,0.061,309,7.82932080642004,75,NA
"Shelby",2021-04-10,0.062,309,7.82932080642004,70,NA
"Shelby",2021-04-11,0.07,212,NA,NA,NA
"Shelby",2021-04-11,0.053,309,7.82932080642004,73,NA
"Shelby",2021-04-15,0.027,212,2.79618600229287,101,NA
"Shelby",2021-04-16,0.061,212,1.67771160137572,92,NA
"Shelby",2021-04-17,0.073,212,1.11847440091715,95,NA
"Shelby",2021-04-18,0.071,212,NA,NA,NA
"Shelby",2021-04-18,0.108,212,1.11847440091715,78,NA
"Shelby",2021-04-19,0.073,212,1.11847440091715,78,NA
"Shelby",2021-04-22,0.036,212,3.91466040321002,80,NA
"Shelby",2021-04-23,0.035,212,3.91466040321002,88,NA
"Shelby",2021-04-24,0.034,212,4.4738976036686,75,NA
"Shelby",2021-04-25,0.071,182,NA,NA,NA
"Shelby",2021-04-25,0.034,212,4.4738976036686,74,NA
"Shelby",2021-04-26,0.022,212,4.4738976036686,73,NA
"Shelby",2021-04-29,0.06,182,1.67771160137572,72,NA
"Shelby",2021-04-30,0.057,182,2.2369488018343,71,NA
"Shelby",2021-05-01,0.027,182,1.67771160137572,69,NA
"Shelby",2021-05-02,0.071,173,NA,NA,NA
"Shelby",2021-05-02,0.027,182,1.67771160137572,67,NA
"Shelby",2021-05-03,0,182,1.67771160137572,71,NA
"Shelby",2021-05-06,0.008,173,1.11847440091715,75,NA
"Shelby",2021-05-07,0.011,173,0.559237200458575,82,NA
"Shelby",2021-05-08,0.01,173,0.559237200458575,83,NA
"Shelby",2021-05-09,0.071,171,NA,NA,NA
"Shelby",2021-05-09,0,173,1.11847440091715,86,NA
"Shelby",2021-05-10,0,173,1.11847440091715,88,NA
"Shelby",2021-05-13,0,171,1.67771160137572,95,NA
"Shelby",2021-05-14,0,171,1.67771160137572,100,NA
"Shelby",2021-05-15,0,171,1.67771160137572,76,NA
"Shelby",2021-05-16,0.071,211,NA,NA,NA
"Shelby",2021-05-16,0.015,171,1.11847440091715,69,NA
"Shelby",2021-05-17,0.022,171,1.11847440091715,65,NA
"Shelby",2021-05-20,0.07,211,2.79618600229287,90,NA
"Shelby",2021-05-21,0.086,211,2.79618600229287,79,NA
"Shelby",2021-05-22,0.118,211,2.79618600229287,77,NA
"Shelby",2021-05-23,0.071,221,NA,NA,NA
"Shelby",2021-05-23,0.113,211,3.91466040321002,81,NA
"Shelby",2021-05-24,0.112,211,4.4738976036686,84,NA
"Shelby",2021-05-29,0.017,221,2.2369488018343,92,NA
"Shelby",2021-05-30,0.071,256,NA,NA,NA
"Shelby",2021-05-30,0.018,221,1.11847440091715,86,NA
"Shelby",2021-05-31,0.016,221,1.11847440091715,88,NA
"Shelby",2021-06-03,0.025,256,1.11847440091715,91,NA
"Shelby",2021-06-04,0.03,256,1.11847440091715,92,NA
"Shelby",2021-06-05,0.016,256,2.2369488018343,97,NA
"Shelby",2021-06-06,0.071,202,NA,NA,NA
"Shelby",2021-06-06,0.018,256,2.79618600229287,97,NA
"Shelby",2021-06-07,0.041,256,2.2369488018343,99,NA
"Shelby",2021-06-10,0.044,202,2.79618600229287,86,NA
"Shelby",2021-06-11,0.065,202,2.79618600229287,88,NA
"Shelby",2021-06-12,0.082,202,2.2369488018343,88,NA
"Shelby",2021-06-13,0.071,167,NA,NA,NA
"Shelby",2021-06-13,0.061,202,2.79618600229287,87,NA
"Shelby",2021-06-14,0.027,202,3.35542320275145,89,NA
"Shelby",2021-06-18,0.077,167,3.35542320275145,93,NA
"Shelby",2021-06-20,0.071,173,NA,NA,NA
"Shelby",2021-06-21,0.163,167,13.4216928110058,94,NA
"Shelby",2021-06-25,0.293,173,16.2178788132987,99,NA
"Shelby",2021-06-27,0.071,151,NA,NA,NA
"Shelby",2021-07-04,NA,166,NA,NA,NA
"Shelby",2021-07-05,0.036,151,5.03313480412717,80,NA
"Shelby",2021-07-11,NA,222,NA,NA,NA
"Shelby",2021-07-12,0.009,166,1.11847440091715,64,NA
"Shelby",2021-07-16,0.05,222,0.559237200458575,59,NA
"Shelby",2021-07-18,NA,NA,NA,NA,NA
"Shelby",2021-07-19,0.101,222,1.67771160137572,50,NA
"Shelby",2021-07-23,0.114,222,3.35542320275145,54,NA
"Shelby",2021-07-25,NA,NA,NA,NA,NA
"Shelby",2021-07-26,0.083,222,3.35542320275145,30,NA
"Shelby",2021-07-30,0.111,222,3.91466040321002,25,NA
"Shelby",2021-07-31,0.157,222,5.03313480412717,24,NA
"Shelby",2021-08-01,NA,NA,NA,NA,NA
"Shelby",2021-08-01,0.154,222,4.4738976036686,26,NA
"Shelby",2021-08-02,0.181,222,6.15160920504432,28,NA
"Shelby",2021-08-06,0.229,222,11.1847440091715,26,NA
"Shelby",2021-08-08,NA,NA,NA,NA,NA
"Shelby",2021-08-08,0.244,222,13.9809300114644,23,NA
"Shelby",2021-08-09,0.253,222,16.2178788132987,21,NA
"Shelby",2021-08-10,0.275,222,17.8955904146744,23,NA
"Shelby",2021-08-13,0.182,222,21.8102508178844,22,NA
"Shelby",2021-08-15,NA,NA,NA,NA,NA
"Shelby",2021-08-15,0.165,222,27.9618600229287,27,NA
"Shelby",2021-08-16,0.132,222,24.0471996197187,30,NA
"Shelby",2021-08-22,NA,NA,NA,NA,NA
"Shelby",2021-08-22,0.294,222,27.4026228224702,21,NA
"Shelby",2021-08-23,0.303,222,30.198808824763,20,NA
"Shelby",2021-08-24,0.341,222,22.9287252188016,21,NA
"Shelby",2021-08-27,0.317,222,30.198808824763,26,NA
"Shelby",2021-08-29,NA,NA,NA,NA,NA
"Shelby",2021-08-29,0.262,222,34.6727064284316,16,NA
"Shelby",2021-08-30,0.13,222,31.3172832256802,13,NA
"Shelby",2021-08-31,0.151,222,35.2319436288902,12,NA
"Shelby",2021-09-04,0.206,222,32.9949948270559,16,NA
"Shelby",2021-09-05,NA,NA,NA,NA,NA
"Shelby",2021-09-05,0.179,222,32.9949948270559,17,NA
"Shelby",2021-09-06,0.192,222,34.6727064284316,17,NA
"Shelby",2021-09-07,0.229,222,35.2319436288902,16,NA
"Shelby",2021-09-10,0.232,222,31.3172832256802,17,NA
"Shelby",2021-09-11,0.239,222,27.4026228224702,13,NA
"Shelby",2021-09-12,NA,NA,NA,NA,NA
"Shelby",2021-09-12,0.256,222,24.0471996197187,15,NA
"Shelby",2021-09-13,0.235,222,22.369488018343,15,NA
"Shelby",2021-09-14,0.242,222,26.8433856220116,15,NA
"Shelby",2021-09-17,0.15,222,24.6064368201773,14,NA
"Shelby",2021-09-18,0.12,222,25.1656740206359,11,NA
"Shelby",2021-09-19,NA,NA,NA,NA,NA
"Shelby",2021-09-19,0.09,222,25.1656740206359,12,NA
"Shelby",2021-09-20,0.089,222,25.1656740206359,10,NA
"Shelby",2021-09-21,0.108,222,18.454827615133,17,NA
"Shelby",2021-09-24,0.147,222,13.4216928110058,21,NA
"Shelby",2021-09-25,0.167,222,12.8624556105472,23,NA
"Shelby",2021-09-26,NA,NA,NA,NA,NA
"Shelby",2021-09-26,0.175,222,12.8624556105472,26,NA
"Shelby",2021-09-27,0.223,222,12.8624556105472,28,NA
"Shelby",2021-09-28,0.21,222,20.1325392165087,24,NA
"Shelby",2021-10-01,0.222,222,17.8955904146744,26,NA
"Shelby",2021-10-02,0.216,222,19.0140648155915,25,NA
"Shelby",2021-10-03,NA,NA,NA,NA,NA
"Shelby",2021-10-03,0.142,222,19.0140648155915,23,NA
"Shelby",2021-10-04,0.151,222,19.0140648155915,21,NA
"Shelby",2021-10-05,0.13,222,11.7439812096301,23,NA
"Shelby",2021-10-09,0.099,222,8.38855800687862,25,NA
"Shelby",2021-10-10,NA,NA,NA,NA,NA
"Shelby",2021-10-10,0.071,222,8.38855800687862,30,NA
"Shelby",2021-10-11,0.069,222,8.38855800687862,29,NA
"Shelby",2021-10-12,0.092,222,8.38855800687862,29,NA
"Shelby",2021-10-15,0.085,222,7.82932080642004,32,NA
"Shelby",2021-10-16,0.074,222,6.71084640550289,34,NA
"Shelby",2021-10-17,NA,NA,NA,NA,NA
"Shelby",2021-10-17,0.074,222,6.71084640550289,33,NA
"Shelby",2021-10-18,0.067,222,6.71084640550289,28,NA
"Shelby",2021-10-19,0.042,222,5.59237200458575,25,NA
"Shelby",2021-10-22,0.041,222,5.03313480412717,35,NA
"Shelby",2021-10-23,0.027,222,4.4738976036686,35,NA
"Shelby",2021-10-24,NA,NA,NA,NA,NA
"Shelby",2021-10-24,0.037,222,5.03313480412717,38,NA
"Shelby",2021-10-25,0.042,222,5.03313480412717,43,NA
"Shelby",2021-10-26,0.041,222,3.91466040321002,43,NA
"Shelby",2021-10-29,0.052,222,2.79618600229287,38,NA
"Shelby",2021-10-30,0.052,222,3.35542320275145,38,NA
"Shelby",2021-10-31,NA,NA,NA,NA,NA
"Shelby",2021-10-31,0.024,222,2.79618600229287,37,NA
"Shelby",2021-11-01,0.025,222,2.79618600229287,39,NA
"Shelby",2021-11-02,0.032,222,2.2369488018343,37,NA
"Shelby",2021-11-05,0.06,222,1.67771160137572,42,NA
"Shelby",2021-11-06,0.054,222,1.67771160137572,31,NA
"Shelby",2021-11-07,NA,NA,NA,NA,NA
"Shelby",2021-11-07,0.054,222,1.67771160137572,29,NA
"Shelby",2021-11-09,0.067,222,3.35542320275145,27,NA
"Shelby",2021-11-12,0.043,222,3.91466040321002,34,NA
"Shelby",2021-11-13,0.023,222,3.35542320275145,38,NA
"Shelby",2021-11-14,NA,NA,NA,NA,NA
"Shelby",2021-11-14,0.025,222,3.35542320275145,36,NA
"Shelby",2021-11-15,0.025,222,3.35542320275145,33,NA
"Shelby",2021-11-16,0.008,222,1.11847440091715,36,NA
"Shelby",2021-11-20,0.06,222,0,38,NA
"Shelby",2021-11-21,0.049,222,0,38,NA
"Shelby",2021-11-26,0.024,222,1.67771160137572,55,NA
"Shelby",2021-11-27,0.024,222,1.67771160137572,53,NA
"Shelby",2021-11-28,0.018,222,1.67771160137572,50,NA
"Shelby",2021-11-29,0.021,222,2.2369488018343,42,NA
"Shelby",2021-11-30,0.028,222,2.2369488018343,37,NA
"Shelby",2021-12-03,0.034,222,4.4738976036686,25,NA
"Shelby",2021-12-04,0.043,222,6.15160920504432,24,NA
"Shelby",2021-12-05,NA,NA,NA,NA,NA
"Shelby",2021-12-06,0.062,222,7.27008360596147,26,NA
"Shelby",2021-12-07,0.046,222,6.71084640550289,29,NA
"Shelby",2021-12-11,0.035,222,5.03313480412717,31,NA
"Shelby",2021-12-12,NA,NA,NA,NA,NA
"Shelby",2021-12-12,0.026,222,5.59237200458575,30,NA
"Shelby",2021-12-13,0.021,222,5.03313480412717,37,NA
"Shelby",2021-12-14,0.023,222,6.71084640550289,28,NA
"Shelby",2021-12-17,0.024,222,6.71084640550289,30,NA
"Shelby",2021-12-18,0.027,222,8.94779520733719,33,NA
"Shelby",2021-12-19,0.031,222,8.38855800687862,32,NA
"Shelby",2021-12-24,0.081,222,7.27008360596147,26,NA
"Shelby",2021-12-25,0.086,222,5.59237200458575,31,NA
"Shelby",2021-12-26,0.091,222,6.15160920504432,25,NA
"Shelby",2021-12-27,0.146,222,6.15160920504432,25,NA
"Shelby",2021-12-31,0.314,222,19.5733020160501,23,NA
"Shelby",2022-01-01,0.344,222,29.6395716243044,17,NA
"Shelby",2022-01-02,0.344,222,35.7911808293488,12,NA
"Shelby",2022-01-03,0.326,222,49.2128736403546,9,NA
"Shelby",2022-01-04,0.331,222,53.6867712440231,8,NA
"Shelby",2022-01-07,0.39,222,65.9899896541118,6,NA
"Shelby",2022-01-08,0.434,222,68.2269384559461,6,NA
"Shelby",2022-01-09,NA,NA,NA,NA,NA
"Shelby",2022-01-09,0.463,222,71.023124458239,4,NA
"Shelby",2022-01-10,0.467,222,64.8715152531946,4,NA
"Shelby",2022-01-11,0.447,222,68.7861756564047,2,NA
"Shelby",2022-01-15,0.481,222,82.2078684674104,2,NA
"Shelby",2022-01-16,NA,NA,NA,NA,NA
"Shelby",2022-01-16,0.478,222,81.6486312669519,2,NA
"Shelby",2022-01-17,0.481,222,78.2932080642004,1,NA
"Shelby",2022-01-18,0.484,222,82.767105667869,2,NA
"Shelby",2022-01-23,NA,NA,NA,NA,NA
"Shelby",2022-01-25,0.498,222,79.9709196655761,2,NA
"Shelby",2022-01-28,0.409,222,52.568296843106,4,NA
"Shelby",2022-01-30,NA,NA,NA,NA,NA
"Shelby",2022-02-01,0.386,222,41.9427900343931,6,NA
"Shelby",2022-02-04,0.345,222,38.0281296311831,5,NA
"Shelby",2022-02-06,NA,NA,NA,NA,NA
"Shelby",2022-02-08,0.272,222,22.9287252188016,6,NA
"Shelby",2022-02-11,0.236,222,18.454827615133,14,NA
"Shelby",2022-02-13,NA,NA,NA,NA,NA
"Shelby",2022-02-14,0.169,222,12.8624556105472,28,NA
"Shelby",2022-02-18,0.099,222,11.1847440091715,27,NA
"Sherman",2020-11-22,0.143,NA,NA,NA,NA
"Sherman",2020-11-29,0.143,NA,NA,NA,NA
"Sherman",2020-12-06,0.143,NA,NA,NA,NA
"Sherman",2020-12-13,0.143,NA,NA,NA,NA
"Sherman",2020-12-14,0.2,NA,13.0821559392988,11,NA
"Sherman",2020-12-15,0.167,NA,21.8035932321647,14,NA
"Sherman",2020-12-17,0,NA,30.5250305250305,15,NA
"Sherman",2020-12-18,0,NA,30.5250305250305,16,NA
"Sherman",2020-12-19,0,NA,26.1643118785976,16,NA
"Sherman",2020-12-20,0.5,NA,NA,NA,NA
"Sherman",2020-12-20,0.5,NA,30.5250305250305,14,NA
"Sherman",2020-12-24,0.333,NA,30.5250305250305,14,NA
"Sherman",2020-12-25,1,NA,30.5250305250305,18,NA
"Sherman",2020-12-26,0,NA,34.8857491714635,16,NA
"Sherman",2020-12-27,0.5,NA,NA,NA,NA
"Sherman",2020-12-27,0,NA,30.5250305250305,17,NA
"Sherman",2020-12-31,0.5,NA,52.3286237571952,20,NA
"Sherman",2021-01-01,0.333,NA,56.6893424036281,17,NA
"Sherman",2021-01-02,0.4,NA,52.3286237571952,17,NA
"Sherman",2021-01-03,0.2,NA,NA,NA,NA
"Sherman",2021-01-03,0.25,NA,52.3286237571952,11,NA
"Sherman",2021-01-04,0.25,NA,43.6071864643293,11,NA
"Sherman",2021-01-05,0.25,NA,30.5250305250305,11,NA
"Sherman",2021-01-07,0.25,NA,8.72143729286586,13,NA
"Sherman",2021-01-08,0.333,NA,0,14,NA
"Sherman",2021-01-09,0,NA,0,10,NA
"Sherman",2021-01-10,0,NA,NA,NA,NA
"Sherman",2021-01-10,0,NA,0,9,NA
"Sherman",2021-01-11,0,NA,0,8,NA
"Sherman",2021-01-12,0,NA,0,12,NA
"Sherman",2021-01-14,0.5,NA,0,10,NA
"Sherman",2021-01-15,1,NA,0,10,NA
"Sherman",2021-01-16,0.75,NA,0,12,NA
"Sherman",2021-01-17,0.333,NA,NA,NA,NA
"Sherman",2021-01-17,0.429,NA,0,10,NA
"Sherman",2021-01-18,0.429,NA,0,12,NA
"Sherman",2021-01-19,0.429,NA,0,16,NA
"Sherman",2021-01-21,0.2,NA,0,15,NA
"Sherman",2021-01-22,0.25,NA,4.36071864643293,18,NA
"Sherman",2021-01-23,0.333,NA,4.36071864643293,21,NA
"Sherman",2021-01-24,0,NA,NA,NA,NA
"Sherman",2021-01-24,0.333,NA,4.36071864643293,23,NA
"Sherman",2021-01-25,0,NA,4.36071864643293,26,NA
"Sherman",2021-01-26,0,NA,4.36071864643293,27,NA
"Sherman",2021-01-28,0,NA,26.1643118785976,30,NA
"Sherman",2021-01-29,0,NA,21.8035932321647,27,NA
"Sherman",2021-01-30,0,NA,21.8035932321647,23,NA
"Sherman",2021-01-31,0,NA,NA,NA,NA
"Sherman",2021-01-31,0,NA,21.8035932321647,26,NA
"Sherman",2021-02-01,0,NA,21.8035932321647,25,NA
"Sherman",2021-02-02,0,NA,30.5250305250305,22,NA
"Sherman",2021-02-04,0,NA,8.72143729286586,27,NA
"Sherman",2021-02-05,0,NA,8.72143729286586,26,NA
"Sherman",2021-02-06,0,NA,13.0821559392988,26,NA
"Sherman",2021-02-07,0,NA,NA,NA,NA
"Sherman",2021-02-07,0,NA,13.0821559392988,29,NA
"Sherman",2021-02-08,0,NA,13.0821559392988,32,NA
"Sherman",2021-02-09,0,NA,4.36071864643293,35,NA
"Sherman",2021-02-11,0,NA,8.72143729286586,36,NA
"Sherman",2021-02-12,0,NA,8.72143729286586,36,NA
"Sherman",2021-02-13,1,NA,4.36071864643293,35,NA
"Sherman",2021-02-14,0,NA,NA,NA,NA
"Sherman",2021-02-14,0.2,NA,4.36071864643293,11,NA
"Sherman",2021-02-15,1,NA,4.36071864643293,40,NA
"Sherman",2021-02-16,1,NA,4.36071864643293,54,NA
"Sherman",2021-02-20,0,NA,69.7714983429269,53,NA
"Sherman",2021-02-21,0,NA,NA,NA,NA
"Sherman",2021-02-21,0,NA,69.7714983429269,56,NA
"Sherman",2021-02-22,0,NA,69.7714983429269,49,NA
"Sherman",2021-02-23,0,NA,74.1322169893598,41,NA
"Sherman",2021-02-25,0,NA,74.1322169893598,37,NA
"Sherman",2021-02-26,0,NA,78.4929356357928,39,NA
"Sherman",2021-02-27,0,NA,8.72143729286586,42,NA
"Sherman",2021-02-28,0,NA,NA,NA,NA
"Sherman",2021-02-28,0,NA,8.72143729286586,46,NA
"Sherman",2021-03-01,0,NA,8.72143729286586,49,NA
"Sherman",2021-03-04,0,NA,8.72143729286586,54,NA
"Sherman",2021-03-05,0,NA,4.36071864643293,61,NA
"Sherman",2021-03-06,0,NA,4.36071864643293,76,NA
"Sherman",2021-03-07,0,NA,NA,NA,NA
"Sherman",2021-03-07,0,NA,4.36071864643293,60,NA
"Sherman",2021-03-11,0,NA,0,75,NA
"Sherman",2021-03-12,0,NA,0,73,NA
"Sherman",2021-03-13,0,NA,0,74,NA
"Sherman",2021-03-14,0,NA,NA,NA,NA
"Sherman",2021-03-14,0,NA,0,72,NA
"Sherman",2021-03-15,0,NA,0,67,NA
"Sherman",2021-03-18,0,NA,0,68,NA
"Sherman",2021-03-19,0,NA,0,71,NA
"Sherman",2021-03-20,0,NA,0,64,NA
"Sherman",2021-03-21,0,NA,NA,NA,NA
"Sherman",2021-03-21,0,NA,0,63,NA
"Sherman",2021-03-22,0,NA,0,66,NA
"Sherman",2021-03-25,0,NA,4.36071864643293,64,NA
"Sherman",2021-03-26,0,NA,4.36071864643293,65,NA
"Sherman",2021-03-27,0,NA,4.36071864643293,71,NA
"Sherman",2021-03-28,0,NA,NA,NA,NA
"Sherman",2021-03-28,0,NA,4.36071864643293,71,NA
"Sherman",2021-03-29,0,NA,4.36071864643293,72,NA
"Sherman",2021-04-02,0.25,NA,-4.36071864643293,73,NA
"Sherman",2021-04-03,0.333,NA,-4.36071864643293,68,NA
"Sherman",2021-04-04,0.333,NA,NA,NA,NA
"Sherman",2021-04-04,0.333,NA,-4.36071864643293,64,NA
"Sherman",2021-04-08,0,NA,13.0821559392988,82,NA
"Sherman",2021-04-09,0,NA,13.0821559392988,75,NA
"Sherman",2021-04-10,0,NA,13.0821559392988,70,NA
"Sherman",2021-04-11,0,NA,NA,NA,NA
"Sherman",2021-04-11,0,NA,13.0821559392988,73,NA
"Sherman",2021-04-15,0,NA,0,101,NA
"Sherman",2021-04-16,0,NA,0,92,NA
"Sherman",2021-04-17,0,NA,0,95,NA
"Sherman",2021-04-18,0,NA,NA,NA,NA
"Sherman",2021-04-18,0,NA,0,78,NA
"Sherman",2021-04-19,0,NA,0,78,NA
"Sherman",2021-04-22,0,NA,4.36071864643293,80,NA
"Sherman",2021-04-23,0,NA,4.36071864643293,88,NA
"Sherman",2021-04-24,0,NA,4.36071864643293,75,NA
"Sherman",2021-04-25,0,NA,NA,NA,NA
"Sherman",2021-04-25,0,NA,4.36071864643293,74,NA
"Sherman",2021-04-26,0,NA,4.36071864643293,73,NA
"Sherman",2021-04-29,0,NA,4.36071864643293,72,NA
"Sherman",2021-04-30,0,NA,4.36071864643293,71,NA
"Sherman",2021-05-01,0,NA,8.72143729286586,69,NA
"Sherman",2021-05-02,0,NA,NA,NA,NA
"Sherman",2021-05-02,0,NA,8.72143729286586,67,NA
"Sherman",2021-05-03,0,NA,8.72143729286586,71,NA
"Sherman",2021-05-06,0,NA,8.72143729286586,75,NA
"Sherman",2021-05-07,0,NA,8.72143729286586,82,NA
"Sherman",2021-05-08,0,NA,4.36071864643293,83,NA
"Sherman",2021-05-09,0,NA,NA,NA,NA
"Sherman",2021-05-09,0,NA,4.36071864643293,86,NA
"Sherman",2021-05-10,0,NA,4.36071864643293,88,NA
"Sherman",2021-05-13,0,NA,0,95,NA
"Sherman",2021-05-14,0,NA,0,100,NA
"Sherman",2021-05-15,0,NA,0,76,NA
"Sherman",2021-05-16,0,NA,NA,NA,NA
"Sherman",2021-05-16,0,NA,0,69,NA
"Sherman",2021-05-17,0,NA,0,65,NA
"Sherman",2021-05-20,0,NA,0,90,NA
"Sherman",2021-05-21,0,NA,0,79,NA
"Sherman",2021-05-22,0,NA,0,77,NA
"Sherman",2021-05-23,0,NA,NA,NA,NA
"Sherman",2021-05-23,0,NA,0,81,NA
"Sherman",2021-05-24,0,NA,0,84,NA
"Sherman",2021-05-29,0,NA,13.0821559392988,92,NA
"Sherman",2021-05-30,0,NA,NA,NA,NA
"Sherman",2021-05-30,0,NA,13.0821559392988,86,NA
"Sherman",2021-05-31,0,NA,13.0821559392988,88,NA
"Sherman",2021-06-03,0,NA,8.72143729286586,91,NA
"Sherman",2021-06-04,0,NA,8.72143729286586,92,NA
"Sherman",2021-06-05,0,NA,0,97,NA
"Sherman",2021-06-06,0,NA,NA,NA,NA
"Sherman",2021-06-06,0,NA,0,97,NA
"Sherman",2021-06-07,0,NA,0,99,NA
"Sherman",2021-06-10,0,NA,0,86,NA
"Sherman",2021-06-11,0,NA,0,88,NA
"Sherman",2021-06-12,0,NA,0,88,NA
"Sherman",2021-06-13,0,NA,NA,NA,NA
"Sherman",2021-06-13,0,NA,0,87,NA
"Sherman",2021-06-14,0,NA,0,89,NA
"Sherman",2021-06-18,0,NA,0,93,NA
"Sherman",2021-06-20,0,NA,NA,NA,NA
"Sherman",2021-06-21,0,NA,0,94,NA
"Sherman",2021-06-25,0,NA,0,99,NA
"Sherman",2021-06-27,0,NA,NA,NA,NA
"Sherman",2021-07-04,NA,NA,NA,NA,NA
"Sherman",2021-07-05,0,NA,0,80,NA
"Sherman",2021-07-11,NA,NA,NA,NA,NA
"Sherman",2021-07-12,0,NA,0,64,NA
"Sherman",2021-07-16,0,NA,4.36071864643293,59,NA
"Sherman",2021-07-18,NA,NA,NA,NA,NA
"Sherman",2021-07-19,0,NA,8.72143729286586,50,NA
"Sherman",2021-07-23,1,NA,4.36071864643293,54,NA
"Sherman",2021-07-25,NA,NA,NA,NA,NA
"Sherman",2021-07-26,0,NA,0,30,NA
"Sherman",2021-07-30,0,NA,0,25,NA
"Sherman",2021-07-31,0.6,NA,4.36071864643293,24,NA
"Sherman",2021-08-01,NA,NA,NA,NA,NA
"Sherman",2021-08-01,0.6,NA,4.36071864643293,26,NA
"Sherman",2021-08-02,0.6,NA,4.36071864643293,28,NA
"Sherman",2021-08-06,0,NA,13.0821559392988,26,NA
"Sherman",2021-08-08,NA,NA,NA,NA,NA
"Sherman",2021-08-08,0,NA,8.72143729286586,23,NA
"Sherman",2021-08-09,0,NA,8.72143729286586,21,NA
"Sherman",2021-08-10,0,NA,0,23,NA
"Sherman",2021-08-13,0.167,NA,8.72143729286586,22,NA
"Sherman",2021-08-15,NA,NA,NA,NA,NA
"Sherman",2021-08-15,0.167,NA,17.4428745857317,27,NA
"Sherman",2021-08-16,0.25,NA,17.4428745857317,30,NA
"Sherman",2021-08-22,NA,NA,NA,NA,NA
"Sherman",2021-08-22,0,NA,17.4428745857317,21,NA
"Sherman",2021-08-23,1,NA,17.4428745857317,20,NA
"Sherman",2021-08-24,1,NA,30.5250305250305,21,NA
"Sherman",2021-08-27,0,NA,21.8035932321647,26,NA
"Sherman",2021-08-29,NA,NA,NA,NA,NA
"Sherman",2021-08-29,0,NA,21.8035932321647,16,NA
"Sherman",2021-08-30,0,NA,21.8035932321647,13,NA
"Sherman",2021-08-31,0,NA,4.36071864643293,12,NA
"Sherman",2021-09-04,0,NA,4.36071864643293,16,NA
"Sherman",2021-09-05,NA,NA,NA,NA,NA
"Sherman",2021-09-05,0,NA,4.36071864643293,17,NA
"Sherman",2021-09-06,0,NA,4.36071864643293,17,NA
"Sherman",2021-09-07,0.25,NA,4.36071864643293,16,NA
"Sherman",2021-09-10,0.25,NA,17.4428745857317,17,NA
"Sherman",2021-09-11,0.4,NA,17.4428745857317,13,NA
"Sherman",2021-09-12,NA,NA,NA,NA,NA
"Sherman",2021-09-12,0.333,NA,17.4428745857317,15,NA
"Sherman",2021-09-13,0.4,NA,17.4428745857317,15,NA
"Sherman",2021-09-14,0.333,NA,21.8035932321647,15,NA
"Sherman",2021-09-17,0,NA,13.0821559392988,14,NA
"Sherman",2021-09-18,0,NA,17.4428745857317,11,NA
"Sherman",2021-09-19,NA,NA,NA,NA,NA
"Sherman",2021-09-19,0.25,NA,17.4428745857317,12,NA
"Sherman",2021-09-20,0.333,NA,17.4428745857317,10,NA
"Sherman",2021-09-21,0.333,NA,13.0821559392988,17,NA
"Sherman",2021-09-24,0,NA,17.4428745857317,21,NA
"Sherman",2021-09-25,0,NA,13.0821559392988,23,NA
"Sherman",2021-09-26,NA,NA,NA,NA,NA
"Sherman",2021-09-26,0,NA,13.0821559392988,26,NA
"Sherman",2021-09-27,0,NA,13.0821559392988,28,NA
"Sherman",2021-09-28,0,NA,13.0821559392988,24,NA
"Sherman",2021-10-01,0,NA,0,26,NA
"Sherman",2021-10-02,0,NA,0,25,NA
"Sherman",2021-10-03,NA,NA,NA,NA,NA
"Sherman",2021-10-03,0,NA,0,23,NA
"Sherman",2021-10-04,0,NA,0,21,NA
"Sherman",2021-10-05,0,NA,0,23,NA
"Sherman",2021-10-09,0,NA,0,25,NA
"Sherman",2021-10-10,NA,NA,NA,NA,NA
"Sherman",2021-10-10,0,NA,0,30,NA
"Sherman",2021-10-11,0,NA,0,29,NA
"Sherman",2021-10-12,0,NA,0,29,NA
"Sherman",2021-10-15,0,NA,0,32,NA
"Sherman",2021-10-16,0,NA,0,34,NA
"Sherman",2021-10-17,NA,NA,NA,NA,NA
"Sherman",2021-10-17,0,NA,0,33,NA
"Sherman",2021-10-18,0,NA,0,28,NA
"Sherman",2021-10-19,0,NA,0,25,NA
"Sherman",2021-10-22,0,NA,4.36071864643293,35,NA
"Sherman",2021-10-23,0,NA,4.36071864643293,35,NA
"Sherman",2021-10-24,NA,NA,NA,NA,NA
"Sherman",2021-10-24,0,NA,4.36071864643293,38,NA
"Sherman",2021-10-25,0,NA,4.36071864643293,43,NA
"Sherman",2021-10-26,0,NA,4.36071864643293,43,NA
"Sherman",2021-10-29,0,NA,0,38,NA
"Sherman",2021-10-30,0,NA,0,38,NA
"Sherman",2021-10-31,NA,NA,NA,NA,NA
"Sherman",2021-10-31,0,NA,0,37,NA
"Sherman",2021-11-01,0,NA,0,39,NA
"Sherman",2021-11-02,0,NA,0,37,NA
