"Date","County","Age","Gender","Fully_Vaccinated","At_Least_One_Vaccinated"
2021-02-28,"Hartley","16-49 years","Female",154,223
2021-02-28,"Hartley","50-64 years","Female",114,149
2021-02-28,"Hartley","65-79 years","Female",120,167
2021-02-28,"Hartley","80+ years","Female",47,61
2021-02-28,"Hartley","Unknown","Female",NA,NA
2021-02-28,"Hartley","16-49 years","Male",186,313
2021-02-28,"Hartley","50-64 years","Male",104,143
2021-02-28,"Hartley","65-79 years","Male",93,129
2021-02-28,"Hartley","80+ years","Male",29,40
2021-02-28,"Hartley","Unknown","Male",1,1
2021-02-28,"Hartley","16-49 years","Unknown",2,3
2021-02-28,"Hartley","50-64 years","Unknown",4,6
2021-02-28,"Hartley","65-79 years","Unknown",3,2
2021-02-28,"Hartley","80+ years","Unknown",NA,NA
2021-02-28,"Hartley","Unknown","Unknown",NA,NA
2021-03-07,"Hartley","16-49 years","Female",158,225
2021-03-07,"Hartley","16-49 years","Male",209,322
2021-03-07,"Hartley","16-49 years","Unknown",3,4
2021-03-07,"Hartley","50-64 years","Female",119,152
2021-03-07,"Hartley","50-64 years","Male",109,143
2021-03-07,"Hartley","50-64 years","Unknown",5,7
2021-03-07,"Hartley","65-79 years","Female",131,178
2021-03-07,"Hartley","65-79 years","Male",97,133
2021-03-07,"Hartley","65-79 years","Unknown",3,2
2021-03-07,"Hartley","80+ years","Female",49,63
2021-03-07,"Hartley","80+ years","Male",29,39
2021-03-07,"Hartley","16-49 years","Female",158,225
2021-03-07,"Hartley","16-49 years","Male",209,322
2021-03-07,"Hartley","16-49 years","Unknown",3,4
2021-03-07,"Hartley","50-64 years","Female",119,152
2021-03-07,"Hartley","50-64 years","Male",109,143
2021-03-07,"Hartley","50-64 years","Unknown",5,7
2021-03-07,"Hartley","65-79 years","Female",131,178
2021-03-07,"Hartley","65-79 years","Male",97,133
2021-03-07,"Hartley","65-79 years","Unknown",3,2
2021-03-07,"Hartley","80+ years","Female",49,63
2021-03-07,"Hartley","80+ years","Male",29,39
2021-02-14,"Haskell","16-49 years","Female",22,NA
2021-02-14,"Haskell","50-64 years","Female",18,NA
2021-02-14,"Haskell","65-79 years","Female",15,NA
2021-02-14,"Haskell","80+ years","Female",7,NA
2021-02-14,"Haskell","16-49 years","Male",8,NA
2021-02-14,"Haskell","50-64 years","Male",13,NA
2021-02-14,"Haskell","65-79 years","Male",15,NA
2021-02-14,"Haskell","80+ years","Male",8,NA
2021-02-14,"Haskell","16-49 years","Unknown",NA,NA
2021-02-14,"Haskell","50-64 years","Unknown",NA,NA
2021-02-14,"Haskell","65-79 years","Unknown",NA,NA
2021-02-14,"Haskell","80+ years","Unknown",0,NA
2021-02-21,"Haskell","16-49 years","Female",29,NA
2021-02-21,"Haskell","50-64 years","Female",26,NA
2021-02-21,"Haskell","65-79 years","Female",59,NA
2021-02-21,"Haskell","80+ years","Female",26,NA
2021-02-21,"Haskell","16-49 years","Male",13,NA
2021-02-21,"Haskell","50-64 years","Male",21,NA
2021-02-21,"Haskell","65-79 years","Male",45,NA
2021-02-21,"Haskell","80+ years","Male",16,NA
2021-02-21,"Haskell","16-49 years","Unknown",NA,NA
2021-02-21,"Haskell","50-64 years","Unknown",NA,NA
2021-02-21,"Haskell","65-79 years","Unknown",NA,NA
2021-02-21,"Haskell","80+ years","Unknown",2,NA
2021-02-28,"Haskell","16-49 years","Female",41,97
2021-02-28,"Haskell","50-64 years","Female",37,116
2021-02-28,"Haskell","65-79 years","Female",73,220
2021-02-28,"Haskell","80+ years","Female",42,109
2021-02-28,"Haskell","16-49 years","Male",21,67
2021-02-28,"Haskell","50-64 years","Male",28,106
2021-02-28,"Haskell","65-79 years","Male",63,172
2021-02-28,"Haskell","80+ years","Male",32,84
2021-02-28,"Haskell","16-49 years","Unknown",NA,NA
2021-02-28,"Haskell","50-64 years","Unknown",NA,NA
2021-02-28,"Haskell","65-79 years","Unknown",NA,NA
2021-02-28,"Haskell","80+ years","Unknown",2,2
2021-03-07,"Haskell","16-49 years","Female",57,112
2021-03-07,"Haskell","16-49 years","Male",31,75
2021-03-07,"Haskell","50-64 years","Female",63,142
2021-03-07,"Haskell","50-64 years","Male",53,124
2021-03-07,"Haskell","65-79 years","Female",135,246
2021-03-07,"Haskell","65-79 years","Male",108,196
2021-03-07,"Haskell","80+ years","Female",76,122
2021-03-07,"Haskell","80+ years","Male",55,89
2021-03-07,"Haskell","80+ years","Unknown",2,2
2021-03-07,"Haskell","16-49 years","Female",57,112
2021-03-07,"Haskell","16-49 years","Male",31,75
2021-03-07,"Haskell","50-64 years","Female",63,142
2021-03-07,"Haskell","50-64 years","Male",53,124
2021-03-07,"Haskell","65-79 years","Female",135,246
2021-03-07,"Haskell","65-79 years","Male",108,196
2021-03-07,"Haskell","80+ years","Female",76,122
2021-03-07,"Haskell","80+ years","Male",55,89
2021-03-07,"Haskell","80+ years","Unknown",2,2
2021-02-14,"Hays","16-49 years","Female",1879,NA
2021-02-14,"Hays","50-64 years","Female",729,NA
2021-02-14,"Hays","65-79 years","Female",449,NA
2021-02-14,"Hays","80+ years","Female",169,NA
2021-02-14,"Hays","Unknown","Female",0,NA
2021-02-14,"Hays","16-49 years","Male",956,NA
2021-02-14,"Hays","50-64 years","Male",377,NA
2021-02-14,"Hays","65-79 years","Male",387,NA
2021-02-14,"Hays","80+ years","Male",107,NA
2021-02-14,"Hays","Unknown","Male",0,NA
2021-02-14,"Hays","16-49 years","Unknown",32,NA
2021-02-14,"Hays","50-64 years","Unknown",4,NA
2021-02-14,"Hays","65-79 years","Unknown",11,NA
2021-02-14,"Hays","80+ years","Unknown",4,NA
2021-02-14,"Hays","Unknown","Unknown",0,NA
2021-02-21,"Hays","16-49 years","Female",2409,NA
2021-02-21,"Hays","50-64 years","Female",1040,NA
2021-02-21,"Hays","65-79 years","Female",1004,NA
2021-02-21,"Hays","80+ years","Female",372,NA
2021-02-21,"Hays","Unknown","Female",0,NA
2021-02-21,"Hays","16-49 years","Male",1217,NA
2021-02-21,"Hays","50-64 years","Male",562,NA
2021-02-21,"Hays","65-79 years","Male",848,NA
2021-02-21,"Hays","80+ years","Male",224,NA
2021-02-21,"Hays","Unknown","Male",0,NA
2021-02-21,"Hays","16-49 years","Unknown",35,NA
2021-02-21,"Hays","50-64 years","Unknown",4,NA
2021-02-21,"Hays","65-79 years","Unknown",13,NA
2021-02-21,"Hays","80+ years","Unknown",4,NA
2021-02-21,"Hays","Unknown","Unknown",0,NA
2021-02-28,"Hays","16-49 years","Female",2955,5312
2021-02-28,"Hays","50-64 years","Female",1496,3263
2021-02-28,"Hays","65-79 years","Female",1902,4974
2021-02-28,"Hays","80+ years","Female",555,1417
2021-02-28,"Hays","Unknown","Female",2,15
2021-02-28,"Hays","16-49 years","Male",1574,2911
2021-02-28,"Hays","50-64 years","Male",870,2124
2021-02-28,"Hays","65-79 years","Male",1640,4192
2021-02-28,"Hays","80+ years","Male",345,936
2021-02-28,"Hays","Unknown","Male",0,16
2021-02-28,"Hays","16-49 years","Unknown",51,97
2021-02-28,"Hays","50-64 years","Unknown",12,24
2021-02-28,"Hays","65-79 years","Unknown",15,43
2021-02-28,"Hays","80+ years","Unknown",4,9
2021-02-28,"Hays","Unknown","Unknown",0,1
2021-03-07,"Hays","16-49 years","Female",3582,6645
2021-03-07,"Hays","16-49 years","Male",1950,3800
2021-03-07,"Hays","16-49 years","Unknown",53,102
2021-03-07,"Hays","50-64 years","Female",2067,4279
2021-03-07,"Hays","50-64 years","Male",1262,2884
2021-03-07,"Hays","50-64 years","Unknown",13,25
2021-03-07,"Hays","65-79 years","Female",3309,5814
2021-03-07,"Hays","65-79 years","Male",2774,4868
2021-03-07,"Hays","65-79 years","Unknown",17,40
2021-03-07,"Hays","80+ years","Female",876,1563
2021-03-07,"Hays","80+ years","Male",572,1026
2021-03-07,"Hays","80+ years","Unknown",4,8
2021-03-07,"Hays","Unknown","Female",5,15
2021-03-07,"Hays","Unknown","Male",5,17
2021-03-07,"Hays","Unknown","Unknown",0,1
2021-03-07,"Hays","16-49 years","Female",3582,6645
2021-03-07,"Hays","16-49 years","Male",1950,3800
2021-03-07,"Hays","16-49 years","Unknown",53,102
2021-03-07,"Hays","50-64 years","Female",2067,4279
2021-03-07,"Hays","50-64 years","Male",1262,2884
2021-03-07,"Hays","50-64 years","Unknown",13,25
2021-03-07,"Hays","65-79 years","Female",3309,5814
2021-03-07,"Hays","65-79 years","Male",2774,4868
2021-03-07,"Hays","65-79 years","Unknown",17,40
2021-03-07,"Hays","80+ years","Female",876,1563
2021-03-07,"Hays","80+ years","Male",572,1026
2021-03-07,"Hays","80+ years","Unknown",4,8
2021-03-07,"Hays","Unknown","Female",5,15
2021-03-07,"Hays","Unknown","Male",5,17
2021-03-07,"Hays","Unknown","Unknown",0,1
2021-02-14,"Hemphill","16-49 years","Female",65,NA
2021-02-14,"Hemphill","50-64 years","Female",33,NA
2021-02-14,"Hemphill","65-79 years","Female",63,NA
2021-02-14,"Hemphill","80+ years","Female",30,NA
2021-02-14,"Hemphill","16-49 years","Male",33,NA
2021-02-14,"Hemphill","50-64 years","Male",28,NA
2021-02-14,"Hemphill","65-79 years","Male",62,NA
2021-02-14,"Hemphill","80+ years","Male",19,NA
2021-02-14,"Hemphill","16-49 years","Unknown",NA,NA
2021-02-14,"Hemphill","50-64 years","Unknown",NA,NA
2021-02-14,"Hemphill","65-79 years","Unknown",NA,NA
2021-02-14,"Hemphill","80+ years","Unknown",NA,NA
2021-02-21,"Hemphill","16-49 years","Female",74,NA
2021-02-21,"Hemphill","50-64 years","Female",43,NA
2021-02-21,"Hemphill","65-79 years","Female",71,NA
2021-02-21,"Hemphill","80+ years","Female",29,NA
2021-02-21,"Hemphill","16-49 years","Male",36,NA
2021-02-21,"Hemphill","50-64 years","Male",27,NA
2021-02-21,"Hemphill","65-79 years","Male",69,NA
2021-02-21,"Hemphill","80+ years","Male",22,NA
2021-02-21,"Hemphill","16-49 years","Unknown",NA,NA
2021-02-21,"Hemphill","50-64 years","Unknown",0,NA
2021-02-21,"Hemphill","65-79 years","Unknown",NA,NA
2021-02-21,"Hemphill","80+ years","Unknown",NA,NA
2021-02-28,"Hemphill","16-49 years","Female",80,135
2021-02-28,"Hemphill","50-64 years","Female",52,102
2021-02-28,"Hemphill","65-79 years","Female",77,132
2021-02-28,"Hemphill","80+ years","Female",29,45
2021-02-28,"Hemphill","16-49 years","Male",40,71
2021-02-28,"Hemphill","50-64 years","Male",30,75
2021-02-28,"Hemphill","65-79 years","Male",75,129
2021-02-28,"Hemphill","80+ years","Male",22,35
2021-02-28,"Hemphill","16-49 years","Unknown",NA,NA
2021-02-28,"Hemphill","50-64 years","Unknown",1,1
2021-02-28,"Hemphill","65-79 years","Unknown",NA,NA
2021-02-28,"Hemphill","80+ years","Unknown",NA,NA
2021-03-07,"Hemphill","16-49 years","Female",104,156
2021-03-07,"Hemphill","16-49 years","Male",55,80
2021-03-07,"Hemphill","50-64 years","Female",83,122
2021-03-07,"Hemphill","50-64 years","Male",53,92
2021-03-07,"Hemphill","50-64 years","Unknown",1,1
2021-03-07,"Hemphill","65-79 years","Female",110,142
2021-03-07,"Hemphill","65-79 years","Male",104,137
2021-03-07,"Hemphill","80+ years","Female",42,46
2021-03-07,"Hemphill","80+ years","Male",29,36
2021-03-07,"Hemphill","Unknown","Male",0,1
2021-03-07,"Hemphill","16-49 years","Female",104,156
2021-03-07,"Hemphill","16-49 years","Male",55,80
2021-03-07,"Hemphill","50-64 years","Female",83,122
2021-03-07,"Hemphill","50-64 years","Male",53,92
2021-03-07,"Hemphill","50-64 years","Unknown",1,1
2021-03-07,"Hemphill","65-79 years","Female",110,142
2021-03-07,"Hemphill","65-79 years","Male",104,137
2021-03-07,"Hemphill","80+ years","Female",42,46
2021-03-07,"Hemphill","80+ years","Male",29,36
2021-03-07,"Hemphill","Unknown","Male",0,1
2021-02-14,"Henderson","16-49 years","Female",238,NA
2021-02-14,"Henderson","50-64 years","Female",240,NA
2021-02-14,"Henderson","65-79 years","Female",165,NA
2021-02-14,"Henderson","80+ years","Female",53,NA
2021-02-14,"Henderson","Unknown","Female",NA,NA
2021-02-14,"Henderson","16-49 years","Male",104,NA
2021-02-14,"Henderson","50-64 years","Male",119,NA
2021-02-14,"Henderson","65-79 years","Male",161,NA
2021-02-14,"Henderson","80+ years","Male",34,NA
2021-02-14,"Henderson","Unknown","Male",1,NA
2021-02-14,"Henderson","16-49 years","Unknown",0,NA
2021-02-14,"Henderson","50-64 years","Unknown",0,NA
2021-02-14,"Henderson","65-79 years","Unknown",NA,NA
2021-02-14,"Henderson","80+ years","Unknown",NA,NA
2021-02-14,"Henderson","Unknown","Unknown",NA,NA
2021-02-21,"Henderson","16-49 years","Female",328,NA
2021-02-21,"Henderson","50-64 years","Female",390,NA
2021-02-21,"Henderson","65-79 years","Female",539,NA
2021-02-21,"Henderson","80+ years","Female",195,NA
2021-02-21,"Henderson","Unknown","Female",NA,NA
2021-02-21,"Henderson","16-49 years","Male",155,NA
2021-02-21,"Henderson","50-64 years","Male",232,NA
2021-02-21,"Henderson","65-79 years","Male",467,NA
2021-02-21,"Henderson","80+ years","Male",149,NA
2021-02-21,"Henderson","Unknown","Male",1,NA
2021-02-21,"Henderson","16-49 years","Unknown",0,NA
2021-02-21,"Henderson","50-64 years","Unknown",1,NA
2021-02-21,"Henderson","65-79 years","Unknown",NA,NA
2021-02-21,"Henderson","80+ years","Unknown",NA,NA
2021-02-21,"Henderson","Unknown","Unknown",NA,NA
2021-02-28,"Henderson","16-49 years","Female",412,662
2021-02-28,"Henderson","50-64 years","Female",533,993
2021-02-28,"Henderson","65-79 years","Female",866,1821
2021-02-28,"Henderson","80+ years","Female",293,573
2021-02-28,"Henderson","Unknown","Female",NA,NA
2021-02-28,"Henderson","16-49 years","Male",211,359
2021-02-28,"Henderson","50-64 years","Male",315,598
2021-02-28,"Henderson","65-79 years","Male",740,1602
2021-02-28,"Henderson","80+ years","Male",229,468
2021-02-28,"Henderson","Unknown","Male",1,2
2021-02-28,"Henderson","16-49 years","Unknown",0,1
2021-02-28,"Henderson","50-64 years","Unknown",2,3
2021-02-28,"Henderson","65-79 years","Unknown",NA,NA
2021-02-28,"Henderson","80+ years","Unknown",NA,NA
2021-02-28,"Henderson","Unknown","Unknown",NA,NA
2021-03-07,"Henderson","16-49 years","Female",490,772
2021-03-07,"Henderson","16-49 years","Male",262,432
2021-03-07,"Henderson","16-49 years","Unknown",1,2
2021-03-07,"Henderson","50-64 years","Female",697,1207
2021-03-07,"Henderson","50-64 years","Male",421,767
2021-03-07,"Henderson","50-64 years","Unknown",2,4
2021-03-07,"Henderson","65-79 years","Female",1234,2186
2021-03-07,"Henderson","65-79 years","Male",1082,1906
2021-03-07,"Henderson","65-79 years","Unknown",0,1
2021-03-07,"Henderson","80+ years","Female",404,708
2021-03-07,"Henderson","80+ years","Male",314,580
2021-03-07,"Henderson","Unknown","Male",1,2
2021-03-07,"Henderson","16-49 years","Female",490,772
2021-03-07,"Henderson","16-49 years","Male",262,432
2021-03-07,"Henderson","16-49 years","Unknown",1,2
2021-03-07,"Henderson","50-64 years","Female",697,1207
2021-03-07,"Henderson","50-64 years","Male",421,767
2021-03-07,"Henderson","50-64 years","Unknown",2,4
2021-03-07,"Henderson","65-79 years","Female",1234,2186
2021-03-07,"Henderson","65-79 years","Male",1082,1906
2021-03-07,"Henderson","65-79 years","Unknown",0,1
2021-03-07,"Henderson","80+ years","Female",404,708
2021-03-07,"Henderson","80+ years","Male",314,580
2021-03-07,"Henderson","Unknown","Male",1,2
2021-02-14,"Hidalgo","16-49 years","Female",7963,NA
2021-02-14,"Hidalgo","50-64 years","Female",3575,NA
2021-02-14,"Hidalgo","65-79 years","Female",2294,NA
2021-02-14,"Hidalgo","80+ years","Female",524,NA
2021-02-14,"Hidalgo","Unknown","Female",4,NA
2021-02-14,"Hidalgo","16-49 years","Male",5335,NA
2021-02-14,"Hidalgo","50-64 years","Male",2462,NA
2021-02-14,"Hidalgo","65-79 years","Male",1928,NA
2021-02-14,"Hidalgo","80+ years","Male",400,NA
2021-02-14,"Hidalgo","Unknown","Male",2,NA
2021-02-14,"Hidalgo","16-49 years","Unknown",0,NA
2021-02-14,"Hidalgo","50-64 years","Unknown",0,NA
2021-02-14,"Hidalgo","65-79 years","Unknown",0,NA
2021-02-14,"Hidalgo","80+ years","Unknown",NA,NA
2021-02-14,"Hidalgo","Unknown","Unknown",NA,NA
2021-02-21,"Hidalgo","16-49 years","Female",12873,NA
2021-02-21,"Hidalgo","50-64 years","Female",6770,NA
2021-02-21,"Hidalgo","65-79 years","Female",5396,NA
2021-02-21,"Hidalgo","80+ years","Female",1325,NA
2021-02-21,"Hidalgo","Unknown","Female",6,NA
2021-02-21,"Hidalgo","16-49 years","Male",8874,NA
2021-02-21,"Hidalgo","50-64 years","Male",4746,NA
2021-02-21,"Hidalgo","65-79 years","Male",4244,NA
2021-02-21,"Hidalgo","80+ years","Male",986,NA
2021-02-21,"Hidalgo","Unknown","Male",3,NA
2021-02-21,"Hidalgo","16-49 years","Unknown",3,NA
2021-02-21,"Hidalgo","50-64 years","Unknown",2,NA
2021-02-21,"Hidalgo","65-79 years","Unknown",2,NA
2021-02-21,"Hidalgo","80+ years","Unknown",0,NA
2021-02-21,"Hidalgo","Unknown","Unknown",NA,NA
2021-02-28,"Hidalgo","16-49 years","Female",17290,26177
2021-02-28,"Hidalgo","50-64 years","Female",9528,16203
2021-02-28,"Hidalgo","65-79 years","Female",8093,16506
2021-02-28,"Hidalgo","80+ years","Female",2057,4592
2021-02-28,"Hidalgo","Unknown","Female",10,35
2021-02-28,"Hidalgo","16-49 years","Male",12232,19283
2021-02-28,"Hidalgo","50-64 years","Male",6717,11648
2021-02-28,"Hidalgo","65-79 years","Male",6335,12943
2021-02-28,"Hidalgo","80+ years","Male",1478,3348
2021-02-28,"Hidalgo","Unknown","Male",4,30
2021-02-28,"Hidalgo","16-49 years","Unknown",3,11
2021-02-28,"Hidalgo","50-64 years","Unknown",1,3
2021-02-28,"Hidalgo","65-79 years","Unknown",4,5
2021-02-28,"Hidalgo","80+ years","Unknown",0,1
2021-02-28,"Hidalgo","Unknown","Unknown",NA,NA
2021-03-07,"Hidalgo","16-49 years","Female",19574,29842
2021-03-07,"Hidalgo","16-49 years","Male",14234,22107
2021-03-07,"Hidalgo","16-49 years","Unknown",3,15
2021-03-07,"Hidalgo","50-64 years","Female",11065,18622
2021-03-07,"Hidalgo","50-64 years","Male",7941,13456
2021-03-07,"Hidalgo","50-64 years","Unknown",1,4
2021-03-07,"Hidalgo","65-79 years","Female",9674,18448
2021-03-07,"Hidalgo","65-79 years","Male",7578,14308
2021-03-07,"Hidalgo","65-79 years","Unknown",4,7
2021-03-07,"Hidalgo","80+ years","Female",2556,5201
2021-03-07,"Hidalgo","80+ years","Male",1850,3743
2021-03-07,"Hidalgo","80+ years","Unknown",1,1
2021-03-07,"Hidalgo","Unknown","Female",10,38
2021-03-07,"Hidalgo","Unknown","Male",5,30
2021-03-07,"Hidalgo","16-49 years","Female",19574,29842
2021-03-07,"Hidalgo","16-49 years","Male",14234,22107
2021-03-07,"Hidalgo","16-49 years","Unknown",3,15
2021-03-07,"Hidalgo","50-64 years","Female",11065,18622
2021-03-07,"Hidalgo","50-64 years","Male",7941,13456
2021-03-07,"Hidalgo","50-64 years","Unknown",1,4
2021-03-07,"Hidalgo","65-79 years","Female",9674,18448
2021-03-07,"Hidalgo","65-79 years","Male",7578,14308
2021-03-07,"Hidalgo","65-79 years","Unknown",4,7
2021-03-07,"Hidalgo","80+ years","Female",2556,5201
2021-03-07,"Hidalgo","80+ years","Male",1850,3743
2021-03-07,"Hidalgo","80+ years","Unknown",1,1
2021-03-07,"Hidalgo","Unknown","Female",10,38
2021-03-07,"Hidalgo","Unknown","Male",5,30
2021-02-14,"Hill","16-49 years","Female",127,NA
2021-02-14,"Hill","50-64 years","Female",111,NA
2021-02-14,"Hill","65-79 years","Female",122,NA
2021-02-14,"Hill","80+ years","Female",34,NA
2021-02-14,"Hill","Unknown","Female",0,NA
2021-02-14,"Hill","16-49 years","Male",48,NA
2021-02-14,"Hill","50-64 years","Male",81,NA
2021-02-14,"Hill","65-79 years","Male",108,NA
2021-02-14,"Hill","80+ years","Male",30,NA
2021-02-14,"Hill","Unknown","Male",0,NA
2021-02-14,"Hill","16-49 years","Unknown",0,NA
2021-02-14,"Hill","50-64 years","Unknown",0,NA
2021-02-14,"Hill","65-79 years","Unknown",0,NA
2021-02-14,"Hill","80+ years","Unknown",1,NA
2021-02-14,"Hill","Unknown","Unknown",NA,NA
2021-02-21,"Hill","16-49 years","Female",200,NA
2021-02-21,"Hill","50-64 years","Female",213,NA
2021-02-21,"Hill","65-79 years","Female",376,NA
2021-02-21,"Hill","80+ years","Female",176,NA
2021-02-21,"Hill","Unknown","Female",0,NA
2021-02-21,"Hill","16-49 years","Male",77,NA
2021-02-21,"Hill","50-64 years","Male",152,NA
2021-02-21,"Hill","65-79 years","Male",305,NA
2021-02-21,"Hill","80+ years","Male",105,NA
2021-02-21,"Hill","Unknown","Male",0,NA
2021-02-21,"Hill","16-49 years","Unknown",0,NA
2021-02-21,"Hill","50-64 years","Unknown",0,NA
2021-02-21,"Hill","65-79 years","Unknown",2,NA
2021-02-21,"Hill","80+ years","Unknown",NA,NA
2021-02-21,"Hill","Unknown","Unknown",NA,NA
2021-02-28,"Hill","16-49 years","Female",238,358
2021-02-28,"Hill","50-64 years","Female",265,450
2021-02-28,"Hill","65-79 years","Female",476,925
2021-02-28,"Hill","80+ years","Female",214,348
2021-02-28,"Hill","Unknown","Female",0,1
2021-02-28,"Hill","16-49 years","Male",95,173
2021-02-28,"Hill","50-64 years","Male",183,301
2021-02-28,"Hill","65-79 years","Male",407,784
2021-02-28,"Hill","80+ years","Male",133,251
