"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Cases_Daily_NO_NEGATIVE","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Deaths_Daily_NO_NEGATIVE"
2020-06-12,"Age","<1 year",41,0.00262483994878361,1,1,0,0,0,0
2020-06-12,"Age","Unknown",123,0.00787451984635083,0,0,2,0.00301204819277108,0,0
2020-06-12,"Gender","Female",7006,0.448527528809219,26,26,272,0.409638554216867,0,0
2020-06-12,"Gender","Male",8325,0.532970550576184,37,37,364,0.548192771084337,0,0
2020-06-12,"Gender","Unknown",289,0.0185019206145967,2,2,28,0.0421686746987952,0,0
2020-06-12,"Race","Asian",519,0.0332266325224072,0,0,13,0.019578313253012,0,0
2020-06-12,"Race","Black",2532,0.162099871959027,4,4,85,0.128012048192771,0,0
2020-06-12,"Race","Hispanic",6271,0.401472471190781,67,67,171,0.257530120481928,0,0
2020-06-12,"Race","Other",99,0.00633802816901408,0,0,5,0.00753012048192771,0,0
2020-06-12,"Race","Unknown",1969,0.126056338028169,-12,0,121,0.182228915662651,0,0
2020-06-12,"Race","White",4230,0.270806658130602,6,6,269,0.405120481927711,0,0
2020-06-15,"Age","1-9 years",180,0.0114781277898227,0,0,0,0,0,0
2020-06-15,"Age","10-19 years",471,0.0300344343833695,1,1,2,0.00301204819277108,0,0
2020-06-15,"Age","20-29 years",2436,0.155337329422268,2,2,11,0.016566265060241,0,0
2020-06-15,"Age","30-39 years",2869,0.182948603494452,8,8,13,0.019578313253012,0,0
2020-06-15,"Age","40-49 years",2931,0.18690218084428,7,7,26,0.0391566265060241,0,0
2020-06-15,"Age","50-59 years",2873,0.183203673000893,18,18,72,0.108433734939759,0,0
2020-06-15,"Age","60-64 years",1224,0.0780512689707945,8,8,60,0.0903614457831325,0,0
2020-06-15,"Age","65-69 years",887,0.056561663053182,5,5,74,0.11144578313253,0,0
2020-06-15,"Age","70-74 years",592,0.0377502869531947,8,8,69,0.103915662650602,0,0
2020-06-15,"Age","75-79 years",391,0.0249330442545594,4,4,70,0.105421686746988,0,0
2020-06-15,"Age","80+ years",664,0.0423415380691238,1,1,265,0.399096385542169,0,0
2020-06-15,"Age","<1 year",41,0.00261446244101518,0,0,0,0,0,0
2020-06-15,"Age","Unknown",123,0.00784338732304553,0,0,2,0.00301204819277108,0,0
2020-06-15,"Gender","Female",7006,0.446754240530545,0,0,272,0.409638554216867,0,0
2020-06-15,"Gender","Male",8386,0.534753220252519,61,61,364,0.548192771084337,0,0
2020-06-15,"Gender","Unknown",290,0.0184925392169366,1,1,28,0.0421686746987952,0,0
2020-06-15,"Race","Asian",519,0.0330952684606555,0,0,13,0.019578313253012,0,0
2020-06-15,"Race","Black",2552,0.162734345109042,20,20,85,0.128012048192771,0,0
2020-06-15,"Race","Hispanic",6286,0.400841729371254,15,15,171,0.257530120481928,0,0
2020-06-15,"Race","Other",99,0.0063129702844025,0,0,5,0.00753012048192771,0,0
2020-06-15,"Race","Unknown",1969,0.125557964545339,0,0,121,0.182228915662651,0,0
2020-06-15,"Race","White",4257,0.271457722229307,27,27,269,0.405120481927711,0,0
2020-06-16,"Age","1-9 years",180,0.0114715441973106,0,0,0,0,0,0
2020-06-16,"Age","10-19 years",471,0.030017207316296,0,0,2,0.00301204819277108,0,0
2020-06-16,"Age","20-29 years",2436,0.15524823147027,0,0,11,0.016566265060241,0,0
2020-06-16,"Age","30-39 years",2869,0.182843668344911,0,0,13,0.019578313253012,0,0
2020-06-16,"Age","40-49 years",2935,0.187049901217258,4,4,26,0.0391566265060241,0,0
2020-06-16,"Age","50-59 years",2873,0.183098591549296,0,0,72,0.108433734939759,0,0
2020-06-16,"Age","60-64 years",1226,0.0781339621439042,2,2,60,0.0903614457831325,0,0
2020-06-16,"Age","65-69 years",887,0.0565292205723026,0,0,74,0.11144578313253,0,0
2020-06-16,"Age","70-74 years",593,0.0377923650500287,1,1,69,0.103915662650602,0,0
2020-06-16,"Age","75-79 years",392,0.0249824740296986,1,1,70,0.105421686746988,0,0
2020-06-16,"Age","80+ years",665,0.0423809827289529,1,1,265,0.399096385542169,0,0
2020-06-16,"Age","<1 year",41,0.00261296284494296,0,0,0,0,0,0
2020-06-16,"Age","Unknown",123,0.00783888853482888,0,0,2,0.00301204819277108,0,0
2020-06-16,"Gender","Female",7006,0.446497992479765,0,0,272,0.409638554216867,0,0
2020-06-16,"Gender","Male",8395,0.535020075202345,9,9,364,0.548192771084337,0,0
2020-06-16,"Gender","Unknown",290,0.0184819323178892,0,0,28,0.0421686746987952,0,0
2020-06-16,"Race","Asian",519,0.0330762857689121,0,0,13,0.019578313253012,0,0
2020-06-16,"Race","Black",2555,0.162832196800714,3,3,85,0.128012048192771,0,0
2020-06-16,"Race","Hispanic",6287,0.400675546491619,1,1,171,0.257530120481928,0,0
2020-06-16,"Race","Other",99,0.00630934930852081,0,0,5,0.00753012048192771,0,0
2020-06-16,"Race","Unknown",1969,0.125485947358358,0,0,121,0.182228915662651,0,0
2020-06-16,"Race","White",4262,0.271620674271876,5,5,269,0.405120481927711,0,0
2020-06-17,"Age","1-9 years",295,0.0160797994113158,115,115,0,0,0,0
2020-06-17,"Age","10-19 years",761,0.0414804317017334,290,290,2,0.00301204819277108,0,0
2020-06-17,"Age","20-29 years",2986,0.162760274719285,550,550,11,0.016566265060241,0,0
2020-06-17,"Age","30-39 years",3374,0.183909299029761,505,505,13,0.019578313253012,0,0
2020-06-17,"Age","40-49 years",3355,0.182873650932083,420,420,26,0.0391566265060241,0,0
2020-06-17,"Age","50-59 years",3244,0.176823285729859,371,371,72,0.108433734939759,0,0
2020-06-17,"Age","60-64 years",1303,0.0710236563828627,77,77,60,0.0903614457831325,0,0
2020-06-17,"Age","65-69 years",971,0.0529270685708056,84,84,74,0.11144578313253,0,0
2020-06-17,"Age","70-74 years",609,0.0331952469203096,16,16,69,0.103915662650602,0,0
2020-06-17,"Age","75-79 years",461,0.0251280933173444,69,69,70,0.105421686746988,0,0
2020-06-17,"Age","80+ years",904,0.0492750463316254,239,239,265,0.399096385542169,0,0
2020-06-17,"Age","<1 year",70,0.00381554562302409,29,29,0,0,0,0
2020-06-17,"Age","Unknown",13,0.000708601329990189,-110,0,2,0.00301204819277108,0,0
2020-06-17,"Gender","Female",9039,0.49269595552164,2033,2033,272,0.409638554216867,0,0
2020-06-17,"Gender","Male",9141,0.498255750572332,746,746,364,0.548192771084337,0,0
2020-06-17,"Gender","Unknown",166,0.00904829390602856,-124,0,28,0.0421686746987952,0,0
2020-06-17,"Race","Asian",563,0.0306878883680366,44,44,13,0.019578313253012,0,0
2020-06-17,"Race","Black",2182,0.118936007849122,-373,0,85,0.128012048192771,0,0
2020-06-17,"Race","Hispanic",6382,0.347868745230568,95,95,171,0.257530120481928,0,0
2020-06-17,"Race","Other",109,0.00594134961299466,10,10,5,0.00753012048192771,0,0
2020-06-17,"Race","Unknown",4083,0.222555325411534,2114,2114,121,0.182228915662651,0,0
2020-06-17,"Race","White",5027,0.274010683527744,765,765,269,0.405120481927711,0,0
2020-06-18,"Age","1-9 years",301,0.0160422107338912,6,6,0,0,0,0
2020-06-18,"Age","10-19 years",775,0.0413046954111816,14,14,2,0.00301204819277108,0,0
2020-06-18,"Age","20-29 years",3057,0.16292703725417,71,71,11,0.016566265060241,0,0
2020-06-18,"Age","30-39 years",3457,0.184245589724458,83,83,13,0.019578313253012,0,0
2020-06-18,"Age","40-49 years",3405,0.18147417790332,50,50,26,0.0391566265060241,0,0
2020-06-18,"Age","50-59 years",3310,0.176411021691627,66,66,72,0.108433734939759,0,0
2020-06-18,"Age","60-64 years",1330,0.0708841869637052,27,27,60,0.0903614457831325,0,0
2020-06-18,"Age","65-69 years",1000,0.0532963811757182,29,29,74,0.11144578313253,0,0
2020-06-18,"Age","70-74 years",633,0.0337366092842296,24,24,69,0.103915662650602,0,0
2020-06-18,"Age","75-79 years",469,0.0249960027714118,8,8,70,0.105421686746988,0,0
2020-06-18,"Age","80+ years",941,0.0501518946863508,37,37,265,0.399096385542169,0,0
2020-06-18,"Age","<1 year",72,0.00383733944465171,2,2,0,0,0,0
2020-06-18,"Age","Unknown",13,0.000692852955284336,0,0,2,0.00301204819277108,0,0
2020-06-18,"Gender","Female",9250,0.492991525875393,211,211,272,0.409638554216867,0,0
2020-06-18,"Gender","Male",9338,0.497681607418856,197,197,364,0.548192771084337,0,0
2020-06-18,"Gender","Unknown",175,0.00932686670575068,9,9,28,0.0421686746987952,0,0
2020-06-18,"Race","Asian",570,0.0303789372701594,7,7,13,0.019578313253012,0,0
2020-06-18,"Race","Black",2222,0.118424558972446,40,40,85,0.128012048192771,0,0
2020-06-18,"Race","Hispanic",6523,0.34765229440921,141,141,171,0.257530120481928,0,0
2020-06-18,"Race","Other",112,0.00596919469168043,3,3,5,0.00753012048192771,0,0
2020-06-18,"Race","Unknown",4218,0.224804135799179,135,135,121,0.182228915662651,0,0
2020-06-18,"Race","White",5118,0.272770878857326,91,91,269,0.405120481927711,0,0
2020-06-19,"Age","1-9 years",304,0.0159563300440899,3,3,0,0,0,0
2020-06-19,"Age","10-19 years",790,0.041465462943523,15,15,2,0.00301204819277108,0,0
2020-06-19,"Age","20-29 years",3117,0.163604870879698,60,60,11,0.016566265060241,0,0
2020-06-19,"Age","30-39 years",3510,0.184232626495906,53,53,13,0.019578313253012,0,0
2020-06-19,"Age","40-49 years",3461,0.181660718034852,56,56,26,0.0391566265060241,0,0
2020-06-19,"Age","50-59 years",3344,0.175519630484988,34,34,72,0.108433734939759,0,0
2020-06-19,"Age","60-64 years",1343,0.0704912870039891,13,13,60,0.0903614457831325,0,0
2020-06-19,"Age","65-69 years",1015,0.0532752466932606,15,15,74,0.11144578313253,0,0
2020-06-19,"Age","70-74 years",646,0.0339072013436909,13,13,69,0.103915662650602,0,0
2020-06-19,"Age","75-79 years",473,0.0248267898383372,4,4,70,0.105421686746988,0,0
2020-06-19,"Age","80+ years",962,0.0504933865211002,21,21,265,0.399096385542169,0,0
2020-06-19,"Age","<1 year",73,0.00383161872769263,1,1,0,0,0,0
2020-06-19,"Age","Unknown",14,0.000734830988872559,1,1,2,0.00301204819277108,0,0
2020-06-19,"Gender","Female",9400,0.493386521100147,150,150,272,0.409638554216867,0,0
2020-06-19,"Gender","Male",9477,0.497428091538946,139,139,364,0.548192771084337,0,0
2020-06-19,"Gender","Unknown",175,0.00918538736090699,0,0,28,0.0421686746987952,0,0
2020-06-19,"Race","Asian",580,0.0304429981104346,10,10,13,0.019578313253012,0,0
2020-06-19,"Race","Black",2263,0.118780180558472,41,41,85,0.128012048192771,0,0
2020-06-19,"Race","Hispanic",6613,0.347102666386731,90,90,171,0.257530120481928,0,0
2020-06-19,"Race","Other",112,0.00587864791098047,0,0,5,0.00753012048192771,0,0
2020-06-19,"Race","Unknown",4301,0.225750577367206,83,83,121,0.182228915662651,0,0
2020-06-19,"Race","White",5183,0.272044929666177,65,65,269,0.405120481927711,0,0
2020-06-20,"Age","1-9 years",304,0.0157195304824448,0,0,0,0,0,0
2020-06-20,"Age","10-19 years",802,0.0414706034438182,12,12,0,0,-2,0
2020-06-20,"Age","20-29 years",3173,0.164072599410518,56,56,11,0.0166163141993958,0,0
2020-06-20,"Age","30-39 years",3553,0.183722012513574,43,43,13,0.0196374622356495,0,0
2020-06-20,"Age","40-49 years",3518,0.181912198148818,57,57,26,0.0392749244712991,0,0
2020-06-20,"Age","50-59 years",3397,0.175655411344951,53,53,72,0.108761329305136,0,0
2020-06-20,"Age","60-64 years",1369,0.0707895961528518,26,26,60,0.0906344410876133,0,0
2020-06-20,"Age","65-69 years",1022,0.0528465794508506,7,7,74,0.11178247734139,0,0
2020-06-20,"Age","70-74 years",652,0.0337142561662961,6,6,69,0.104229607250755,0,0
2020-06-20,"Age","75-79 years",485,0.0250788561973215,12,12,70,0.105740181268882,0,0
2020-06-20,"Age","80+ years",977,0.050519675267594,15,15,265,0.400302114803625,0,0
2020-06-20,"Age","<1 year",73,0.00377475567506076,0,0,0,0,0,0
2020-06-20,"Age","Unknown",14,0.000723925745902063,0,0,2,0.00302114803625378,0,0
2020-06-20,"Gender","Female",9535,0.493045141941155,135,135,271,0.409365558912387,-1,0
2020-06-20,"Gender","Male",9626,0.497750659289519,149,149,363,0.54833836858006,-1,0
2020-06-20,"Gender","Unknown",178,0.00920419876932623,3,3,28,0.0422960725075529,0,0
2020-06-20,"Race","Asian",583,0.0301463364186359,3,3,13,0.0196374622356495,0,0
2020-06-20,"Race","Black",2293,0.118568695382388,30,30,85,0.128398791540786,0,0
2020-06-20,"Race","Hispanic",6728,0.347898029887792,115,115,171,0.258308157099698,0,0
2020-06-20,"Race","Other",113,0.00584311494906665,1,1,5,0.00755287009063444,0,0
2020-06-20,"Race","Unknown",4374,0.226175086612545,73,73,119,0.1797583081571,-2,0
2020-06-20,"Race","White",5248,0.271368736749573,65,65,269,0.406344410876133,0,0
2020-06-21,"Age","1-9 years",306,0.0157003591585428,2,2,0,0,0,0
2020-06-21,"Age","10-19 years",812,0.0416623909697281,10,10,0,0,0,0
2020-06-21,"Age","20-29 years",3208,0.164597229348384,35,35,11,0.0166163141993958,0,0
2020-06-21,"Age","30-39 years",3575,0.183427398665983,22,22,13,0.0196374622356495,0,0
2020-06-21,"Age","40-49 years",3544,0.181836839404823,26,26,26,0.0392749244712991,0,0
2020-06-21,"Age","50-59 years",3431,0.17603899435608,34,34,72,0.108761329305136,0,0
2020-06-21,"Age","60-64 years",1377,0.0706516162134428,8,8,60,0.0906344410876133,0,0
2020-06-21,"Age","65-69 years",1030,0.0528476141611083,8,8,74,0.11178247734139,0,0
2020-06-21,"Age","70-74 years",655,0.0336069779374038,3,3,69,0.104229607250755,0,0
2020-06-21,"Age","75-79 years",488,0.0250384812724474,3,3,70,0.105740181268882,0,0
2020-06-21,"Age","80+ years",990,0.0507952796305798,13,13,265,0.400302114803625,0,0
2020-06-21,"Age","<1 year",74,0.00379681888147768,1,1,0,0,0,0
2020-06-21,"Age","Unknown",0,0,-14,0,2,0.00302114803625378,0,0
2020-06-21,"Gender","Female",9599,0.492508978963571,64,64,271,0.409365558912387,0,0
2020-06-21,"Gender","Male",9709,0.498152898922524,83,83,363,0.54833836858006,0,0
2020-06-21,"Gender","Unknown",182,0.00933812211390457,4,4,28,0.0422960725075529,0,0
2020-06-21,"Race","Asian",585,0.030015392508979,2,2,13,0.0196374622356495,0,0
2020-06-21,"Race","Black",2313,0.118676244227809,20,20,85,0.128398791540786,0,0
2020-06-21,"Race","Hispanic",6809,0.34935864545921,81,81,171,0.258308157099698,0,0
2020-06-21,"Race","Other",114,0.00584915341200616,1,1,5,0.00755287009063444,0,0
2020-06-21,"Race","Unknown",4395,0.225500256541816,21,21,119,0.1797583081571,0,0
2020-06-21,"Race","White",5274,0.27060030785018,26,26,269,0.406344410876133,0,0
2020-06-22,"Age","1-9 years",308,0.0156918687589158,2,2,0,0,0,0
2020-06-22,"Age","10-19 years",820,0.0417770531893214,8,8,0,0,0,0
2020-06-22,"Age","20-29 years",3242,0.165172202975341,34,34,11,0.0166163141993958,0,0
2020-06-22,"Age","30-39 years",3598,0.183309557774608,23,23,13,0.0196374622356495,0,0
2020-06-22,"Age","40-49 years",3562,0.181475443244345,18,18,26,0.0392749244712991,0,0
2020-06-22,"Age","50-59 years",3455,0.176024047279397,24,24,72,0.108761329305136,0,0
2020-06-22,"Age","60-64 years",1387,0.0706643570409619,10,10,60,0.0906344410876133,0,0
2020-06-22,"Age","65-69 years",1036,0.0527817403708987,6,6,74,0.11178247734139,0,0
2020-06-22,"Age","70-74 years",663,0.0337782759323416,8,8,69,0.104229607250755,0,0
2020-06-22,"Age","75-79 years",490,0.0249643366619116,2,2,70,0.105740181268882,0,0
2020-06-22,"Age","80+ years",992,0.0505400448339107,2,2,265,0.400302114803625,0,0
2020-06-22,"Age","<1 year",74,0.00377012431220705,0,0,0,0,0,0
2020-06-22,"Age","Unknown",1,5.09476258406358e-05,1,1,2,0.00302114803625378,0,0
2020-06-22,"Gender","Female",9649,0.491593641736295,50,50,271,0.409365558912387,0,0
2020-06-22,"Gender","Male",9801,0.499337680864072,92,92,363,0.54833836858006,0,0
2020-06-22,"Gender","Unknown",178,0.00906867739963318,-4,0,28,0.0422960725075529,0,0
2020-06-22,"Race","Asian",588,0.0299572039942939,3,3,13,0.0196374622356495,0,0
2020-06-22,"Race","Black",2346,0.119523130222132,33,33,85,0.128398791540786,0,0
2020-06-22,"Race","Hispanic",6884,0.350723456286937,75,75,171,0.258308157099698,0,0
2020-06-22,"Race","Other",115,0.00585897697167312,1,1,5,0.00755287009063444,0,0
2020-06-22,"Race","Unknown",4390,0.223660077440391,-5,0,119,0.1797583081571,0,0
2020-06-22,"Race","White",5305,0.270277155084573,31,31,269,0.406344410876133,0,0
2020-06-23,"Age","1-9 years",316,0.015863453815261,8,8,0,0,0,0
2020-06-23,"Age","10-19 years",840,0.0421686746987952,20,20,0,0,0,0
2020-06-23,"Age","20-29 years",3301,0.165712851405623,59,59,11,0.0166163141993958,0,0
2020-06-23,"Age","30-39 years",3647,0.183082329317269,49,49,13,0.0196374622356495,0,0
2020-06-23,"Age","40-49 years",3624,0.181927710843374,62,62,26,0.0392749244712991,0,0
2020-06-23,"Age","50-59 years",3495,0.175451807228916,40,40,72,0.108761329305136,0,0
2020-06-23,"Age","60-64 years",1405,0.0705321285140562,18,18,60,0.0906344410876133,0,0
2020-06-23,"Age","65-69 years",1049,0.0526606425702811,13,13,74,0.11178247734139,0,0
2020-06-23,"Age","70-74 years",669,0.0335843373493976,6,6,69,0.104229607250755,0,0
2020-06-23,"Age","75-79 years",497,0.0249497991967871,7,7,70,0.105740181268882,0,0
2020-06-23,"Age","80+ years",990,0.0496987951807229,-2,0,265,0.400302114803625,0,0
2020-06-23,"Age","<1 year",76,0.00381526104417671,2,2,0,0,0,0
2020-06-23,"Age","Unknown",11,0.000552208835341365,10,10,2,0.00302114803625378,0,0
2020-06-23,"Gender","Female",9757,0.489809236947791,108,108,271,0.409365558912387,0,0
2020-06-23,"Gender","Male",9980,0.501004016064257,179,179,363,0.54833836858006,0,0
2020-06-23,"Gender","Unknown",183,0.00918674698795181,5,5,28,0.0422960725075529,0,0
2020-06-23,"Race","Asian",593,0.0297690763052209,5,5,13,0.0196374622356495,0,0
2020-06-23,"Race","Black",2391,0.120030120481928,45,45,85,0.128398791540786,0,0
2020-06-23,"Race","Hispanic",7028,0.35281124497992,144,144,171,0.258308157099698,0,0
2020-06-23,"Race","Other",115,0.00577309236947791,0,0,5,0.00755287009063444,0,0
2020-06-23,"Race","Unknown",4433,0.22254016064257,43,43,119,0.1797583081571,0,0
2020-06-23,"Race","White",5360,0.269076305220884,55,55,269,0.406344410876133,0,0
2020-06-24,"Age","1-9 years",325,0.0160454208837324,9,9,0,0,0,0
2020-06-24,"Age","10-19 years",863,0.0426067637620341,23,23,0,0,0,0
2020-06-24,"Age","20-29 years",3386,0.167168600345594,85,85,11,0.0166163141993958,0,0
2020-06-24,"Age","30-39 years",3707,0.183016539126142,60,60,13,0.0196374622356495,0,0
2020-06-24,"Age","40-49 years",3681,0.181732905455443,57,57,26,0.0392749244712991,0,0
2020-06-24,"Age","50-59 years",3541,0.174821031843989,46,46,72,0.108761329305136,0,0
2020-06-24,"Age","60-64 years",1419,0.0700567761046655,14,14,60,0.0906344410876133,0,0
2020-06-24,"Age","65-69 years",1056,0.0521352752406813,7,7,74,0.11178247734139,0,0
2020-06-24,"Age","70-74 years",675,0.0333251049123673,6,6,69,0.104229607250755,0,0
2020-06-24,"Age","75-79 years",505,0.0249321155270304,8,8,70,0.105740181268882,0,0
2020-06-24,"Age","80+ years",1003,0.049518637373488,13,13,265,0.400302114803625,0,0
2020-06-24,"Age","<1 year",82,0.00404838311528018,6,6,0,0,0,0
2020-06-24,"Age","Unknown",12,0.000592446309553197,1,1,2,0.00302114803625378,0,0
2020-06-24,"Gender","Female",9902,0.48886694643298,145,145,271,0.409365558912387,0,0
2020-06-24,"Gender","Male",10167,0.501950135768946,187,187,363,0.54833836858006,0,0
2020-06-24,"Gender","Unknown",186,0.00918291779807455,3,3,28,0.0422960725075529,0,0
2020-06-24,"Race","Asian",598,0.0295235744260676,5,5,13,0.0196374622356495,0,0
2020-06-24,"Race","Black",2431,0.120019748210318,40,40,85,0.128398791540786,0,0
2020-06-24,"Race","Hispanic",7186,0.354776598370773,158,158,171,0.258308157099698,0,0
2020-06-24,"Race","Other",117,0.00577635151814367,2,2,5,0.00755287009063444,0,0
2020-06-24,"Race","Unknown",4492,0.22177240187608,59,59,119,0.1797583081571,0,0
2020-06-24,"Race","White",5431,0.268131325598618,71,71,269,0.406344410876133,0,0
2020-06-25,"Age","1-9 years",333,0.0161815442927256,8,8,0,0,0,0
2020-06-25,"Age","10-19 years",886,0.043053598328393,23,23,0,0,0,0
2020-06-25,"Age","20-29 years",3461,0.168181155546917,75,75,11,0.0166163141993958,0,0
2020-06-25,"Age","30-39 years",3770,0.18319646241314,63,63,13,0.0196374622356495,0,0
2020-06-25,"Age","40-49 years",3742,0.18183585208222,61,61,26,0.0392749244712991,0,0
2020-06-25,"Age","50-59 years",3575,0.173720783322805,34,34,72,0.108761329305136,0,0
2020-06-25,"Age","60-64 years",1435,0.0697312794596433,16,16,60,0.0906344410876133,0,0
2020-06-25,"Age","65-69 years",1066,0.0518003790271636,10,10,74,0.11178247734139,0,0
2020-06-25,"Age","70-74 years",688,0.0334321395597454,13,13,69,0.104229607250755,0,0
2020-06-25,"Age","75-79 years",513,0.0249283249914962,8,8,70,0.105740181268882,0,0
2020-06-25,"Age","80+ years",1016,0.0493707177219496,13,13,265,0.400302114803625,0,0
2020-06-25,"Age","<1 year",82,0.00398464454055105,0,0,0,0,0,0
2020-06-25,"Age","Unknown",12,0.000583118713251373,0,0,2,0.00302114803625378,0,0
2020-06-25,"Gender","Female",10055,0.488604888478546,153,153,271,0.409365558912387,0,0
2020-06-25,"Gender","Male",10336,0.502259585013849,169,169,363,0.54833836858006,0,0
2020-06-25,"Gender","Unknown",188,0.00913552650760484,2,2,28,0.0422960725075529,0,0
2020-06-25,"Race","Asian",599,0.0291073424364644,1,1,13,0.0196374622356495,0,0
2020-06-25,"Race","Black",2460,0.119539336216531,29,29,85,0.128398791540786,0,0
2020-06-25,"Race","Hispanic",7364,0.357840517031926,178,178,171,0.258308157099698,0,0
2020-06-25,"Race","Other",117,0.00568540745420088,0,0,5,0.00755287009063444,0,0
2020-06-25,"Race","Unknown",4534,0.22032168715681,42,42,119,0.1797583081571,0,0
2020-06-25,"Race","White",5505,0.267505709704067,74,74,269,0.406344410876133,0,0
2020-06-27,"Age","1-9 years",340,0.0160984848484848,7,7,0,0,0,0
2020-06-27,"Age","10-19 years",921,0.0436079545454545,35,35,0,0,0,0
2020-06-27,"Age","20-29 years",3587,0.169839015151515,126,126,11,0.0166163141993958,0,0
2020-06-27,"Age","30-39 years",3879,0.183664772727273,109,109,13,0.0196374622356495,0,0
