County,Date,cases_cumulative,deaths_cumulative,cases_daily,deaths_daily,source
Harris,2020-04-16,1771,0,82,0,county level dashboards
Harris,2020-04-17,1810,0,39,0,county level dashboards
Harris,2020-04-18,1884,0,74,0,county level dashboards
Harris,2020-04-19,1922,0,38,0,county level dashboards
Harris,2020-04-20,1970,0,48,0,county level dashboards
Harris,2020-04-21,2115,0,145,0,county level dashboards
Harris,2020-04-22,2155,0,40,0,county level dashboards
Harris,2020-04-23,2208,0,53,0,county level dashboards
Harris,2020-04-24,2284,0,76,0,county level dashboards
Harris,2020-04-25,2324,0,40,0,county level dashboards
Harris,2020-04-26,2364,0,40,0,county level dashboards
Harris,2020-04-27,2386,0,22,0,county level dashboards
Harris,2020-04-28,2493,0,107,0,county level dashboards
Harris,2020-04-29,2572,0,79,0,county level dashboards
Harris,2020-04-30,2665,0,93,0,county level dashboards
Harris,2020-05-01,2751,0,86,0,county level dashboards
Harris,2020-05-02,2790,0,39,0,county level dashboards
Harris,2020-05-03,2846,0,56,0,county level dashboards
Harris,2020-05-04,2893,0,47,0,county level dashboards
Harris,2020-05-05,2979,0,86,0,county level dashboards
Harris,2020-05-06,3018,0,39,0,county level dashboards
Harris,2020-05-07,3061,0,43,0,county level dashboards
Harris,2020-05-08,3088,0,27,0,county level dashboards
Harris,2020-05-09,3181,0,93,0,county level dashboards
Harris,2020-05-10,3256,0,75,0,county level dashboards
Harris,2020-05-11,3325,0,69,0,county level dashboards
Harris,2020-05-12,3411,0,86,0,county level dashboards
Harris,2020-05-13,3496,0,85,0,county level dashboards
Harris,2020-05-14,3539,0,43,0,county level dashboards
Harris,2020-05-15,3604,0,65,0,county level dashboards
Harris,2020-05-16,3679,0,75,0,county level dashboards
Harris,2020-05-17,3702,0,23,0,county level dashboards
Harris,2020-05-18,3729,0,27,0,county level dashboards
Harris,2020-05-19,3842,0,113,0,county level dashboards
Harris,2020-05-20,3937,0,95,0,county level dashboards
Harris,2020-05-21,3986,0,49,0,county level dashboards
Harris,2020-05-22,4077,0,91,0,county level dashboards
Harris,2020-05-23,4137,0,60,0,county level dashboards
Harris,2020-05-24,4174,0,37,0,county level dashboards
Harris,2020-05-25,4247,0,73,0,county level dashboards
Harris,2020-05-26,4272,0,25,0,county level dashboards
Harris,2020-05-27,4422,0,150,0,county level dashboards
Harris,2020-05-28,4541,0,119,0,county level dashboards
Harris,2020-05-29,4609,0,68,0,county level dashboards
Harris,2020-05-30,4694,0,85,0,county level dashboards
Harris,2020-05-31,4752,0,58,0,county level dashboards
Harris,2020-06-01,4799,0,47,0,county level dashboards
Harris,2020-06-02,4988,0,189,0,county level dashboards
Harris,2020-06-03,5088,0,100,0,county level dashboards
Harris,2020-06-04,5236,0,148,0,county level dashboards
Harris,2020-06-05,5456,0,220,0,county level dashboards
Harris,2020-06-06,5704,0,248,0,county level dashboards
Harris,2020-06-07,5855,0,151,0,county level dashboards
Harris,2020-06-08,5882,0,27,0,county level dashboards
Harris,2020-06-09,6041,0,159,0,county level dashboards
Harris,2020-06-10,6188,0,147,0,county level dashboards
Harris,2020-06-11,6335,0,147,0,county level dashboards
Harris,2020-06-12,6514,0,179,0,county level dashboards
Harris,2020-06-13,6715,0,201,0,county level dashboards
Harris,2020-06-14,6920,0,205,0,county level dashboards
Harris,2020-06-15,7048,0,128,0,county level dashboards
Harris,2020-06-16,7238,0,190,0,county level dashboards
Harris,2020-06-17,7499,0,261,0,county level dashboards
Harris,2020-06-18,7682,0,183,0,county level dashboards
Harris,2020-06-19,7897,0,215,0,county level dashboards
Harris,2020-06-20,8187,0,290,0,county level dashboards
Harris,2020-06-21,8357,0,170,0,county level dashboards
Harris,2020-06-22,8556,0,199,0,county level dashboards
Harris,2020-06-23,8966,0,410,0,county level dashboards
Harris,2020-06-24,9338,0,372,0,county level dashboards
Harris,2020-06-25,9636,0,298,0,county level dashboards
Harris,2020-06-26,10000,0,364,0,county level dashboards
Harris,2020-06-27,10272,0,272,0,county level dashboards
Harris,2020-06-28,10385,0,113,0,county level dashboards
Harris,2020-06-29,10522,0,137,0,county level dashboards
Harris,2020-06-30,10931,0,409,0,county level dashboards
Harris,2020-07-01,11515,0,584,0,county level dashboards
Harris,2020-07-02,12005,0,490,0,county level dashboards
Harris,2020-07-03,12447,0,442,0,county level dashboards
Harris,2020-07-04,12809,0,362,0,county level dashboards
Harris,2020-07-05,13003,0,194,0,county level dashboards
Harris,2020-07-06,13220,0,217,0,county level dashboards
Harris,2020-07-07,13684,0,464,0,county level dashboards
Harris,2020-07-08,14171,0,487,0,county level dashboards
Harris,2020-07-09,14654,0,483,0,county level dashboards
Harris,2020-07-10,15056,0,402,0,county level dashboards
Harris,2020-07-11,15463,0,407,0,county level dashboards
Harris,2020-07-12,15679,0,216,0,county level dashboards
Harris,2020-07-13,16131,0,452,0,county level dashboards
Harris,2020-07-14,16760,0,629,0,county level dashboards
Harris,2020-07-15,17375,0,615,0,county level dashboards
Harris,2020-07-16,17969,0,594,0,county level dashboards
Harris,2020-07-17,18541,0,572,0,county level dashboards
Harris,2020-07-18,19072,0,531,0,county level dashboards
Harris,2020-07-19,19326,0,254,0,county level dashboards
Harris,2020-07-20,19767,0,441,0,county level dashboards
Harris,2020-07-21,20374,0,607,0,county level dashboards
Harris,2020-07-22,21028,0,654,0,county level dashboards
Harris,2020-07-23,21579,0,551,0,county level dashboards
Harris,2020-07-24,22130,0,551,0,county level dashboards
Harris,2020-07-25,22801,0,671,0,county level dashboards
Harris,2020-07-26,23046,0,245,0,county level dashboards
Harris,2020-07-27,23556,0,510,0,county level dashboards
Harris,2020-07-28,24142,0,586,0,county level dashboards
Harris,2020-07-29,24553,0,411,0,county level dashboards
Harris,2020-07-30,24961,0,408,0,county level dashboards
Harris,2020-07-31,25506,0,545,0,county level dashboards
Harris,2020-08-01,25955,0,449,0,county level dashboards
Harris,2020-08-02,26341,0,386,0,county level dashboards
Harris,2020-08-03,26707,0,366,0,county level dashboards
Harris,2020-08-04,27407,0,700,0,county level dashboards
Harris,2020-08-05,28045,0,638,0,county level dashboards
Harris,2020-08-06,28719,0,674,0,county level dashboards
Harris,2020-08-07,29306,0,587,0,county level dashboards
Harris,2020-08-08,29959,0,653,0,county level dashboards
Harris,2020-08-09,30409,0,450,0,county level dashboards
Harris,2020-08-10,30774,0,365,0,county level dashboards
Harris,2020-08-11,31399,0,625,0,county level dashboards
Harris,2020-08-12,31943,0,544,0,county level dashboards
Harris,2020-08-13,32435,0,492,0,county level dashboards
Harris,2020-08-14,33129,0,694,0,county level dashboards
Harris,2020-08-15,33551,0,422,0,county level dashboards
Harris,2020-08-16,33785,0,234,0,county level dashboards
Harris,2020-08-17,34124,0,339,0,county level dashboards
Harris,2020-08-18,34652,0,528,0,county level dashboards
Harris,2020-08-19,35078,0,426,0,county level dashboards
Harris,2020-08-20,35525,0,447,0,county level dashboards
Harris,2020-08-21,36098,0,573,0,county level dashboards
Harris,2020-08-22,36545,0,447,0,county level dashboards
Harris,2020-08-23,36861,0,316,0,county level dashboards
Harris,2020-08-24,37246,0,385,0,county level dashboards
Harris,2020-08-25,37739,0,493,0,county level dashboards
Harris,2020-08-26,38273,0,534,0,county level dashboards
Harris,2020-08-27,38574,0,301,0,county level dashboards
Harris,2020-08-28,39635,0,1061,0,county level dashboards
Harris,2020-08-29,40679,0,1044,0,county level dashboards
Harris,2020-08-30,41322,0,643,0,county level dashboards
Harris,2020-08-31,42000,0,678,0,county level dashboards
Harris,2020-09-01,42749,0,749,0,county level dashboards
Harris,2020-09-02,43177,0,428,0,county level dashboards
Harris,2020-09-03,43566,0,389,0,county level dashboards
Harris,2020-09-04,44072,0,506,0,county level dashboards
Harris,2020-09-05,44498,0,426,0,county level dashboards
Harris,2020-09-06,44798,0,300,0,county level dashboards
Harris,2020-09-07,44942,0,144,0,county level dashboards
Harris,2020-09-08,44996,0,54,0,county level dashboards
Harris,2020-09-09,45510,0,514,0,county level dashboards
Harris,2020-09-10,46020,0,510,0,county level dashboards
Harris,2020-09-11,46597,0,577,0,county level dashboards
Harris,2020-09-12,46976,0,379,0,county level dashboards
Harris,2020-09-13,47204,0,228,0,county level dashboards
Harris,2020-09-14,47534,0,330,0,county level dashboards
Harris,2020-09-15,49702,0,2168,0,county level dashboards
Harris,2020-09-16,49928,0,226,0,county level dashboards
Harris,2020-09-17,50484,0,556,0,county level dashboards
Harris,2020-09-18,50938,0,454,0,county level dashboards
Harris,2020-09-19,51375,0,437,0,county level dashboards
Harris,2020-09-20,51571,0,196,0,county level dashboards
Harris,2020-09-21,63932,0,12361,0,county level dashboards
Harris,2020-09-22,64174,0,242,0,county level dashboards
Harris,2020-09-23,64470,0,296,0,county level dashboards
Harris,2020-09-24,64786,0,316,0,county level dashboards
Harris,2020-09-25,65310,0,524,0,county level dashboards
Harris,2020-09-26,65489,0,179,0,county level dashboards
Harris,2020-09-27,65778,0,289,0,county level dashboards
Harris,2020-09-28,65940,0,162,0,county level dashboards
Harris,2020-09-29,66373,0,433,0,county level dashboards
Harris,2020-09-30,66558,0,185,0,county level dashboards
Harris,2020-10-01,67179,0,621,0,county level dashboards
Harris,2020-10-02,67426,0,247,0,county level dashboards
Harris,2020-10-03,67761,0,335,0,county level dashboards
Harris,2020-10-04,67980,0,219,0,county level dashboards
Harris,2020-10-05,68112,0,132,0,county level dashboards
Harris,2020-10-06,68394,0,282,0,county level dashboards
Harris,2020-10-07,68793,0,399,0,county level dashboards
Harris,2020-10-08,69107,0,314,0,county level dashboards
Harris,2020-10-09,69201,0,94,0,county level dashboards
Harris,2020-10-10,69521,0,320,0,county level dashboards
Harris,2020-10-11,69750,0,229,0,county level dashboards
Harris,2020-10-12,69820,0,70,0,county level dashboards
Harris,2020-10-13,70084,0,264,0,county level dashboards
Harris,2020-10-14,70414,0,330,0,county level dashboards
Harris,2020-10-15,70586,0,172,0,county level dashboards
Harris,2020-10-16,71104,0,518,0,county level dashboards
Harris,2020-10-17,71387,0,283,0,county level dashboards
Harris,2020-10-18,71576,0,189,0,county level dashboards
Harris,2020-10-19,71721,0,145,0,county level dashboards
Harris,2020-10-20,72059,0,338,0,county level dashboards
Harris,2020-10-21,72404,0,345,0,county level dashboards
Harris,2020-10-22,72859,0,455,0,county level dashboards
Harris,2020-10-23,73086,0,227,0,county level dashboards
Harris,2020-10-24,73552,0,466,0,county level dashboards
Harris,2020-10-25,73648,0,96,0,county level dashboards
Harris,2020-10-26,74000,0,352,0,county level dashboards
Harris,2020-10-27,74342,0,342,0,county level dashboards
Harris,2020-10-28,74688,0,346,0,county level dashboards
Harris,2020-10-29,74950,0,262,0,county level dashboards
Harris,2020-10-30,75319,0,369,0,county level dashboards
Harris,2020-10-31,75540,0,221,0,county level dashboards
Harris,2020-11-01,75787,0,247,0,county level dashboards
Harris,2020-11-02,76020,0,233,0,county level dashboards
Harris,2020-11-03,76317,0,297,0,county level dashboards
Harris,2020-11-04,76670,0,353,0,county level dashboards
Harris,2020-11-05,77220,0,550,0,county level dashboards
Harris,2020-11-06,77513,0,293,0,county level dashboards
Harris,2020-11-07,77677,0,164,0,county level dashboards
Harris,2020-11-08,78155,0,478,0,county level dashboards
Harris,2020-11-09,78429,0,274,0,county level dashboards
Harris,2020-11-10,78560,0,131,0,county level dashboards
Harris,2020-11-11,80592,0,2032,0,county level dashboards
Harris,2020-11-12,81016,0,424,0,county level dashboards
Harris,2020-11-13,81473,0,457,0,county level dashboards
Harris,2020-11-14,81566,0,93,0,county level dashboards
Harris,2020-11-15,82369,0,803,0,county level dashboards
Harris,2020-11-16,83165,0,796,0,county level dashboards
Harris,2020-11-17,83458,0,293,0,county level dashboards
Harris,2020-11-18,83897,0,439,0,county level dashboards
Harris,2020-11-19,84554,0,657,0,county level dashboards
Harris,2020-11-20,85514,0,960,0,county level dashboards
Harris,2020-11-21,86183,0,669,0,county level dashboards
Harris,2020-11-22,86703,0,520,0,county level dashboards
Harris,2020-11-23,87328,0,625,0,county level dashboards
Harris,2020-11-24,88851,0,1523,0,county level dashboards
Harris,2020-11-25,89525,0,674,0,county level dashboards
Harris,2020-11-26,90126,0,601,0,county level dashboards
Harris,2020-11-27,90233,0,107,0,county level dashboards
Harris,2020-11-28,90298,0,65,0,county level dashboards
Harris,2020-11-29,91669,0,1371,0,county level dashboards
Harris,2020-11-30,91879,0,210,0,county level dashboards
Harris,2020-12-01,92279,0,400,0,county level dashboards
Harris,2020-12-02,92824,0,545,0,county level dashboards
Harris,2020-12-03,93565,0,741,0,county level dashboards
Harris,2020-12-04,94184,0,619,0,county level dashboards
Harris,2020-12-05,95172,0,988,0,county level dashboards
Harris,2020-12-06,96163,0,991,0,county level dashboards
Harris,2020-12-07,96404,0,241,0,county level dashboards
Harris,2020-12-08,97159,0,755,0,county level dashboards
Harris,2020-12-09,98007,0,848,0,county level dashboards
Harris,2020-12-10,98394,0,387,0,county level dashboards
Harris,2020-12-11,99750,0,1356,0,county level dashboards
Harris,2020-12-12,100534,0,784,0,county level dashboards
Harris,2020-12-13,101332,0,798,0,county level dashboards
Harris,2020-12-14,101932,0,600,0,county level dashboards
Harris,2020-12-15,102803,0,871,0,county level dashboards
Harris,2020-12-16,103706,0,903,0,county level dashboards
Harris,2020-12-17,104501,0,795,0,county level dashboards
Harris,2020-12-18,105855,0,1354,0,county level dashboards
Harris,2020-12-19,106601,0,746,0,county level dashboards
Harris,2020-12-20,106925,0,324,0,county level dashboards
Harris,2020-12-21,108728,0,1803,0,county level dashboards
Harris,2020-12-22,109495,0,767,0,county level dashboards
Harris,2020-12-23,110296,0,801,0,county level dashboards
Harris,2020-12-24,111187,0,891,0,county level dashboards
Harris,2020-12-25,111448,0,261,0,county level dashboards
Harris,2020-12-26,111531,0,83,0,county level dashboards
Harris,2020-12-27,114544,0,3013,0,county level dashboards
Harris,2020-12-28,115416,0,872,0,county level dashboards
Harris,2020-12-29,116141,0,725,0,county level dashboards
Harris,2020-12-30,117389,0,1248,0,county level dashboards
Harris,2020-12-31,118462,0,1073,0,county level dashboards
Harris,2021-01-01,119552,0,1090,0,county level dashboards
Harris,2021-01-02,120717,0,1165,0,county level dashboards
Harris,2021-01-03,122229,0,1512,0,county level dashboards
Harris,2021-01-04,123246,0,1017,0,county level dashboards
Harris,2021-01-05,124868,0,1622,0,county level dashboards
Harris,2021-01-06,125716,0,848,0,county level dashboards
Harris,2021-01-07,126997,0,1281,0,county level dashboards
Harris,2021-01-08,128116,0,1119,0,county level dashboards
Harris,2021-01-09,130156,0,2040,0,county level dashboards
Harris,2021-01-10,130984,0,828,0,county level dashboards
Harris,2021-01-11,133548,0,2564,0,county level dashboards
Harris,2021-01-12,134751,0,1203,0,county level dashboards
Harris,2021-01-13,136094,0,1343,0,county level dashboards
Harris,2021-01-14,137470,0,1376,0,county level dashboards
Harris,2021-01-15,139602,0,2132,0,county level dashboards
Harris,2021-01-16,140991,0,1389,0,county level dashboards
Harris,2021-01-17,142555,0,1564,0,county level dashboards
Harris,2021-01-18,143982,0,1427,0,county level dashboards
Harris,2021-01-19,144009,0,27,0,county level dashboards
Harris,2021-01-20,145202,0,1193,0,county level dashboards
Harris,2021-01-21,146946,0,1744,0,county level dashboards
Harris,2021-01-22,147399,0,453,0,county level dashboards
Harris,2021-01-23,149200,0,1801,0,county level dashboards
Harris,2021-01-24,150142,0,942,0,county level dashboards
Harris,2021-01-25,150652,0,510,0,county level dashboards
Harris,2021-01-26,152230,0,1578,0,county level dashboards
Harris,2021-01-27,153090,0,860,0,county level dashboards
Harris,2021-01-28,154285,0,1195,0,county level dashboards
