"County","AGEGRP","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","NA_MALE","NA_FEMALE","TOM_MALE","TOM_FEMALE","WAC_MALE","WAC_FEMALE","BAC_MALE","BAC_FEMALE","IAC_MALE","IAC_FEMALE","AAC_MALE","AAC_FEMALE","NAC_MALE","NAC_FEMALE","NH_MALE","NH_FEMALE","NHWA_MALE","NHWA_FEMALE","NHBA_MALE","NHBA_FEMALE","NHIA_MALE","NHIA_FEMALE","NHAA_MALE","NHAA_FEMALE","NHNA_MALE","NHNA_FEMALE","NHTOM_MALE","NHTOM_FEMALE","NHWAC_MALE","NHWAC_FEMALE","NHBAC_MALE","NHBAC_FEMALE","NHIAC_MALE","NHIAC_FEMALE","NHAAC_MALE","NHAAC_FEMALE","NHNAC_MALE","NHNAC_FEMALE","H_MALE","H_FEMALE","HWA_MALE","HWA_FEMALE","HBA_MALE","HBA_FEMALE","HIA_MALE","HIA_FEMALE","HAA_MALE","HAA_FEMALE","HNA_MALE","HNA_FEMALE","HTOM_MALE","HTOM_FEMALE","HWAC_MALE","HWAC_FEMALE","HBAC_MALE","HBAC_FEMALE","HIAC_MALE","HIAC_FEMALE","HAAC_MALE","HAAC_FEMALE","HNAC_MALE","HNAC_FEMALE"
"Rains","70-74",844,419,425,398,407,13,10,2,2,1,2,1,0,4,4,402,410,13,11,6,6,1,2,1,0,412,416,392,398,13,10,2,2,1,2,0,0,4,4,396,401,13,11,6,6,1,2,0,0,7,9,6,9,0,0,0,0,0,0,1,0,0,0,6,9,0,0,0,0,0,0,1,0
"Rains","75-79",549,281,268,270,258,4,6,1,0,2,1,0,0,4,3,274,261,4,6,5,3,2,1,0,0,273,256,262,246,4,6,1,0,2,1,0,0,4,3,266,249,4,6,5,3,2,1,0,0,8,12,8,12,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0
"Rains","80-84",359,151,208,143,200,6,6,0,0,0,0,0,0,2,2,145,202,6,7,1,1,1,0,0,0,147,190,139,182,6,6,0,0,0,0,0,0,2,2,141,184,6,7,1,1,1,0,0,0,4,18,4,18,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0
"Rains","85+",242,118,124,114,114,2,3,1,4,0,1,0,0,1,2,115,116,2,3,2,6,0,1,0,0,112,119,108,109,2,3,1,4,0,1,0,0,1,2,109,111,2,3,2,6,0,1,0,0,6,5,6,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
"Randall","0-4",8790,4523,4267,3895,3715,209,214,49,50,156,100,3,5,211,183,4098,3887,325,324,96,84,207,147,12,12,3234,2987,2750,2544,180,181,20,22,145,92,1,2,138,146,2882,2682,264,271,39,44,183,133,7,6,1289,1280,1145,1171,29,33,29,28,11,8,2,3,73,37,1216,1205,61,53,57,40,24,14,5,6
"Randall","5-9",8995,4542,4453,4038,3899,172,189,44,38,77,98,3,3,208,226,4237,4119,285,322,92,87,130,151,9,8,3200,3165,2820,2733,142,150,16,19,68,79,2,2,152,182,2964,2911,232,259,41,48,111,127,7,7,1342,1288,1218,1166,30,39,28,19,9,19,1,1,56,44,1273,1208,53,63,51,39,19,24,2,1
"Randall","10-14",9342,4761,4581,4262,4070,203,197,40,37,81,110,8,6,167,161,4418,4221,288,284,89,79,123,151,12,11,3316,3165,2930,2781,171,149,16,15,68,95,4,1,127,124,3048,2901,241,219,45,40,105,129,6,4,1445,1416,1332,1289,32,48,24,22,13,15,4,5,40,37,1370,1320,47,65,44,39,18,22,6,7
"Randall","15-19",9559,4870,4689,4331,4243,252,182,55,26,91,83,5,2,136,153,4458,4389,320,258,93,72,129,117,11,8,3432,3353,3008,2999,217,156,25,7,75,77,1,1,106,113,3108,3106,273,219,48,34,106,104,5,4,1438,1336,1323,1244,35,26,30,19,16,6,4,1,30,40,1350,1283,47,39,45,38,23,13,6,4
"Randall","20-24",9316,4724,4592,4100,4081,364,198,39,65,89,108,4,2,128,138,4225,4210,420,266,83,114,119,135,10,9,3321,3197,2785,2797,337,170,14,33,85,98,3,0,97,99,2880,2889,384,221,42,60,111,122,6,6,1403,1395,1315,1284,27,28,25,32,4,10,1,2,31,39,1345,1321,36,45,41,54,8,13,4,3
"Randall","25-29",9974,5037,4937,4457,4441,309,198,56,58,104,119,4,5,107,116,4558,4552,349,246,97,100,131,149,10,8,3487,3572,3013,3151,268,184,20,36,97,112,1,2,88,87,3097,3235,303,221,48,64,122,137,5,4,1550,1365,1444,1290,41,14,36,22,7,7,3,3,19,29,1461,1317,46,25,49,36,9,12,5,4
"Randall","30-34",10044,5056,4988,4548,4580,247,171,55,57,107,111,7,2,92,67,4636,4643,275,192,93,87,135,128,9,5,3532,3535,3117,3232,217,131,26,25,94,99,3,0,75,48,3189,3276,240,148,54,42,119,114,5,3,1524,1453,1431,1348,30,40,29,32,13,12,4,2,17,19,1447,1367,35,44,39,45,16,14,4,2
"Randall","35-39",9798,4962,4836,4468,4411,244,149,73,46,102,149,7,8,68,73,4529,4477,265,170,109,83,119,168,8,13,3589,3645,3175,3293,233,129,32,20,97,141,3,3,49,59,3217,3348,249,145,56,47,112,157,4,8,1373,1191,1293,1118,11,20,41,26,5,8,4,5,19,14,1312,1129,16,25,53,36,7,11,4,5
"Randall","40-44",8185,4147,4038,3799,3780,168,104,45,35,76,74,3,5,56,40,3854,3815,179,115,74,58,90,85,6,9,3110,3071,2813,2853,153,90,26,20,69,73,1,2,48,33,2861,2882,162,99,48,38,83,83,4,6,1037,967,986,927,15,14,19,15,7,1,2,3,8,7,993,933,17,16,26,20,7,2,2,3
"Randall","45-49",7815,3850,3965,3523,3694,142,110,37,31,76,81,2,4,70,45,3587,3737,157,119,74,57,98,92,6,7,3027,3187,2749,2959,135,103,10,11,73,77,1,3,59,34,2804,2991,148,110,41,30,91,86,4,6,823,778,774,735,7,7,27,20,3,4,1,1,11,11,783,746,9,9,33,27,7,6,2,1
"Randall","50-54",7494,3608,3886,3329,3644,139,94,34,38,62,71,1,1,43,38,3368,3677,144,101,63,61,71,81,5,5,2974,3174,2734,2965,129,90,17,20,60,68,1,1,33,30,2765,2991,132,94,40,40,67,76,3,4,634,712,595,679,10,4,17,18,2,3,0,0,10,8,603,686,12,7,23,21,4,5,2,1
"Randall","55-59",8340,4004,4336,3720,4092,135,102,56,36,55,65,2,1,36,40,3751,4129,142,109,83,64,63,74,3,1,3502,3730,3256,3517,129,90,34,25,52,62,1,1,30,35,3281,3549,135,95,55,50,60,71,2,1,502,606,464,575,6,12,22,11,3,3,1,0,6,5,470,580,7,14,28,14,3,3,1,0
"Randall","60-64",8083,3831,4252,3645,4060,75,66,30,34,41,55,3,3,37,34,3681,4091,80,71,55,59,48,60,4,5,3435,3798,3268,3631,73,59,18,25,41,52,2,3,33,28,3301,3657,76,62,40,46,48,56,3,5,396,454,377,429,2,7,12,9,0,3,1,0,4,6,380,434,4,9,15,13,0,4,1,0
"Randall","65-69",6918,3255,3663,3146,3506,33,48,28,32,20,36,1,2,27,39,3173,3543,37,51,46,61,23,43,3,4,2971,3342,2876,3200,32,48,18,20,20,36,1,2,24,36,2900,3234,35,50,36,47,22,43,2,4,284,321,270,306,1,0,10,12,0,0,0,0,3,3,273,309,2,1,10,14,1,0,1,0
"Randall","70-74",5141,2385,2756,2294,2669,24,29,20,22,19,22,0,2,28,12,2321,2680,25,30,44,32,23,24,0,2,2235,2570,2150,2494,24,26,16,15,19,22,0,1,26,12,2175,2505,25,27,38,25,23,24,0,1,150,186,144,175,0,3,4,7,0,0,0,1,2,0,146,175,0,3,6,7,0,0,0,1
"Randall","75-79",3699,1597,2102,1549,2042,7,12,13,19,15,17,2,0,11,12,1560,2054,9,14,22,28,15,18,2,0,1521,1969,1478,1917,6,12,10,12,15,17,1,0,11,11,1489,1928,8,13,19,21,15,18,1,0,76,133,71,125,1,0,3,7,0,0,1,0,0,1,71,126,1,1,3,7,0,0,1,0
"Randall","80-84",2583,1055,1528,1026,1480,4,10,5,12,16,14,1,1,3,11,1029,1491,5,12,7,20,17,15,1,1,1003,1463,975,1422,4,10,4,6,16,14,1,1,3,10,978,1432,5,12,6,13,17,15,1,1,52,65,51,58,0,0,1,6,0,0,0,0,0,1,51,59,0,0,1,7,0,0,0,0
"Randall","85+",2195,817,1378,795,1329,9,10,2,5,6,14,1,0,4,20,799,1348,9,11,5,22,7,17,1,0,792,1324,770,1277,9,10,2,5,6,13,1,0,4,19,774,1295,9,11,5,21,7,16,1,0,25,54,25,52,0,0,0,0,0,1,0,0,0,1,25,53,0,0,0,1,0,1,0,0
"Reagan","0-4",291,157,134,147,127,2,2,0,0,2,0,0,0,6,5,153,132,5,5,2,2,3,0,0,0,38,42,31,37,1,2,0,0,2,0,0,0,4,3,35,40,3,4,1,1,3,0,0,0,119,92,116,90,1,0,0,0,0,0,0,0,2,2,118,92,2,1,1,1,0,0,0,0
"Reagan","5-9",325,163,162,155,148,7,5,0,0,0,2,0,0,1,7,156,155,8,9,0,2,0,3,0,0,33,41,27,32,5,4,0,0,0,2,0,0,1,3,28,35,6,5,0,1,0,3,0,0,130,121,128,116,2,1,0,0,0,0,0,0,0,4,128,120,2,4,0,1,0,0,0,0
"Reagan","10-14",312,174,138,164,120,3,7,2,3,0,0,0,0,5,8,169,128,5,11,3,7,2,0,0,0,47,24,40,13,3,5,0,0,0,0,0,0,4,6,44,19,5,8,0,3,2,0,0,0,127,114,124,107,0,2,2,3,0,0,0,0,1,2,125,109,0,3,3,4,0,0,0,0
"Reagan","15-19",259,129,130,120,118,4,4,0,1,2,0,0,0,3,7,123,125,5,7,1,4,2,1,1,0,29,15,22,13,4,1,0,0,1,0,0,0,2,1,24,14,5,1,1,1,1,0,0,0,100,115,98,105,0,3,0,1,1,0,0,0,1,6,99,111,0,6,0,3,1,1,1,0
"Reagan","20-24",264,129,135,114,123,7,3,4,1,0,2,0,0,4,6,118,129,9,8,6,1,0,2,0,1,29,31,21,24,4,3,2,1,0,1,0,0,2,2,23,26,5,5,3,1,0,1,0,0,100,104,93,99,3,0,2,0,0,1,0,0,2,4,95,103,4,3,3,0,0,1,0,1
"Reagan","25-29",225,139,86,129,83,4,1,1,0,3,2,0,0,2,0,131,83,4,1,1,0,5,2,0,0,41,27,33,24,4,1,1,0,2,2,0,0,1,0,34,24,4,1,1,0,3,2,0,0,98,59,96,59,0,0,0,0,1,0,0,0,1,0,97,59,0,0,0,0,2,0,0,0
"Reagan","30-34",248,140,108,128,101,9,1,2,1,0,1,0,0,1,4,129,105,10,3,2,3,0,1,0,0,33,39,28,36,5,1,0,0,0,1,0,0,0,1,28,37,5,2,0,0,0,1,0,0,107,69,100,65,4,0,2,1,0,0,0,0,1,3,101,68,5,1,2,3,0,0,0,0
"Reagan","35-39",278,159,119,143,113,12,5,2,0,1,0,0,0,1,1,144,114,13,6,2,0,1,0,0,0,42,30,32,28,8,2,0,0,1,0,0,0,1,0,33,28,9,2,0,0,1,0,0,0,117,89,111,85,4,3,2,0,0,0,0,0,0,1,111,86,4,4,2,0,0,0,0,0
"Reagan","40-44",268,161,107,154,102,3,1,0,1,1,0,0,0,3,3,157,105,4,1,1,4,2,0,0,0,20,26,15,26,2,0,0,0,1,0,0,0,2,0,17,26,3,0,0,0,2,0,0,0,141,81,139,76,1,1,0,1,0,0,0,0,1,3,140,79,1,1,1,4,0,0,0,0
"Reagan","45-49",209,111,98,103,92,5,1,2,1,0,1,0,0,1,3,104,95,5,1,3,3,0,2,0,0,29,24,24,21,4,1,0,1,0,0,0,0,1,1,25,22,4,1,1,2,0,0,0,0,82,74,79,71,1,0,2,0,0,1,0,0,0,2,79,73,1,0,2,1,0,2,0,0
"Reagan","50-54",220,115,105,108,103,4,0,3,0,0,2,0,0,0,0,108,103,4,0,3,0,0,2,0,0,45,42,40,40,3,0,2,0,0,2,0,0,0,0,40,40,3,0,2,0,0,2,0,0,70,63,68,63,1,0,1,0,0,0,0,0,0,0,68,63,1,0,1,0,0,0,0,0
"Reagan","55-59",211,111,100,101,96,6,4,0,0,3,0,0,0,1,0,102,96,6,4,1,0,3,0,0,0,43,52,36,49,4,3,0,0,3,0,0,0,0,0,36,49,4,3,0,0,3,0,0,0,68,48,65,47,2,1,0,0,0,0,0,0,1,0,66,47,2,1,1,0,0,0,0,0
"Reagan","60-64",211,102,109,94,103,5,3,3,2,0,0,0,0,0,1,94,104,5,3,3,3,0,0,0,0,50,63,44,58,5,3,1,1,0,0,0,0,0,1,44,59,5,3,1,2,0,0,0,0,52,46,50,45,0,0,2,1,0,0,0,0,0,0,50,45,0,0,2,1,0,0,0,0
"Reagan","65-69",143,73,70,71,66,1,3,1,1,0,0,0,0,0,0,71,66,1,3,1,1,0,0,0,0,36,33,35,30,1,3,0,0,0,0,0,0,0,0,35,30,1,3,0,0,0,0,0,0,37,37,36,36,0,0,1,1,0,0,0,0,0,0,36,36,0,0,1,1,0,0,0,0
"Reagan","70-74",99,57,42,52,36,1,2,3,3,1,1,0,0,0,0,52,36,1,2,3,3,1,1,0,0,23,18,22,16,1,1,0,1,0,0,0,0,0,0,22,16,1,1,0,1,0,0,0,0,34,24,30,20,0,1,3,2,1,1,0,0,0,0,30,20,0,1,3,2,1,1,0,0
"Reagan","75-79",70,31,39,29,35,1,1,0,2,0,0,0,0,1,1,30,36,2,1,0,3,0,0,0,0,18,25,17,23,1,1,0,0,0,0,0,0,0,1,17,24,1,1,0,1,0,0,0,0,13,14,12,12,0,0,0,2,0,0,0,0,1,0,13,12,1,0,0,2,0,0,0,0
"Reagan","80-84",62,36,26,29,24,3,2,3,0,0,0,0,0,1,0,30,24,3,2,3,0,1,0,0,0,25,19,19,17,3,2,2,0,0,0,0,0,1,0,20,17,3,2,2,0,1,0,0,0,11,7,10,7,0,0,1,0,0,0,0,0,0,0,10,7,0,0,1,0,0,0,0,0
"Reagan","85+",46,14,32,11,29,1,1,1,0,0,0,0,0,1,2,12,31,1,1,2,2,0,0,0,0,7,26,6,24,1,1,0,0,0,0,0,0,0,1,6,25,1,1,0,1,0,0,0,0,7,6,5,5,0,0,1,0,0,0,0,0,1,1,6,6,0,0,2,1,0,0,0,0
"Real","0-4",153,83,70,74,65,1,1,3,0,3,0,0,0,2,4,76,69,2,3,3,1,4,1,0,0,47,34,44,29,1,1,0,0,0,0,0,0,2,4,46,33,2,3,0,1,1,1,0,0,36,36,30,36,0,0,3,0,3,0,0,0,0,0,30,36,0,0,3,0,3,0,0,0
"Real","5-9",158,96,62,92,58,0,0,1,2,0,0,0,0,3,2,95,60,1,0,3,3,0,0,0,1,60,40,59,38,0,0,0,0,0,0,0,0,1,2,60,40,0,0,1,1,0,0,0,1,36,22,33,20,0,0,1,2,0,0,0,0,2,0,35,20,1,0,2,2,0,0,0,0
"Real","10-14",175,91,84,85,74,0,1,2,6,0,0,0,0,4,3,89,77,2,4,3,6,1,0,0,0,60,49,56,43,0,0,0,4,0,0,0,0,4,2,60,45,2,2,1,4,1,0,0,0,31,35,29,31,0,1,2,2,0,0,0,0,0,1,29,32,0,2,2,2,0,0,0,0
"Real","15-19",157,87,70,84,66,0,3,3,1,0,0,0,0,0,0,84,66,0,3,3,1,0,0,0,0,55,38,55,37,0,1,0,0,0,0,0,0,0,0,55,37,0,1,0,0,0,0,0,0,32,32,29,29,0,2,3,1,0,0,0,0,0,0,29,29,0,2,3,1,0,0,0,0
"Real","20-24",157,72,85,66,76,1,5,4,1,1,0,0,0,0,3,66,79,1,7,4,1,1,0,0,1,47,51,42,43,1,5,3,0,1,0,0,0,0,3,42,46,1,7,3,0,1,0,0,1,25,34,24,33,0,0,1,1,0,0,0,0,0,0,24,33,0,0,1,1,0,0,0,0
"Real","25-29",157,75,82,60,73,4,2,4,1,2,0,3,3,2,3,62,76,5,3,5,2,2,1,3,3,37,55,25,47,4,2,1,0,2,0,3,3,2,3,27,50,5,3,2,1,2,1,3,3,38,27,35,26,0,0,3,1,0,0,0,0,0,0,35,26,0,0,3,1,0,0,0,0
"Real","30-34",141,69,72,64,70,1,0,1,2,2,0,0,0,1,0,65,70,1,0,2,2,2,0,0,0,41,50,37,50,1,0,1,0,2,0,0,0,0,0,37,50,1,0,1,0,2,0,0,0,28,22,27,20,0,0,0,2,0,0,0,0,1,0,28,20,0,0,1,2,0,0,0,0
"Real","35-39",165,81,84,80,75,1,2,0,3,0,1,0,1,0,2,80,76,1,3,0,4,0,2,0,1,44,54,43,49,1,2,0,1,0,0,0,1,0,1,43,50,1,3,0,1,0,0,0,1,37,30,37,26,0,0,0,2,0,1,0,0,0,1,37,26,0,0,0,3,0,2,0,0
"Real","40-44",153,73,80,66,75,4,0,2,2,1,1,0,0,0,2,66,77,4,1,2,4,1,1,0,0,44,51,43,47,1,0,0,2,0,1,0,0,0,1,43,48,1,1,0,3,0,1,0,0,29,29,23,28,3,0,2,0,1,0,0,0,0,1,23,29,3,0,2,1,1,0,0,0
"Real","45-49",202,91,111,87,108,0,0,1,2,0,0,0,0,3,1,88,108,1,0,3,2,1,1,1,1,54,82,51,79,0,0,1,2,0,0,0,0,2,1,52,79,0,0,2,2,1,1,1,1,37,29,36,29,0,0,0,0,0,0,0,0,1,0,36,29,1,0,1,0,0,0,0,0
"Real","50-54",218,113,105,106,100,2,1,1,1,0,0,1,0,3,3,109,103,2,2,3,2,0,1,2,0,80,80,75,76,2,1,0,0,0,0,1,0,2,3,77,79,2,2,2,1,0,1,1,0,33,25,31,24,0,0,1,1,0,0,0,0,1,0,32,24,0,0,1,1,0,0,1,0
"Real","55-59",267,126,141,117,138,4,0,2,2,0,0,0,0,3,1,120,139,4,1,3,2,2,0,0,0,97,115,88,112,4,0,2,2,0,0,0,0,3,1,91,113,4,1,3,2,2,0,0,0,29,26,29,26,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0
"Real","60-64",350,179,171,171,166,1,0,4,2,0,1,0,0,3,2,174,168,3,2,5,2,0,1,0,0,148,146,144,142,1,0,1,2,0,1,0,0,2,1,146,143,2,1,2,2,0,1,0,0,31,25,27,24,0,0,3,0,0,0,0,0,1,1,28,25,1,1,3,0,0,0,0,0
"Real","65-69",321,151,170,148,166,1,0,0,4,1,0,0,0,1,0,149,166,2,0,0,4,1,0,0,0,124,140,122,138,1,0,0,2,0,0,0,0,1,0,123,138,2,0,0,2,0,0,0,0,27,30,26,28,0,0,0,2,1,0,0,0,0,0,26,28,0,0,0,2,1,0,0,0
"Real","70-74",278,133,145,126,144,0,0,2,0,0,0,1,1,4,0,130,144,1,0,5,0,0,0,1,1,103,116,99,115,0,0,0,0,0,0,1,1,3,0,102,115,0,0,3,0,0,0,1,1,30,29,27,29,0,0,2,0,0,0,0,0,1,0,28,29,1,0,2,0,0,0,0,0
"Real","75-79",191,96,95,94,91,0,0,0,0,0,0,0,1,2,3,96,94,1,1,1,2,0,0,0,1,83,80,81,76,0,0,0,0,0,0,0,1,2,3,83,79,1,1,1,2,0,0,0,1,13,15,13,15,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0
"Real","80-84",150,85,65,78,62,2,0,2,1,0,0,1,0,2,2,79,64,4,1,3,2,1,0,1,0,69,59,64,57,2,0,1,1,0,0,1,0,1,1,65,58,3,0,2,2,0,0,1,0,16,6,14,5,0,0,1,0,0,0,0,0,1,1,14,6,1,1,1,0,1,0,0,0
"Real","85+",85,32,53,30,53,0,0,0,0,0,0,0,0,2,0,32,53,0,0,2,0,0,0,0,0,30,49,29,49,0,0,0,0,0,0,0,0,1,0,30,49,0,0,1,0,0,0,0,0,2,4,1,4,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0
"Red River","0-4",637,321,316,247,234,49,58,6,8,0,1,0,0,19,15,265,248,61,67,12,10,2,5,0,1,269,249,203,186,44,50,3,1,0,0,0,0,19,12,221,197,56,57,9,3,2,3,0,1,52,67,44,48,5,8,3,7,0,1,0,0,0,3,44,51,5,10,3,7,0,2,0,0
"Red River","5-9",679,337,342,264,261,62,59,7,3,0,1,0,0,4,18,268,278,65,71,7,8,1,2,0,2,288,309,222,230,58,59,4,3,0,0,0,0,4,17,226,246,61,70,4,8,1,1,0,2,49,33,42,31,4,0,3,0,0,1,0,0,0,1,42,32,4,1,3,0,0,1,0,0
"Red River","10-14",665,344,321,269,243,56,64,4,5,0,0,0,0,15,9,283,252,64,69,10,8,2,1,0,0,300,287,233,214,53,61,1,4,0,0,0,0,13,8,245,222,61,65,5,7,2,1,0,0,44,34,36,29,3,3,3,1,0,0,0,0,2,1,38,30,3,4,5,1,0,0,0,0
"Red River","15-19",673,367,306,274,237,69,57,9,7,2,0,0,0,13,5,286,242,73,60,13,8,6,1,2,0,317,274,244,209,61,55,3,6,0,0,0,0,9,4,253,213,64,57,5,7,3,1,1,0,50,32,30,28,8,2,6,1,2,0,0,0,4,1,33,29,9,3,8,1,3,0,1,0
"Red River","20-24",605,303,302,232,222,52,65,9,7,2,2,0,0,8,6,240,227,55,69,13,8,3,2,0,2,263,272,200,198,52,64,4,2,2,2,0,0,5,6,205,203,54,68,6,3,3,2,0,2,40,30,32,24,0,1,5,5,0,0,0,0,3,0,35,24,1,1,7,5,0,0,0,0
"Red River","25-29",650,322,328,244,258,69,57,5,6,0,0,0,0,4,7,248,265,71,60,6,9,1,0,0,1,294,289,220,224,67,54,4,4,0,0,0,0,3,7,223,231,69,57,4,7,1,0,0,1,28,39,24,34,2,3,1,2,0,0,0,0,1,0,25,34,2,3,2,2,0,0,0,0
"Red River","30-34",595,300,295,237,227,39,54,9,7,1,1,0,0,14,6,251,233,44,56,16,10,3,2,0,0,263,269,212,207,38,53,3,4,1,1,0,0,9,4,221,211,42,54,6,6,3,2,0,0,37,26,25,20,1,1,6,3,0,0,0,0,5,2,30,22,2,2,10,4,0,0,0,0
"Red River","35-39",646,312,334,258,277,43,49,4,1,2,2,0,0,5,5,263,281,46,50,6,4,2,3,0,1,284,298,237,247,40,46,3,1,1,1,0,0,3,3,240,250,41,46,5,4,1,1,0,0,28,36,21,30,3,3,1,0,1,1,0,0,2,2,23,31,5,4,1,0,1,2,0,1
"Red River","40-44",623,303,320,247,268,42,40,5,10,3,2,0,0,6,0,253,268,45,40,8,10,3,2,0,0,288,292,237,247,42,39,2,4,2,2,0,0,5,0,242,247,45,39,4,4,2,2,0,0,15,28,10,21,0,1,3,6,1,0,0,0,1,0,11,21,0,1,4,6,1,0,0,0
"Red River","45-49",735,352,383,278,293,59,77,1,7,6,2,0,0,8,4,285,297,62,77,6,9,7,4,1,0,329,360,256,270,58,77,1,7,6,2,0,0,8,4,263,274,61,77,6,9,7,4,1,0,23,23,22,23,1,0,0,0,0,0,0,0,0,0,22,23,1,0,0,0,0,0,0,0
"Red River","50-54",795,381,414,282,300,71,97,17,10,5,0,0,0,6,7,287,307,72,98,20,14,7,2,1,0,349,398,261,288,71,96,9,7,5,0,0,0,3,7,264,295,71,97,11,11,6,2,0,0,32,16,21,12,0,1,8,3,0,0,0,0,3,0,23,12,1,1,9,3,1,0,1,0
"Red River","55-59",950,452,498,368,378,71,106,3,6,4,2,0,1,6,5,373,383,73,107,6,9,5,3,1,1,422,475,343,356,69,106,1,6,4,2,0,0,5,5,347,361,70,107,4,9,5,3,1,0,30,23,25,22,2,0,2,0,0,0,0,1,1,0,26,22,3,0,2,0,0,0,0,1
"Red River","60-64",926,453,473,365,373,80,86,5,10,0,2,0,0,3,2,368,375,81,87,7,11,0,2,0,0,441,461,354,363,80,85,4,10,0,2,0,0,3,1,357,364,81,86,6,10,0,2,0,0,12,12,11,10,0,1,1,0,0,0,0,0,0,1,11,11,0,1,1,1,0,0,0,0
"Red River","65-69",854,415,439,340,356,64,77,6,4,1,2,0,0,4,0,344,356,66,77,8,4,1,2,0,0,403,429,328,346,64,77,6,4,1,2,0,0,4,0,332,346,66,77,8,4,1,2,0,0,12,10,12,10,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0
"Red River","70-74",777,356,421,295,360,54,53,4,1,1,1,0,0,2,6,297,365,54,54,5,6,2,2,0,0,346,417,286,356,54,53,4,1,1,1,0,0,1,6,287,361,54,54,4,6,2,2,0,0,10,4,9,4,0,0,0,0,0,0,0,0,1,0,10,4,0,0,1,0,0,0,0,0
"Red River","75-79",588,272,316,236,266,32,41,0,2,0,0,0,0,4,7,240,273,32,42,4,7,0,1,0,0,266,308,230,259,32,41,0,2,0,0,0,0,4,6,234,265,32,42,4,6,0,1,0,0,6,8,6,7,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,1,0,0,0,0
"Red River","80-84",385,184,201,155,177,24,19,2,0,0,0,0,0,3,5,158,182,25,22,4,2,0,0,0,0,179,197,152,173,23,19,2,0,0,0,0,0,2,5,154,178,24,22,3,2,0,0,0,0,5,4,3,4,1,0,0,0,0,0,0,0,1,0,4,4,1,0,1,0,0,0,0,0
"Red River","85+",392,138,254,120,213,13,36,2,2,1,0,0,0,2,3,122,216,13,36,4,5,1,0,0,0,133,248,115,208,13,35,2,2,1,0,0,0,2,3,117,211,13,35,4,5,1,0,0,0,5,6,5,5,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0
"Reeves","0-4",1026,516,510,467,487,20,7,5,4,9,7,0,0,15,5,482,492,27,11,11,5,11,7,0,0,94,89,64,75,13,5,0,0,7,7,0,0,10,2,74,77,19,7,3,0,8,7,0,0,422,421,403,412,7,2,5,4,2,0,0,0,5,3,408,415,8,4,8,5,3,0,0,0
"Reeves","5-9",967,521,446,467,414,19,14,9,5,5,7,0,0,21,6,487,419,32,17,15,5,8,9,0,2,82,75,47,57,11,6,5,2,4,7,0,0,15,3,61,60,21,7,8,2,7,8,0,1,439,371,420,357,8,8,4,3,1,0,0,0,6,3,426,359,11,10,7,3,1,1,0,1
"Reeves","10-14",955,489,466,461,443,11,5,5,3,8,4,0,0,4,11,465,453,12,10,7,9,9,5,0,0,60,60,44,48,5,3,2,1,7,3,0,0,2,5,46,53,6,5,3,3,7,4,0,0,429,406,417,395,6,2,3,2,1,1,0,0,2,6,419,400,6,5,4,6,2,1,0,0
"Reeves","15-19",941,542,399,507,372,15,17,4,2,11,5,1,0,4,3,511,375,16,19,6,2,11,5,2,1,90,55,66,34,13,15,0,0,9,4,0,0,2,2,68,36,14,16,1,0,9,4,0,1,452,344,441,338,2,2,4,2,2,1,1,0,2,1,443,339,2,3,5,2,2,1,2,0
"Reeves","20-24",1495,1087,408,932,382,129,9,2,4,15,4,1,1,8,8,940,390,131,13,7,6,16,5,1,2,396,72,254,57,125,7,0,1,14,4,1,0,2,3,256,60,126,8,1,2,14,5,1,0,691,336,678,325,4,2,2,3,1,0,0,1,6,5,684,330,5,5,6,4,2,0,0,2
"Reeves","25-29",1330,939,391,844,357,70,17,7,5,13,5,0,2,5,5,849,362,71,21,8,5,15,6,2,2,262,75,184,56,62,13,1,1,12,3,0,0,3,2,187,58,62,14,1,1,13,4,2,0,677,316,660,301,8,4,6,4,1,2,0,2,2,3,662,304,9,7,7,4,2,2,0,2
"Reeves","30-34",1367,996,371,847,330,114,9,7,3,22,24,0,1,6,4,853,334,115,9,11,6,23,25,0,1,347,79,217,48,107,5,2,1,20,23,0,1,1,1,218,49,107,5,2,2,21,23,0,1,649,292,630,282,7,4,5,2,2,1,0,0,5,3,635,285,8,4,9,4,2,2,0,0
