county_names,sample_location,key_plot_id,population_served,first_sample_date,date_start,date_end,ptc_15d,percentile,detect_prop_15d
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-16,2023-01-30,6,61.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-16,2023-01-30,-6,67.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-16,2023-01-30,-27,34.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-16,2023-01-30,,,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-16,2023-01-30,16,81.429,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-16,2023-01-30,52,59.667,
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-16,2023-01-30,37,44.0,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-16,2023-01-30,9,51.2,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-16,2023-01-30,1,56.5,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-01-17,2023-01-31,-2,37.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-17,2023-01-31,10,34.0,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-17,2023-01-31,52,59.667,
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-01-17,2023-01-31,11,83.833,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-17,2023-01-31,3,47.6,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-17,2023-01-31,5,71.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-17,2023-01-31,,,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-17,2023-01-31,16,81.429,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-01-17,2023-01-31,-7,74.333,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-01-17,2023-01-31,-11,52.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-01-17,2023-01-31,148,56.4,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-01-17,2023-01-31,-5,59.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-01-17,2023-01-31,-34,41.6,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-17,2023-01-31,-20,51.2,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-17,2023-01-31,32,84.2,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-01-17,2023-01-31,-58,53.6,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-17,2023-01-31,0,61.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-17,2023-01-31,160,56.2,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-17,2023-01-31,-1,62.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-17,2023-01-31,41,40.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-17,2023-01-31,45,69.4,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-17,2023-01-31,1,56.5,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-17,2023-01-31,37,44.0,
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-01-17,2023-01-31,-93,53.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-01-17,2023-01-31,-60,68.5,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-01-17,2023-01-31,14,61.4,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-01-17,2023-01-31,-28,65.571,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-17,2023-01-31,-13,63.4,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-01-17,2023-01-31,-29,54.75,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-01-17,2023-01-31,42,60.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-01-18,2023-02-01,14,61.4,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-18,2023-02-01,-2,60.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-18,2023-02-01,105,38.6,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-01-18,2023-02-01,-3,59.333,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-18,2023-02-01,-12,67.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-18,2023-02-01,36,71.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-01-18,2023-02-01,-74,54.8,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-18,2023-02-01,57,51.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-18,2023-02-01,-53,84.2,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-18,2023-02-01,2,55.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-18,2023-02-01,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-01-18,2023-02-01,-92,48.0,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-18,2023-02-01,20,71.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-01-18,2023-02-01,-69,68.5,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-18,2023-02-01,29,81.429,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-18,2023-02-01,-14,34.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-18,2023-02-01,37,44.0,
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-18,2023-02-01,,59.667,
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-01-18,2023-02-01,-19,37.4,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-01-18,2023-02-01,-29,54.75,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-01-18,2023-02-01,-34,41.6,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-01-18,2023-02-01,-12,52.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-01-18,2023-02-01,272,56.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-18,2023-02-01,83,69.4,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-01-18,2023-02-01,42,60.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-01-18,2023-02-01,-58,53.6,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-01-18,2023-02-01,-28,65.571,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-18,2023-02-01,-20,51.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-18,2023-02-01,160,56.2,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-01-18,2023-02-01,6,82.571,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-01-19,2023-02-02,-6,59.333,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-19,2023-02-02,-44,67.4,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-01-19,2023-02-02,146,54.75,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-01-19,2023-02-02,-19,37.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-01-19,2023-02-02,-72,54.8,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-19,2023-02-02,,59.667,
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-01-19,2023-02-02,272,56.4,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-19,2023-02-02,-2,60.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-19,2023-02-02,-53,84.2,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-19,2023-02-02,83,69.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-01-19,2023-02-02,-99,48.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-01-19,2023-02-02,-69,68.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-01-19,2023-02-02,42,60.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-19,2023-02-02,198,38.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-19,2023-02-02,,,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-19,2023-02-02,9,79.333,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-19,2023-02-02,20,71.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-19,2023-02-02,57,51.0,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-01-19,2023-02-02,10,82.571,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-01-19,2023-02-02,-76,65.571,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-19,2023-02-02,566,73.667,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-01-19,2023-02-02,-11,61.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-01-19,2023-02-02,19446,53.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-19,2023-02-02,37,44.0,
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-19,2023-02-02,-13,34.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-19,2023-02-02,111,71.4,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-19,2023-02-02,-40,51.2,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-01-19,2023-02-02,24,41.6,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-19,2023-02-02,-2,55.6,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-01-19,2023-02-02,1,53.5,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-01-20,2023-02-03,-11,61.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-01-20,2023-02-03,-99,48.0,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-01-20,2023-02-03,2,62.333,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-01-20,2023-02-03,7,82.143,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-01-20,2023-02-03,-12,60.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-20,2023-02-03,-44,67.4,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-01-20,2023-02-03,42,60.0,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-01-20,2023-02-03,10,58.857,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-20,2023-02-03,566,73.667,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-01-20,2023-02-03,19446,53.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-20,2023-02-03,-13,34.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-20,2023-02-03,83,69.4,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-20,2023-02-03,,59.667,
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-20,2023-02-03,,44.0,
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-01-20,2023-02-03,-19,37.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-20,2023-02-03,-53,84.2,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-20,2023-02-03,-2,60.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-20,2023-02-03,-40,51.2,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-01-20,2023-02-03,-69,68.5,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-20,2023-02-03,111,71.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-01-20,2023-02-03,272,56.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-01-20,2023-02-03,24,41.6,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-20,2023-02-03,-2,79.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-01-20,2023-02-03,-72,54.8,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-20,2023-02-03,,,
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-20,2023-02-03,-11,51.0,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-20,2023-02-03,11,63.8,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-20,2023-02-03,20,71.4,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-01-20,2023-02-03,146,54.75,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-20,2023-02-03,198,38.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-01-21,2023-02-04,-19,37.4,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-01-21,2023-02-04,146,54.75,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-01-21,2023-02-04,-2,79.333,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-21,2023-02-04,566,73.667,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-01-21,2023-02-04,5,82.143,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-01-21,2023-02-04,12,60.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-21,2023-02-04,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-01-21,2023-02-04,-69,68.5,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-21,2023-02-04,20,71.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-01-21,2023-02-04,272,56.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-01-21,2023-02-04,19446,53.6,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-01-21,2023-02-04,134,68.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-21,2023-02-04,111,71.4,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-01-21,2023-02-04,15,58.857,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-01-21,2023-02-04,11,63.8,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-01-21,2023-02-04,-11,61.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-21,2023-02-04,-13,34.6,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-21,2023-02-04,-44,67.4,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-21,2023-02-04,,59.667,
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-21,2023-02-04,-53,84.2,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-01-21,2023-02-04,2,62.333,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-21,2023-02-04,198,38.6,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-01-21,2023-02-04,24,41.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-01-21,2023-02-04,,44.0,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-21,2023-02-04,-40,51.2,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-01-21,2023-02-04,-72,54.8,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-21,2023-02-04,83,69.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-01-21,2023-02-04,-99,48.0,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-01-21,2023-02-04,-2,60.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-21,2023-02-04,-11,51.0,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-01-22,2023-02-05,11,69.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-01-22,2023-02-05,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-01-22,2023-02-05,-44,67.4,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-01-22,2023-02-05,-40,51.2,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-01-22,2023-02-05,-13,34.6,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-01-22,2023-02-05,566,73.667,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-01-22,2023-02-05,54,71.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-01-22,2023-02-05,-20,89.25,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-01-22,2023-02-05,-11,51.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-01-22,2023-02-05,198,38.6,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-01-22,2023-02-05,,59.667,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-01-22,2023-02-05,111,71.4,100
