"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,333,286,0,1,0,0,1,NA,7,NA,NA,NA
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,22,17,NA,NA,NA,NA,NA,0,1,0,0,1
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,21,20,0,1,0,0,1,0,1,0,0,1
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,NA,NA,0,1,0,0,1,0,20,0,0,20
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,435,324,NA,NA,NA,NA,NA,5,4,0,0,9
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,428,357,0,1,0,0,1,5,5,0,0,10
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,514,442,NA,0,NA,NA,NA,6,3,0,0,9
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,480,362,NA,NA,NA,NA,NA,7,4,0,0,11
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,533,449,NA,0,NA,NA,NA,7,5,0,0,12
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,574,506,0,1,0,0,1,8,9,0,0,17
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,512,409,NA,NA,NA,NA,NA,9,4,0,0,13
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,395,348,NA,NA,NA,NA,NA,9,2,0,0,11
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,479,286,NA,0,NA,NA,NA,11,4,0,0,15
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,1078,764,0,2,0,0,2,12,11,0,0,23
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,1289,902,NA,1,NA,NA,NA,19,13,0,0,32
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,1217,921,NA,0,NA,NA,NA,22,20,0,0,42
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,1044,728,NA,NA,NA,NA,NA,23,10,0,0,33
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,1697,1044,NA,0,NA,NA,NA,46,11,0,0,57
"Bryan ISD",2021-01-31,21902,"15866",11463,NA,NA,2404,1367,NA,2,NA,NA,NA,101,27,0,0,128
"Bryan ISD Total",2021-01-31,21902,"15866",11463,NA,NA,15866,11463,12,10,0,0,22,307,183,0,0,490
"Terlingua Csd",2021-01-31,22004,"98",53,NA,NA,98,53,NA,NA,NA,NA,NA,5,2,5,2,0
"Terlingua Csd Total",2021-01-31,22004,"98",53,NA,NA,98,53,NA,NA,NA,NA,NA,5,2,5,2,0
"Alpine ISD",2021-01-31,22901,"926",857,NA,NA,323,280,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Alpine ISD",2021-01-31,22901,"926",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,1,7
"Alpine ISD",2021-01-31,22901,"926",857,NA,NA,285,259,NA,0,NA,NA,NA,8,3,0,3,8
"Alpine ISD",2021-01-31,22901,"926",857,NA,NA,318,318,0,1,0,1,0,24,6,0,2,28
"Alpine ISD Total",2021-01-31,22901,"926",857,NA,NA,926,857,NA,1,NA,NA,NA,NA,21,NA,NA,NA
"Marathon ISD",2021-01-31,22902,"60",56,NA,NA,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marathon ISD Total",2021-01-31,22902,"60",56,NA,NA,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Vicente ISD",2021-01-31,22903,"5",5,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Vicente ISD Total",2021-01-31,22903,"5",5,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverton ISD",2021-01-31,23902,"188",0,NA,NA,188,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"Silverton ISD Total",2021-01-31,23902,"188",0,NA,NA,188,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"Brooks County ISD",2021-01-31,24901,"1431",674,NA,NA,194,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks County ISD",2021-01-31,24901,"1431",674,NA,NA,387,200,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brooks County ISD",2021-01-31,24901,"1431",674,NA,NA,343,167,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brooks County ISD",2021-01-31,24901,"1431",674,NA,NA,310,140,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brooks County ISD",2021-01-31,24901,"1431",674,NA,NA,197,87,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brooks County ISD Total",2021-01-31,24901,"1431",674,NA,NA,1431,674,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Bangs ISD",2021-01-31,25901,"836",802,NA,NA,322,309,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Bangs ISD",2021-01-31,25901,"836",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1
"Bangs ISD",2021-01-31,25901,"836",802,NA,NA,259,248,NA,NA,NA,NA,NA,7,2,0,0,9
"Bangs ISD",2021-01-31,25901,"836",802,NA,NA,255,245,NA,NA,NA,NA,NA,11,5,0,0,16
"Bangs ISD Total",2021-01-31,25901,"836",802,NA,NA,836,802,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,495,444,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,401,384,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0,6,3
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,271,267,NA,NA,NA,NA,NA,7,5,0,3,9
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,724,637,NA,NA,NA,NA,NA,10,2,0,6,6
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,568,493,NA,NA,NA,NA,NA,14,2,0,5,11
"Brownwood ISD",2021-01-31,25902,"3439",3088,NA,NA,963,852,NA,NA,NA,NA,NA,45,3,3,14,31
"Brownwood ISD Total",2021-01-31,25902,"3439",3088,NA,NA,3439,3088,NA,NA,NA,NA,NA,91,34,9,43,73
"Blanket ISD",2021-01-31,25904,"142",140,NA,NA,142,140,NA,NA,NA,NA,NA,8,7,0,1,14
"Blanket ISD Total",2021-01-31,25904,"142",140,NA,NA,142,140,NA,NA,NA,NA,NA,8,7,0,1,14
"May ISD",2021-01-31,25905,"253",248,NA,NA,117,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"May ISD",2021-01-31,25905,"253",248,NA,NA,136,132,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"May ISD",2021-01-31,25905,"253",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"May ISD Total",2021-01-31,25905,"253",248,NA,NA,253,248,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Zephyr ISD",2021-01-31,25906,"199",196,NA,NA,199,196,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
