"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,558,433,NA,NA,NA,NA,NA,5,3,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,556,397,NA,NA,NA,NA,NA,5,2,0,0,7
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,681,462,NA,NA,NA,NA,NA,5,2,0,0,7
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,714,568,NA,1,NA,NA,NA,5,8,0,0,13
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,514,289,NA,0,NA,NA,NA,5,4,0,0,9
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,646,458,NA,0,NA,NA,NA,5,1,0,0,6
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,503,376,NA,NA,NA,NA,NA,6,0,0,0,6
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,575,429,NA,0,NA,NA,NA,6,2,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,535,478,NA,1,NA,NA,NA,6,2,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,496,386,NA,1,NA,NA,NA,6,2,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,503,372,NA,0,NA,NA,NA,6,2,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,739,464,0,1,0,0,1,6,6,0,0,12
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,429,231,0,1,0,0,1,6,7,0,0,13
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,549,374,0,1,0,0,1,7,3,0,0,10
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,500,424,NA,0,NA,NA,NA,8,2,0,0,10
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,630,410,NA,0,NA,NA,NA,8,2,0,0,10
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,638,494,5,0,0,0,5,8,0,0,0,8
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,582,412,6,2,0,0,8,8,4,0,0,12
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,798,593,NA,0,NA,NA,NA,9,3,0,0,12
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,838,495,NA,0,NA,NA,NA,9,1,0,0,10
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,718,541,NA,0,NA,NA,NA,10,1,0,0,11
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,895,658,NA,0,NA,NA,NA,10,3,0,0,13
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,659,323,NA,0,NA,NA,NA,10,5,0,0,15
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,566,393,NA,NA,NA,NA,NA,11,0,0,0,11
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,807,498,NA,0,NA,NA,NA,11,1,0,0,12
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,539,434,NA,0,NA,NA,NA,11,5,0,0,16
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,485,342,NA,NA,NA,NA,NA,12,1,0,0,13
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,531,402,NA,0,NA,NA,NA,12,2,0,0,14
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,868,596,NA,0,NA,NA,NA,14,0,0,0,14
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,843,691,NA,0,NA,NA,NA,14,8,0,0,22
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,1001,709,NA,2,NA,NA,NA,14,7,0,0,21
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,1101,621,NA,0,NA,NA,NA,14,0,0,0,14
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,702,516,NA,1,NA,NA,NA,32,11,0,0,43
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,2041,1057,NA,1,NA,NA,NA,58,16,0,0,74
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,4355,2223,21,2,0,0,23,80,14,0,0,94
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,3065,2018,15,3,0,0,18,84,8,0,0,92
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,3682,2065,19,3,0,0,22,84,13,0,0,97
"Lewisville ISD",2020-12-06,61902,"49360",31875,NA,NA,3649,1503,9,0,0,0,9,135,25,0,0,160
"Lewisville ISD Total",2020-12-06,61902,"49360",31875,NA,NA,49360,31875,129,29,0,0,158,814,233,0,0,1047
"Lexington ISD",2020-12-06,144902,"1058",962,NA,NA,278,256,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lexington ISD",2020-12-06,144902,"1058",962,NA,NA,318,270,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Lexington ISD",2020-12-06,144902,"1058",962,NA,NA,462,436,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Lexington ISD",2020-12-06,144902,"1058",962,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,3,1
"Lexington ISD Total",2020-12-06,144902,"1058",962,NA,NA,1058,962,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,905,691,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,391,337,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,863,646,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,680,545,NA,2,NA,NA,NA,NA,2,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,429,319,0,1,0,0,1,NA,1,NA,NA,NA
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,773,592,0,4,0,0,4,0,4,0,0,4
"Liberty Hill ISD",2020-12-06,246908,"5539",4201,NA,NA,1496,1069,NA,8,NA,NA,NA,9,10,0,4,15
"Liberty Hill ISD Total",2020-12-06,246908,"5539",4201,NA,NA,5539,4201,9,16,0,2,23,29,25,0,8,46
"Liberty ISD",2020-12-06,146906,"2227",1836,NA,NA,432,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberty ISD",2020-12-06,146906,"2227",1836,NA,NA,630,502,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Liberty ISD",2020-12-06,146906,"2227",1836,NA,NA,526,411,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Liberty ISD",2020-12-06,146906,"2227",1836,NA,NA,639,543,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Liberty ISD",2020-12-06,146906,"2227",1836,NA,NA,NA,NA,0,4,0,0,4,2,9,0,3,8
"Liberty ISD Total",2020-12-06,146906,"2227",1836,NA,NA,2227,1836,NA,4,NA,NA,NA,NA,9,NA,NA,NA
"Liberty-Eylau ISD",2020-12-06,19908,"2284",1665,NA,NA,347,256,NA,NA,NA,NA,NA,0,5,1,0,4
"Liberty-Eylau ISD",2020-12-06,19908,"2284",1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,5
"Liberty-Eylau ISD",2020-12-06,19908,"2284",1665,NA,NA,641,458,NA,NA,NA,NA,NA,10,7,1,2,14
"Liberty-Eylau ISD",2020-12-06,19908,"2284",1665,NA,NA,643,467,0,2,0,1,1,10,10,0,4,16
"Liberty-Eylau ISD",2020-12-06,19908,"2284",1665,NA,NA,653,484,0,1,0,1,0,15,16,0,6,25
"Liberty-Eylau ISD Total",2020-12-06,19908,"2284",1665,NA,NA,2284,1665,0,3,0,2,1,35,43,2,12,64
"Life School",2020-12-06,57807,"5550",2745,NA,NA,529,247,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"Life School",2020-12-06,57807,"5550",2745,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,1,6,5
"Life School",2020-12-06,57807,"5550",2745,NA,NA,246,150,0,1,0,1,0,0,3,0,2,1
"Life School",2020-12-06,57807,"5550",2745,NA,NA,292,181,0,1,0,1,0,NA,4,NA,NA,NA
"Life School",2020-12-06,57807,"5550",2745,NA,NA,422,195,NA,NA,NA,NA,NA,6,9,0,3,12
"Life School",2020-12-06,57807,"5550",2745,NA,NA,1054,602,NA,0,NA,NA,NA,8,5,4,4,5
"Life School",2020-12-06,57807,"5550",2745,NA,NA,934,436,NA,1,NA,NA,NA,13,3,2,9,5
"Life School",2020-12-06,57807,"5550",2745,NA,NA,536,262,NA,1,NA,NA,NA,16,2,9,2,7
"Life School",2020-12-06,57807,"5550",2745,NA,NA,1537,672,NA,1,NA,NA,NA,21,10,3,13,15
"Life School Total",2020-12-06,57807,"5550",2745,NA,NA,5550,2745,6,5,2,6,3,73,55,20,47,61
"Lighthouse Public Schools",2020-12-06,15825,"15",14,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lighthouse Public Schools",2020-12-06,15825,"15",14,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lighthouse Public Schools Total",2020-12-06,15825,"15",14,NA,NA,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,436,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,402,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,675,644,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,483,472,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,952,904,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,NA,NA,3,5,0,8,0,4,12,0,16,0
"Lindale ISD",2020-12-06,212903,"4166",4023,NA,NA,1218,1194,NA,NA,NA,NA,NA,7,0,0,4,3
"Lindale ISD Total",2020-12-06,212903,"4166",4023,NA,NA,4166,4023,3,5,0,8,0,18,17,6,21,8
"Linden-Kildare Cisd",2020-12-06,34905,"626",555,NA,NA,136,122,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Linden-Kildare Cisd",2020-12-06,34905,"626",555,NA,NA,189,152,NA,NA,NA,NA,NA,8,1,0,3,6
"Linden-Kildare Cisd",2020-12-06,34905,"626",555,NA,NA,301,281,NA,NA,NA,NA,NA,9,18,2,6,19
"Linden-Kildare Cisd Total",2020-12-06,34905,"626",555,NA,NA,626,555,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
"Lindsay ISD",2020-12-06,49907,"489",457,NA,NA,250,235,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Lindsay ISD",2020-12-06,49907,"489",457,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,0,6
"Lindsay ISD",2020-12-06,49907,"489",457,NA,NA,239,222,NA,NA,NA,NA,NA,5,1,0,5,1
"Lindsay ISD Total",2020-12-06,49907,"489",457,NA,NA,489,457,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"Lingleville ISD",2020-12-06,72909,"278",270,NA,NA,278,270,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lingleville ISD Total",2020-12-06,72909,"278",270,NA,NA,278,270,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lipan ISD",2020-12-06,111902,"413",351,NA,NA,205,153,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Lipan ISD",2020-12-06,111902,"413",351,NA,NA,208,198,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Lipan ISD",2020-12-06,111902,"413",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,5
"Lipan ISD Total",2020-12-06,111902,"413",351,NA,NA,413,351,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,410,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,610,439,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,701,582,0,2,0,2,0,NA,10,NA,NA,NA
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,NA,NA,1,0,0,1,0,1,6,4,1,2
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,822,648,NA,0,NA,NA,NA,5,0,0,5,0
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,684,518,0,1,0,1,0,5,3,0,7,1
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,949,698,NA,1,NA,NA,NA,10,7,0,14,3
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,967,789,NA,0,NA,NA,NA,10,4,0,13,1
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,543,425,NA,0,NA,NA,NA,11,2,0,13,0
"Little Elm ISD",2020-12-06,61914,"8095",6079,NA,NA,2409,1650,5,0,0,5,0,40,8,1,47,0
"Little Elm ISD Total",2020-12-06,61914,"8095",6079,NA,NA,8095,6079,13,4,0,17,0,88,43,5,119,7
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,285,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,271,247,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,544,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,616,565,NA,NA,NA,NA,NA,0,1,0,0,1
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,492,429,NA,0,NA,NA,NA,9,2,0,4,7
"Little Cypress-Mauriceville Cisd",2020-12-06,181908,"3198",2119,NA,NA,990,876,9,3,0,12,0,41,12,0,19,34
"Little Cypress-Mauriceville Cisd Total",2020-12-06,181908,"3198",2119,NA,NA,3198,2119,NA,4,NA,NA,NA,56,22,1,31,46
"Littlefield ISD",2020-12-06,140904,"1268",996,NA,NA,290,216,NA,NA,NA,NA,NA,0,2,0,1,1
"Littlefield ISD",2020-12-06,140904,"1268",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,7,0
"Littlefield ISD",2020-12-06,140904,"1268",996,NA,NA,332,229,NA,1,NA,NA,NA,9,8,0,0,17
"Littlefield ISD",2020-12-06,140904,"1268",996,NA,NA,284,253,0,1,1,0,0,10,6,6,2,8
"Littlefield ISD",2020-12-06,140904,"1268",996,NA,NA,362,298,NA,1,NA,NA,NA,50,22,38,3,31
"Littlefield ISD Total",2020-12-06,140904,"1268",996,NA,NA,1268,996,NA,3,NA,NA,NA,71,43,44,13,57
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,26,26,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,464,464,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,466,466,NA,2,NA,NA,NA,NA,2,NA,NA,NA
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,471,471,0,1,0,1,0,NA,2,NA,NA,NA
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,438,438,0,1,0,1,0,0,6,0,6,0
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,899,899,NA,1,NA,NA,NA,7,2,0,9,0
"Livingston ISD",2020-12-06,187907,"3809",3809,NA,NA,1045,1045,5,4,0,9,0,27,8,0,33,2
"Livingston ISD Total",2020-12-06,187907,"3809",3809,NA,NA,3809,3809,8,9,0,17,0,42,21,0,59,4
"Llano ISD",2020-12-06,150901,"1732",1617,NA,NA,460,431,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Llano ISD",2020-12-06,150901,"1732",1617,NA,NA,402,377,0,2,0,2,0,NA,5,NA,NA,NA
"Llano ISD",2020-12-06,150901,"1732",1617,NA,NA,360,348,0,1,0,1,0,NA,2,NA,NA,NA
"Llano ISD",2020-12-06,150901,"1732",1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"Llano ISD",2020-12-06,150901,"1732",1617,NA,NA,510,461,NA,1,NA,NA,NA,19,3,4,15,3
"Llano ISD Total",2020-12-06,150901,"1732",1617,NA,NA,1732,1617,NA,5,NA,NA,NA,24,15,4,32,3
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,56,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,442,317,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,495,276,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,1486,874,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,249,174,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,524,391,NA,2,NA,NA,NA,NA,3,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,515,393,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,543,355,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,4,1
"Lockhart ISD",2020-12-06,28902,"5302",3792,NA,NA,992,989,5,0,0,2,3,15,1,0,10,6
"Lockhart ISD Total",2020-12-06,28902,"5302",3792,NA,NA,5302,3792,12,3,1,11,3,35,12,1,34,12
"Lockney ISD",2020-12-06,77902,"454",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockney ISD",2020-12-06,77902,"454",354,NA,NA,109,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockney ISD",2020-12-06,77902,"454",354,NA,NA,206,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockney ISD",2020-12-06,77902,"454",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,5,6
"Lockney ISD",2020-12-06,77902,"454",354,NA,NA,139,110,NA,NA,NA,NA,NA,17,0,0,1,16
"Lockney ISD Total",2020-12-06,77902,"454",354,NA,NA,454,354,NA,NA,NA,NA,NA,21,7,0,6,22
"Lohn ISD",2020-12-06,160905,"104",94,NA,NA,104,94,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lohn ISD Total",2020-12-06,160905,"104",94,NA,NA,104,94,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Lometa ISD",2020-12-06,141902,"314",260,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lometa ISD",2020-12-06,141902,"314",260,NA,NA,287,260,5,1,0,0,6,10,8,0,2,16
"Lometa ISD Total",2020-12-06,141902,"314",260,NA,NA,314,260,5,1,0,0,6,10,8,0,2,16
"London ISD",2020-12-06,178906,"1268",1131,NA,NA,402,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London ISD",2020-12-06,178906,"1268",1131,NA,NA,242,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London ISD",2020-12-06,178906,"1268",1131,NA,NA,293,264,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"London ISD",2020-12-06,178906,"1268",1131,NA,NA,331,298,NA,NA,NA,NA,NA,0,1,0,1,0
"London ISD",2020-12-06,178906,"1268",1131,NA,NA,NA,NA,2,2,0,4,0,6,10,4,10,2
"London ISD Total",2020-12-06,178906,"1268",1131,NA,NA,1268,1131,2,2,0,4,0,NA,11,NA,NA,NA
"Lone Oak ISD",2020-12-06,116906,"967",945,NA,NA,332,324,NA,1,NA,NA,NA,NA,7,NA,NA,NA
"Lone Oak ISD",2020-12-06,116906,"967",945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Lone Oak ISD",2020-12-06,116906,"967",945,NA,NA,390,378,NA,NA,NA,NA,NA,6,2,0,5,3
"Lone Oak ISD",2020-12-06,116906,"967",945,NA,NA,245,243,NA,NA,NA,NA,NA,10,3,1,4,8
"Lone Oak ISD Total",2020-12-06,116906,"967",945,NA,NA,967,945,NA,1,NA,NA,NA,29,17,14,11,21
"Lone Star Language Academy",2020-12-06,43802,"206",70,NA,NA,206,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lone Star Language Academy Total",2020-12-06,43802,"206",70,NA,NA,206,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,115,70,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,516,363,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,569,452,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,559,520,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,469,357,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,391,230,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,470,365,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,297,272,NA,NA,NA,NA,NA,0,1,0,0,1
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,479,384,NA,NA,NA,NA,NA,0,2,0,0,2
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,1030,785,NA,NA,NA,NA,NA,6,10,0,1,15
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,478,244,NA,NA,NA,NA,NA,7,0,0,1,6
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,730,555,NA,NA,NA,NA,NA,13,0,0,5,8
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,NA,NA,3,6,0,0,9,16,30,1,0,45
"Longview ISD",2020-12-06,92903,"8269",6066,NA,NA,2147,1450,NA,NA,NA,NA,NA,28,8,2,1,33
"Longview ISD Total",2020-12-06,92903,"8269",6066,NA,NA,8269,6066,3,6,0,0,9,89,61,3,9,138
"Loop ISD",2020-12-06,83902,"146",0,NA,NA,146,0,NA,0,NA,NA,NA,NA,12,NA,NA,NA
"Loop ISD Total",2020-12-06,83902,"146",0,NA,NA,146,0,NA,0,NA,NA,NA,NA,12,NA,NA,NA
"Loraine ISD",2020-12-06,168902,"142",132,NA,NA,142,132,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Loraine ISD Total",2020-12-06,168902,"142",132,NA,NA,142,132,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,409,345,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,389,321,NA,NA,NA,NA,NA,8,0,0,4,4
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,428,325,NA,2,NA,NA,NA,8,8,0,9,7
"Lorena ISD",2020-12-06,161907,"1742",1378,NA,NA,516,387,8,2,0,10,0,27,4,2,22,7
"Lorena ISD Total",2020-12-06,161907,"1742",1378,NA,NA,1742,1378,NA,4,NA,NA,NA,51,19,2,42,26
"Lorenzo ISD",2020-12-06,54902,"228",198,NA,NA,228,198,NA,NA,NA,NA,NA,5,2,0,5,2
"Lorenzo ISD Total",2020-12-06,54902,"228",198,NA,NA,228,198,NA,NA,NA,NA,NA,5,2,0,5,2
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,376,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,525,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,762,177,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,848,155,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,504,157,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,621,238,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Los Fresnos Cisd",2020-12-06,31906,"10521",2335,NA,NA,620,175,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
