County,County2,Date,sample_location,key_plot_id,population_served,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
Travis,,2022-08-04,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,74.8,32.0,100.0
Travis,,2022-08-04,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,77.8,-25.0,100.0
Travis,,2022-08-05,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,74.8,32.0,100.0
Travis,,2022-08-05,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,77.8,-25.0,100.0
Travis,,2022-08-06,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,74.8,32.0,100.0
Travis,,2022-08-06,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,77.8,-25.0,100.0
Travis,,2022-08-07,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,74.8,32.0,100.0
Travis,,2022-08-07,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.2,-40.0,100.0
Travis,,2022-08-08,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,-5.0,100.0
Travis,,2022-08-08,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.2,-53.0,100.0
Travis,,2022-08-09,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,-25.0,100.0
Travis,,2022-08-09,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.6,-31.0,100.0
Travis,,2022-08-10,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,68.6,-16.0,100.0
Travis,,2022-08-10,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.6,-6.0,100.0
Travis,,2022-08-11,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,68.6,-32.0,100.0
Travis,,2022-08-11,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.6,-6.0,100.0
Travis,,2022-08-12,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,68.6,-32.0,100.0
Travis,,2022-08-12,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.6,-6.0,100.0
Travis,,2022-08-13,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,68.6,-32.0,100.0
Travis,,2022-08-13,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,75.6,-6.0,100.0
Travis,,2022-08-14,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,68.6,-32.0,100.0
Travis,,2022-08-14,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,66.8,-28.0,100.0
Travis,,2022-08-15,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,63.4,-38.0,100.0
Travis,,2022-08-15,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,66.8,-36.0,100.0
Travis,,2022-08-16,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,63.4,-28.0,100.0
Travis,,2022-08-16,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,66.8,-36.0,100.0
Travis,,2022-08-17,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,56.0,100.0
Travis,,2022-08-17,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,65.2,-25.0,100.0
Travis,,2022-08-18,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,130.0,100.0
Travis,,2022-08-18,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,65.2,-15.0,100.0
Travis,,2022-08-19,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,130.0,100.0
Travis,,2022-08-19,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,65.2,-15.0,100.0
Travis,,2022-08-20,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,130.0,100.0
Travis,,2022-08-20,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,65.2,-15.0,100.0
Travis,,2022-08-21,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,67.2,130.0,100.0
Travis,,2022-08-21,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,55.2,-45.0,100.0
Travis,,2022-08-22,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,64.2,4.0,100.0
Travis,,2022-08-22,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,55.2,-65.0,100.0
Travis,,2022-08-23,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,64.2,-14.0,100.0
Travis,,2022-08-23,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,58.4,-35.0,100.0
Travis,,2022-08-24,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,66.0,-8.0,100.0
Travis,,2022-08-24,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,58.4,4.0,100.0
Travis,,2022-08-25,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,66.0,-20.0,100.0
Travis,,2022-08-25,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,58.4,4.0,100.0
Travis,,2022-08-26,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,66.0,-20.0,100.0
Travis,,2022-08-26,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,58.4,4.0,100.0
Travis,,2022-08-27,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,66.0,-20.0,100.0
Travis,,2022-08-27,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,58.4,4.0,100.0
Travis,,2022-08-28,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,66.0,-20.0,100.0
Travis,,2022-08-28,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-46.0,100.0
Travis,,2022-08-29,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-31.0,100.0
Travis,,2022-08-29,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-60.0,100.0
Travis,,2022-08-30,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-68.0,100.0
Travis,,2022-08-30,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-60.0,100.0
Travis,,2022-08-31,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-68.0,100.0
Travis,,2022-08-31,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-60.0,100.0
Travis,,2022-09-01,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-16.0,100.0
Travis,,2022-09-01,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-61.0,100.0
Travis,,2022-09-02,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-16.0,100.0
Travis,,2022-09-02,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-61.0,100.0
Travis,,2022-09-03,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-16.0,100.0
Travis,,2022-09-03,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,46.0,-61.0,100.0
Travis,,2022-09-04,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,62.6,-16.0,100.0
Travis,,2022-09-04,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,41.75,-3.0,100.0
Travis,,2022-09-05,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,61.75,41.0,100.0
Travis,,2022-09-05,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,41.75,-34.0,100.0
Travis,,2022-09-06,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,61.75,27.0,100.0
Travis,,2022-09-06,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,41.75,-34.0,100.0
Travis,,2022-09-07,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,65.0,8.0,100.0
Travis,,2022-09-07,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,33.0,71.0,100.0
Travis,,2022-09-08,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,65.0,62.0,100.0
Travis,,2022-09-08,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,33.0,71.0,100.0
Travis,,2022-09-09,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,65.0,62.0,100.0
Travis,,2022-09-09,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,33.0,71.0,100.0
Travis,,2022-09-10,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,65.0,62.0,100.0
Travis,,2022-09-10,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,33.0,71.0,100.0
Travis,,2022-09-11,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,65.0,62.0,100.0
Travis,,2022-09-11,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,33.0,71.0,100.0
Travis,,2022-09-12,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,53.25,-45.0,100.0
Travis,,2022-09-12,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,34.667,-54.0,100.0
Travis,,2022-09-13,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,53.25,-91.0,100.0
Travis,,2022-09-13,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,34.667,-54.0,100.0
Travis,,2022-09-14,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-14,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,7.0,100.0
Travis,,2022-09-15,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-15,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,7.0,100.0
Travis,,2022-09-16,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-16,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,7.0,100.0
Travis,,2022-09-17,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-17,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,7.0,100.0
Travis,,2022-09-18,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-18,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,7.0,100.0
Travis,,2022-09-19,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-70.0,100.0
Travis,,2022-09-19,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,110.0,100.0
Travis,,2022-09-20,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-57.0,100.0
Travis,,2022-09-20,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,110.0,100.0
Travis,,2022-09-21,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,-57.0,100.0
Travis,,2022-09-21,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,110.0,100.0
Travis,,2022-09-22,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,8403.0,100.0
Travis,,2022-09-22,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,8626.0,100.0
Travis,,2022-09-23,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,8403.0,100.0
Travis,,2022-09-23,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,8626.0,100.0
Travis,,2022-09-24,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,8403.0,100.0
Travis,,2022-09-24,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,8626.0,100.0
Travis,,2022-09-25,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,52.25,8403.0,100.0
Travis,,2022-09-25,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,40.25,8626.0,100.0
Travis,,2022-09-26,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,26.333,-51.0,100.0
Travis,,2022-09-26,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,32.667,-41.0,100.0
Travis,,2022-09-27,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,26.333,-71.0,100.0
Travis,,2022-09-27,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,-71.0,100.0
Travis,,2022-09-28,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,24.333,-62.0,100.0
Travis,,2022-09-28,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,-71.0,100.0
Travis,,2022-09-29,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,24.333,451.0,100.0
Travis,,2022-09-29,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,-99.0,100.0
Travis,,2022-09-30,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,24.333,451.0,100.0
Travis,,2022-09-30,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,-99.0,100.0
Travis,,2022-10-01,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,24.333,451.0,100.0
Travis,,2022-10-01,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,-99.0,100.0
Travis,,2022-10-02,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,24.333,451.0,100.0
Travis,,2022-10-02,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,11.333,45.0,100.0
Travis,,2022-10-03,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,15.0,83.0,100.0
Travis,,2022-10-03,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,11.333,45.0,100.0
Travis,,2022-10-04,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,15.0,83.0,100.0
Travis,,2022-10-04,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,10.0,-2.0,100.0
Travis,,2022-10-05,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,12.75,2.0,100.0
Travis,,2022-10-05,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,10.0,-2.0,100.0
Travis,,2022-10-06,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,12.75,2.0,100.0
Travis,,2022-10-06,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,10.0,-2.0,100.0
Travis,,2022-10-07,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,12.75,2.0,100.0
Travis,,2022-10-07,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,10.0,-2.0,100.0
Travis,,2022-10-08,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,12.75,2.0,100.0
Travis,,2022-10-08,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,10.0,-2.0,100.0
Travis,,2022-10-09,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,12.75,2.0,100.0
Travis,,2022-10-09,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,13.4,48.0,100.0
Travis,,2022-10-10,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,13.2,8.0,100.0
Travis,,2022-10-10,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,13.4,48.0,100.0
Travis,,2022-10-11,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,14.0,100.0
Travis,,2022-10-11,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,70.0,100.0
Travis,,2022-10-12,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,14.0,100.0
Travis,,2022-10-12,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,57.0,100.0
Travis,,2022-10-13,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,38.0,100.0
Travis,,2022-10-13,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,57.0,100.0
Travis,,2022-10-14,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,38.0,100.0
Travis,,2022-10-14,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,57.0,100.0
Travis,,2022-10-15,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,38.0,100.0
Travis,,2022-10-15,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,57.0,100.0
Travis,,2022-10-16,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,16.4,38.0,100.0
Travis,,2022-10-16,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,14.2,57.0,100.0
Travis,,2022-10-17,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,17.4,29.0,100.0
Travis,,2022-10-17,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,16.5,23.0,100.0
Travis,,2022-10-18,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,17.4,67.0,100.0
Travis,,2022-10-18,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,21.4,71.0,100.0
Travis,,2022-10-19,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,19.8,98.0,100.0
Travis,,2022-10-19,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,21.4,31.0,100.0
Travis,,2022-10-20,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,19.8,79.0,100.0
Travis,,2022-10-20,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,21.4,31.0,100.0
Travis,,2022-10-21,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,19.8,79.0,100.0
Travis,,2022-10-21,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,21.4,31.0,100.0
Travis,,2022-10-22,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,19.8,79.0,100.0
Travis,,2022-10-22,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,21.4,31.0,100.0
Travis,,2022-10-23,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,19.8,79.0,100.0
Travis,,2022-10-23,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.6,-14.0,100.0
Travis,,2022-10-24,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,22.0,8.0,100.0
Travis,,2022-10-24,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.6,-10.0,100.0
Travis,,2022-10-25,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,22.0,-14.0,100.0
Travis,,2022-10-25,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.0,0.0,100.0
Travis,,2022-10-26,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,20.0,-55.0,100.0
Travis,,2022-10-26,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.0,-24.0,100.0
Travis,,2022-10-27,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,20.0,-55.0,100.0
Travis,,2022-10-27,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.0,-24.0,100.0
Travis,,2022-10-28,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,20.0,-55.0,100.0
Travis,,2022-10-28,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.0,-24.0,100.0
Travis,,2022-10-29,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,20.0,-55.0,100.0
Travis,,2022-10-29,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.0,-24.0,100.0
Travis,,2022-10-30,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,20.0,-55.0,100.0
Travis,,2022-10-30,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,15.0,100.0
Travis,,2022-10-31,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,21.4,-17.0,100.0
Travis,,2022-10-31,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,25.0,15.0,100.0
Travis,,2022-11-01,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,21.4,-28.0,100.0
Travis,,2022-11-01,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.8,-13.0,100.0
Travis,,2022-11-02,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,21.4,-28.0,100.0
Travis,,2022-11-02,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.8,72.0,100.0
Travis,,2022-11-03,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,34.75,637.0,100.0
Travis,,2022-11-03,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.8,72.0,100.0
Travis,,2022-11-04,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,34.75,637.0,100.0
Travis,,2022-11-04,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.8,72.0,100.0
Travis,,2022-11-05,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,34.75,637.0,100.0
Travis,,2022-11-05,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.8,72.0,100.0
Travis,,2022-11-06,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,34.75,637.0,100.0
Travis,,2022-11-06,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,19.0,-34.0,100.0
Travis,,2022-11-07,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,33.4,146.0,100.0
Travis,,2022-11-07,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,19.0,-61.0,100.0
Travis,,2022-11-08,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,33.4,168.0,100.0
Travis,,2022-11-08,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.8,-28.0,100.0
Travis,,2022-11-09,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,35.8,78.0,100.0
Travis,,2022-11-09,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.8,-43.0,100.0
Travis,,2022-11-10,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,35.8,-35.0,100.0
Travis,,2022-11-10,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.8,-43.0,100.0
Travis,,2022-11-11,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,35.8,-35.0,100.0
Travis,,2022-11-11,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.8,-43.0,100.0
Travis,,2022-11-12,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,35.8,-35.0,100.0
Travis,,2022-11-12,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,22.8,-43.0,100.0
Travis,,2022-11-13,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,35.8,-35.0,100.0
Travis,,2022-11-13,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.6,23.0,100.0
Travis,,2022-11-14,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,40.2,-16.0,100.0
Travis,,2022-11-14,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,26.6,95.0,100.0
Travis,,2022-11-15,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,40.2,-60.0,100.0
Travis,,2022-11-15,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,31.0,138.0,100.0
Travis,,2022-11-16,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,41.8,-42.0,100.0
Travis,,2022-11-16,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,31.0,521.0,100.0
Travis,,2022-11-17,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,41.8,-42.0,100.0
Travis,,2022-11-17,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,31.0,521.0,100.0
Travis,,2022-11-18,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,41.8,78.0,100.0
Travis,,2022-11-18,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,31.0,521.0,100.0
