County,Date,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
Bexar,2022-10-03,11.55827450980392,-55.745098039215684,100.0
Bexar,2022-10-04,10.43921568627451,-45.54117647058823,100.0
Bexar,2022-10-05,10.43921568627451,-45.54117647058823,100.0
Bexar,2022-10-06,10.43921568627451,-45.54117647058823,100.0
Bexar,2022-10-07,10.43921568627451,-45.54117647058823,100.0
Bexar,2022-10-08,10.43921568627451,-45.54117647058823,100.0
Bexar,2022-10-09,9.495686274509804,-30.23921568627451,100.0
Bexar,2022-10-10,9.495686274509804,-13.427450980392157,100.0
Bexar,2022-10-11,9.727843137254903,15.866666666666667,100.0
Bexar,2022-10-12,9.727843137254903,320.4,100.0
Bexar,2022-10-13,9.727843137254903,320.4,100.0
Bexar,2022-10-14,9.727843137254903,320.4,100.0
Bexar,2022-10-15,9.727843137254903,320.4,100.0
Bexar,2022-10-16,7.261960784313725,60.305882352941175,100.0
Bexar,2022-10-17,7.261960784313725,31.898039215686275,100.0
Bexar,2022-10-18,7.261960784313725,31.898039215686275,100.0
Bexar,2022-10-19,9.390196078431373,-9.345098039215687,100.0
Bexar,2022-10-20,9.390196078431373,-9.345098039215687,100.0
Bexar,2022-10-21,9.390196078431373,-9.345098039215687,100.0
Bexar,2022-10-22,9.390196078431373,-9.345098039215687,100.0
Bexar,2022-10-23,8.389019607843137,-14.619607843137254,100.0
Bexar,2022-10-24,8.389019607843137,-28.80392156862745,100.0
Bexar,2022-10-25,11.669019607843138,19.815686274509805,100.0
Bexar,2022-10-26,11.669019607843138,262.2470588235294,100.0
Bexar,2022-10-27,11.669019607843138,262.2470588235294,100.0
Bexar,2022-10-28,11.669019607843138,262.2470588235294,100.0
Bexar,2022-10-29,11.669019607843138,262.2470588235294,100.0
Bexar,2022-10-30,11.745882352941177,129.17254901960786,100.0
Bexar,2022-10-31,11.745882352941177,71.54509803921569,100.0
Bexar,2022-11-01,13.60235294117647,39.96862745098039,100.0
Bexar,2022-11-02,13.60235294117647,39.96862745098039,100.0
Bexar,2022-11-03,13.60235294117647,34.06666666666667,100.0
Bexar,2022-11-04,13.60235294117647,34.06666666666667,100.0
Bexar,2022-11-05,13.60235294117647,34.06666666666667,100.0
Bexar,2022-11-06,15.341176470588236,27.45098039215686,100.0
Bexar,2022-11-07,15.341176470588236,-13.301960784313726,100.0
Bexar,2022-11-08,18.608627450980393,-1.8392156862745097,100.0
Bexar,2022-11-09,18.608627450980393,37.85490196078431,100.0
Bexar,2022-11-10,18.608627450980393,37.85490196078431,100.0
Bexar,2022-11-11,18.608627450980393,37.85490196078431,100.0
Bexar,2022-11-12,18.608627450980393,37.85490196078431,100.0
Bexar,2022-11-13,17.72705882352941,21.011764705882353,100.0
Bexar,2022-11-14,21.96627450980392,75.30588235294118,100.0
Bexar,2022-11-15,21.96627450980392,75.30588235294118,100.0
Bexar,2022-11-16,21.96627450980392,124.97647058823529,100.0
Bexar,2022-11-17,21.96627450980392,124.97647058823529,100.0
Bexar,2022-11-18,21.96627450980392,124.97647058823529,100.0
Bexar,2022-11-19,21.96627450980392,124.97647058823529,100.0
Bexar,2022-11-20,25.04862745098039,40.09411764705882,100.0
Bexar,2022-11-21,25.04862745098039,24.098039215686274,100.0
Bexar,2022-11-22,25.04862745098039,24.098039215686274,100.0
Bexar,2022-11-23,25.04862745098039,11.250980392156864,100.0
Bexar,2022-11-24,25.04862745098039,11.250980392156864,100.0
Bexar,2022-11-25,25.04862745098039,11.250980392156864,100.0
Bexar,2022-11-26,25.04862745098039,11.250980392156864,100.0
Bexar,2022-11-27,32.10588235294118,50.0,100.0
Bexar,2022-11-28,32.10588235294118,26.56078431372549,100.0
Bexar,2022-11-29,46.80124705882353,278.4470588235294,100.0
Bexar,2022-11-30,46.80124705882353,278.4470588235294,100.0
Bexar,2022-12-01,46.80124705882353,278.4470588235294,100.0
Bexar,2022-12-02,46.80124705882353,278.4470588235294,100.0
Bexar,2022-12-03,46.80124705882353,278.4470588235294,100.0
Bexar,2022-12-04,49.370588235294115,132.4313725490196,100.0
Bexar,2022-12-05,49.370588235294115,61.32156862745098,100.0
Bexar,2022-12-06,58.293137254901964,43.792156862745095,100.0
Bexar,2022-12-07,58.293137254901964,43.792156862745095,100.0
Bexar,2022-12-08,58.293137254901964,43.792156862745095,100.0
Bexar,2022-12-09,58.293137254901964,43.792156862745095,100.0
Bexar,2022-12-10,58.293137254901964,43.792156862745095,100.0
Bexar,2022-12-11,61.81333333333333,59.15686274509804,100.0
Bexar,2022-12-12,61.81333333333333,25.356862745098038,100.0
Bexar,2022-12-13,68.77411764705883,110.41960784313726,100.0
Bexar,2022-12-14,68.77411764705883,297.78823529411767,100.0
Bexar,2022-12-15,68.77411764705883,297.78823529411767,100.0
Bexar,2022-12-16,68.77411764705883,297.78823529411767,100.0
Bexar,2022-12-17,68.77411764705883,297.78823529411767,100.0
Bexar,2022-12-18,65.37490196078431,248.4078431372549,100.0
Bexar,2022-12-19,68.40196078431373,-9.027450980392157,100.0
Bexar,2022-12-20,68.40196078431373,-9.027450980392157,100.0
Bexar,2022-12-21,68.40196078431373,-60.98823529411764,100.0
Bexar,2022-12-22,68.40196078431373,-60.98823529411764,100.0
Bexar,2022-12-23,68.40196078431373,-60.98823529411764,100.0
Bexar,2022-12-24,68.40196078431373,-60.98823529411764,100.0
Bexar,2022-12-25,68.40196078431373,-60.98823529411764,100.0
Bexar,2022-12-26,68.40196078431373,-68.21176470588236,100.0
Bexar,2022-12-27,68.40196078431373,-68.21176470588236,100.0
Bexar,2023-01-08,63.25,-74.12790697674419,100.0
Bexar,2023-01-09,67.23725490196078,-77.0156862745098,100.0
Bexar,2023-01-10,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-11,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-12,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-13,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-14,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-15,67.39340392156863,-53.50588235294118,100.0
Bexar,2023-01-16,61.79509803921569,-48.87843137254902,100.0
Bexar,2023-01-17,61.79509803921569,-48.87843137254902,100.0
Bexar,2023-01-18,51.19117647058823,-48.79607843137255,100.0
Bexar,2023-01-19,51.19117647058823,-48.79607843137255,100.0
Bexar,2023-01-20,51.19117647058823,-48.79607843137255,100.0
Bexar,2023-01-21,51.19117647058823,-48.79607843137255,100.0
Bexar,2023-01-22,47.44862745098039,-50.384313725490195,100.0
Bexar,2023-01-23,47.44862745098039,-58.29803921568627,100.0
Bexar,2023-01-24,46.44627450980392,-39.64705882352941,100.0
Bexar,2023-01-25,46.44627450980392,26.337254901960783,100.0
Bexar,2023-01-26,46.44627450980392,26.337254901960783,100.0
Bexar,2023-01-27,46.44627450980392,26.337254901960783,100.0
Bexar,2023-01-28,46.44627450980392,26.337254901960783,100.0
Bexar,2023-01-29,42.88392156862745,-20.07843137254902,100.0
Bexar,2023-01-30,41.256470588235295,-5.431372549019608,100.0
Bexar,2023-01-31,41.256470588235295,15.941176470588236,100.0
Bexar,2023-02-01,42.49333333333333,45.16078431372549,100.0
Bexar,2023-02-02,42.49333333333333,85.66666666666667,100.0
Bexar,2023-02-03,42.49333333333333,85.66666666666667,100.0
Bexar,2023-02-04,42.49333333333333,85.66666666666667,100.0
Bexar,2023-02-05,42.49333333333333,85.66666666666667,100.0
Bexar,2023-02-06,51.72843137254902,63.37647058823529,100.0
Bexar,2023-02-07,55.460392156862746,82.83921568627451,100.0
Bexar,2023-02-08,55.460392156862746,211.46274509803922,100.0
Bexar,2023-02-09,55.460392156862746,211.46274509803922,100.0
Bexar,2023-02-10,55.460392156862746,211.46274509803922,100.0
Bexar,2023-02-11,55.460392156862746,211.46274509803922,100.0
Bexar,2023-02-12,51.87137254901961,1.584313725490196,100.0
Bexar,2023-02-13,51.87137254901961,-35.537254901960786,100.0
Bexar,2023-02-14,51.848627450980395,-21.145098039215686,100.0
Bexar,2023-02-15,51.848627450980395,-21.145098039215686,100.0
Bexar,2023-02-16,51.848627450980395,-66.38039215686274,100.0
Bexar,2023-02-17,51.848627450980395,-66.38039215686274,100.0
Bexar,2023-02-18,51.848627450980395,-66.38039215686274,100.0
Bexar,2023-02-19,48.625882352941176,-55.713725490196076,100.0
Bexar,2023-02-20,48.625882352941176,-55.713725490196076,100.0
Bexar,2023-02-21,49.2643137254902,-7.074509803921568,100.0
Bexar,2023-02-22,49.2643137254902,176.24705882352941,100.0
Bexar,2023-02-23,49.2643137254902,176.24705882352941,100.0
Bexar,2023-02-24,49.2643137254902,176.24705882352941,100.0
Bexar,2023-02-25,49.2643137254902,176.24705882352941,100.0
Bexar,2023-02-26,39.79529411764706,-3.9490196078431374,100.0
Bexar,2023-02-27,39.79529411764706,-32.96470588235294,100.0
Bexar,2023-02-28,38.674509803921566,-42.431372549019606,100.0
Bexar,2023-03-01,38.674509803921566,-64.92549019607843,100.0
Bexar,2023-03-02,38.674509803921566,-64.92549019607843,100.0
Bexar,2023-03-03,38.674509803921566,-64.92549019607843,100.0
Bexar,2023-03-04,38.674509803921566,-64.92549019607843,100.0
Bexar,2023-03-05,33.82666666666667,-55.87450980392157,100.0
Bexar,2023-03-06,33.82666666666667,-72.34117647058824,100.0
Bexar,2023-03-07,32.27764705882353,-58.27450980392157,100.0
Bexar,2023-03-08,32.27764705882353,5.443137254901961,100.0
Bexar,2023-03-09,32.27764705882353,5.443137254901961,100.0
Bexar,2023-03-10,32.27764705882353,5.443137254901961,100.0
Bexar,2023-03-11,32.27764705882353,5.443137254901961,100.0
Bexar,2023-03-12,32.27764705882353,5.443137254901961,100.0
Bexar,2023-03-13,32.27764705882353,10.819607843137256,100.0
Bexar,2023-03-14,32.27764705882353,10.819607843137256,100.0
Bexar,2023-03-15,32.27764705882353,27190.29411764706,100.0
Bexar,2023-03-16,32.27764705882353,27190.29411764706,100.0
Bexar,2023-03-17,32.27764705882353,27190.29411764706,100.0
Bexar,2023-03-18,32.27764705882353,27190.29411764706,100.0
Bexar,2023-03-19,32.27764705882353,27190.29411764706,100.0
Cooke,2022-12-27,94.0,19.0,100.0
Cooke,2022-12-28,94.0,19.0,100.0
Cooke,2022-12-29,92.667,-8.0,100.0
Cooke,2022-12-30,92.667,-8.0,100.0
Cooke,2022-12-31,92.667,-8.0,100.0
Cooke,2023-01-01,92.667,-8.0,100.0
Cooke,2023-01-02,92.667,-8.0,100.0
Cooke,2023-01-03,90.5,-12.0,100.0
Cooke,2023-01-04,90.5,-12.0,100.0
Cooke,2023-01-05,92.4,12.0,100.0
Cooke,2023-01-06,92.4,22.0,100.0
Cooke,2023-01-07,92.4,22.0,100.0
Cooke,2023-01-08,92.4,22.0,100.0
Cooke,2023-01-09,90.4,-4.0,100.0
Cooke,2023-01-10,90.4,-4.0,100.0
Cooke,2023-01-11,79.4,-17.0,100.0
Cooke,2023-01-12,79.4,-17.0,100.0
Cooke,2023-01-13,75.2,-31.0,100.0
Cooke,2023-01-14,75.2,-31.0,100.0
Cooke,2023-01-15,75.2,-31.0,100.0
Cooke,2023-01-16,73.5,-25.0,100.0
Cooke,2023-01-17,73.5,-25.0,100.0
Cooke,2023-01-18,71.667,-32.0,100.0
Cooke,2023-01-19,71.667,-32.0,100.0
Cooke,2023-01-20,70.667,16.0,100.0
Cooke,2023-01-21,70.667,16.0,100.0
Cooke,2023-01-22,70.667,16.0,100.0
Cooke,2023-01-23,65.571,-1.0,100.0
Cooke,2023-01-24,65.571,4.0,100.0
Cooke,2023-01-25,65.571,4.0,100.0
Cooke,2023-01-26,65.571,-9.0,100.0
Cooke,2023-01-27,65.571,-9.0,100.0
Cooke,2023-01-28,65.571,-12.0,100.0
Cooke,2023-01-29,65.571,-12.0,100.0
Cooke,2023-01-30,65.571,-12.0,100.0
Cooke,2023-01-31,65.571,-28.0,100.0
Cooke,2023-02-01,65.571,-28.0,100.0
Cooke,2023-02-02,65.571,-76.0,100.0
Cooke,2023-02-03,60.0,-12.0,100.0
Cooke,2023-02-04,60.0,12.0,100.0
Cooke,2023-02-05,60.0,12.0,100.0
Cooke,2023-02-06,52.333,13.0,100.0
Cooke,2023-02-07,52.333,18.0,100.0
Cooke,2023-02-08,49.0,-21.0,100.0
Cooke,2023-02-09,49.0,-21.0,100.0
Cooke,2023-02-10,49.0,-9.0,100.0
Cooke,2023-02-11,49.0,-9.0,100.0
Cooke,2023-02-12,49.0,-9.0,100.0
Cooke,2023-02-13,51.8,2.0,100.0
Cooke,2023-02-14,51.8,2.0,100.0
Cooke,2023-02-15,50.667,-3.0,100.0
Cooke,2023-02-16,50.667,-3.0,100.0
Cooke,2023-02-17,54.571,4.0,100.0
Cooke,2023-02-18,54.571,8.0,100.0
Cooke,2023-02-19,54.571,8.0,100.0
Cooke,2023-02-20,49.0,-7.0,100.0
Cooke,2023-02-21,49.0,-4.0,100.0
Cooke,2023-02-22,46.429,-3.0,100.0
Cooke,2023-02-23,46.429,-11.0,100.0
Cooke,2023-02-24,53.714,-3.0,100.0
Cooke,2023-02-25,53.714,-3.0,100.0
Cooke,2023-02-26,53.714,-3.0,100.0
Cooke,2023-02-27,59.0,7.0,100.0
Cooke,2023-02-28,59.0,16.0,100.0
Cooke,2023-03-01,57.857,7.0,100.0
Cooke,2023-03-02,57.857,5.0,100.0
Cooke,2023-03-03,57.571,-4.0,100.0
Cooke,2023-03-04,57.571,7.0,100.0
Cooke,2023-03-05,57.571,7.0,100.0
Cooke,2023-03-06,55.143,7.0,100.0
Cooke,2023-03-07,55.143,-6.0,100.0
Cooke,2023-03-08,57.286,-12.0,100.0
Cooke,2023-03-09,57.286,-21.0,100.0
Cooke,2023-03-10,62.286,-7.0,100.0
Cooke,2023-03-11,62.286,-5.0,100.0
Cooke,2023-03-12,62.286,-5.0,100.0
Cooke,2023-03-13,62.142999999999994,2.0,100.0
Cooke,2023-03-14,62.142999999999994,18.0,100.0
Cooke,2023-03-15,58.286,10.0,100.0
Cooke,2023-03-16,58.286,14.0,100.0
Cooke,2023-03-17,54.857,4.0,100.0
Cooke,2023-03-18,54.857,-4.0,100.0
Cooke,2023-03-19,54.857,-4.0,100.0
Cooke,2023-03-20,51.286,-12.0,100.0
Cooke,2023-03-21,51.286,-14.0,100.0
Cooke,2023-03-22,46.714,-15.0,100.0
Cooke,2023-03-23,46.714,-29.0,100.0
Cooke,2023-03-24,48.143,-24.0,100.0
Cooke,2023-03-25,48.143,-21.0,100.0
Cooke,2023-03-26,48.143,-21.0,100.0
Cooke,2023-03-27,42.286,-10.0,100.0
Cooke,2023-03-28,42.286,0.0,100.0
Cooke,2023-03-29,35.0,-4.0,100.0
Cooke,2023-03-30,35.0,2.0,100.0
Cooke,2023-03-31,28.0,-5.0,100.0
Cooke,2023-04-01,28.0,-3.0,100.0
Cooke,2023-04-02,28.0,-3.0,100.0
Cooke,2023-04-03,35.0,15.0,100.0
Cooke,2023-04-04,35.0,15.0,100.0
Cooke,2023-04-05,46.429,46.0,100.0
Cooke,2023-04-06,46.429,58.0,100.0
Cooke,2023-04-07,46.429,58.0,100.0
Cooke,2023-04-08,46.429,90.0,100.0
Cooke,2023-04-09,46.429,90.0,100.0
Cooke,2023-04-10,46.429,90.0,100.0
Cooke,2023-04-11,46.429,199.0,100.0
Cooke,2023-04-12,46.429,199.0,100.0
Cooke,2023-04-13,46.429,398.0,100.0
Cooke,2023-04-14,46.429,398.0,100.0
Cooke,2023-04-15,46.429,555.0,100.0
Cooke,2023-04-16,46.429,555.0,100.0
Cooke,2023-04-17,66.667,-32.0,100.0
Cooke,2023-04-18,66.667,-46.0,100.0
Cooke,2023-04-19,51.0,-40.0,100.0
Cooke,2023-04-20,51.0,81.0,100.0
Cooke,2023-04-21,40.667,88.0,100.0
Cooke,2023-04-22,40.667,88.0,100.0
Cooke,2023-04-23,40.667,88.0,100.0
Cooke,2023-04-24,44.75,32.0,100.0
Cooke,2023-04-25,44.75,32.0,100.0
Cooke,2023-04-26,43.6,13.0,100.0
Cooke,2023-04-27,43.6,13.0,100.0
Cooke,2023-04-28,37.333,-9.0,100.0
Cooke,2023-04-29,37.333,-9.0,100.0
Cooke,2023-04-30,37.333,-9.0,100.0
Cooke,2023-05-01,34.857,-8.0,100.0
Cooke,2023-05-02,34.857,-18.0,100.0
Cooke,2023-05-03,32.857,-20.0,100.0
Cooke,2023-05-04,32.857,-27.0,100.0
Cooke,2023-05-05,30.143,-24.0,100.0
Cooke,2023-05-06,30.143,-22.0,100.0
Cooke,2023-05-07,30.143,-22.0,100.0
Cooke,2023-05-08,22.857,-15.0,100.0
Cooke,2023-05-09,22.857,-9.0,100.0
Cooke,2023-05-10,15.0,-12.0,100.0
Cooke,2023-05-11,15.0,-4.0,100.0
Cooke,2023-05-12,9.429,-21.0,86.0
Cooke,2023-05-13,9.429,-30.0,83.0
Cooke,2023-05-14,9.429,-30.0,83.0
Cooke,2023-05-15,9.143,-19.0,86.0
Cooke,2023-05-16,9.143,-15.0,83.0
Dallas,2022-03-01,20.0,-27.0,100.0
Dallas,2022-03-02,20.0,-27.0,100.0
Dallas,2022-03-03,23.0,0.0,100.0
Dallas,2022-03-04,23.0,0.0,100.0
Dallas,2022-03-05,23.0,0.0,100.0
Dallas,2022-03-06,19.5,-20.0,100.0
Dallas,2022-03-07,19.5,-20.0,100.0
Dallas,2022-03-08,9.782383419689118,-68.16062176165804,64.4559585492228
Dallas,2022-03-09,9.782383419689118,-68.16062176165804,64.4559585492228
Dallas,2022-03-10,10.533518134715026,40.61139896373057,67.0
Dallas,2022-03-11,10.533518134715026,40.61139896373057,67.0
Dallas,2022-03-12,10.533518134715026,40.61139896373057,67.0
Dallas,2022-03-13,9.761658031088082,5.233160621761658,66.32642487046633
Dallas,2022-03-14,9.761658031088082,4.269430051813472,62.95336787564767
Dallas,2022-03-15,9.899471502590673,12.94300518134715,66.32642487046633
Dallas,2022-03-16,10.132632124352332,11.761658031088082,65.5440414507772
Dallas,2022-03-17,8.977720207253887,-8.336787564766839,55.43523316062176
Dallas,2022-03-18,8.977720207253887,-1.1088082901554404,50.61658031088083
Dallas,2022-03-19,8.977720207253887,-1.1088082901554404,50.61658031088083
Dallas,2022-03-20,8.282367875647669,7.782383419689119,57.50777202072539
Dallas,2022-03-21,8.282367875647669,16.4559585492228,52.689119170984455
Dallas,2022-03-22,8.075647668393783,13.481865284974093,50.76165803108808
Dallas,2022-03-23,8.075647668393783,-0.3626943005181347,58.90673575129534
Dallas,2022-03-24,9.45078238341969,0.9637305699481865,58.53367875647668
Dallas,2022-03-25,9.45078238341969,4.917098445595855,58.90673575129534
Dallas,2022-03-26,9.45078238341969,4.917098445595855,58.90673575129534
Dallas,2022-03-27,9.863740932642488,9.735751295336788,63.72538860103627
Dallas,2022-03-28,9.18498445595855,2.3626943005181347,67.09844559585493
Dallas,2022-03-29,8.84299481865285,-1.0829015544041452,65.27979274611398
Dallas,2022-03-30,8.84299481865285,3.7357512953367875,60.461139896373055
Dallas,2022-03-31,8.572554404145079,17.21761658031088,65.27979274611398
Dallas,2022-04-01,8.572554404145079,2.9274611398963732,75.90673575129534
Dallas,2022-04-02,8.572554404145079,2.9274611398963732,75.90673575129534
Dallas,2022-04-03,8.16478238341969,-7.0,72.53367875647669
Dallas,2022-04-04,8.16478238341969,-2.326424870466321,67.71502590673575
Dallas,2022-04-05,10.621756476683938,5.772020725388601,65.78756476683938
Dallas,2022-04-06,10.621756476683938,4.471502590673575,67.71502590673575
Dallas,2022-04-07,11.39480829015544,8.145077720207254,72.53367875647669
Dallas,2022-04-08,11.39480829015544,14.098445595854923,75.90673575129534
Dallas,2022-04-09,11.39480829015544,14.098445595854923,75.90673575129534
Dallas,2022-04-10,10.595860103626944,3.9533678756476682,72.53367875647669
Dallas,2022-04-11,10.595860103626944,6.844559585492228,67.71502590673575
Dallas,2022-04-12,10.71140932642487,0.772020725388601,65.78756476683938
Dallas,2022-04-13,10.71140932642487,-7.082901554404145,67.71502590673575
Dallas,2022-04-14,12.019673575129534,0.6269430051813472,72.53367875647669
Dallas,2022-04-15,13.265269430051813,12.2279792746114,67.71502590673575
Dallas,2022-04-16,13.265269430051813,12.2279792746114,67.71502590673575
Dallas,2022-04-17,13.055943005181348,12.2279792746114,67.71502590673575
Dallas,2022-04-18,13.009683937823834,1.9740932642487046,75.90673575129534
Dallas,2022-04-19,13.308305699481865,-4.290155440414508,72.53367875647669
Dallas,2022-04-20,13.308305699481865,-1.3367875647668395,75.90673575129534
Dallas,2022-04-21,10.518134715025907,-1.5181347150259068,79.27979274611398
Dallas,2022-04-22,10.518134715025907,6.155440414507772,75.90673575129534
Dallas,2022-04-23,10.518134715025907,6.155440414507772,75.90673575129534
Dallas,2022-04-24,12.20361139896373,7.181347150259067,72.53367875647669
Dallas,2022-04-25,12.20361139896373,2.326424870466321,75.90673575129534
Dallas,2022-04-26,17.15337305699482,14.300518134715025,79.27979274611398
Dallas,2022-04-27,17.15337305699482,11.518134715025907,84.09844559585493
Dallas,2022-04-28,17.44922797927461,9.963730569948186,84.09844559585493
Dallas,2022-04-29,16.34819170984456,16.430051813471504,74.50777202072538
Dallas,2022-04-30,16.34819170984456,14.875647668393782,73.47150259067358
Dallas,2022-05-01,17.02315544041451,8.238341968911918,77.88082901554404
Dallas,2022-05-02,17.02315544041451,7.72020725388601,76.84455958549223
Dallas,2022-05-03,16.375487046632124,15.466321243523316,74.50777202072538
Dallas,2022-05-04,15.79258549222798,4.020725388601036,81.73575129533678
Dallas,2022-05-05,16.98134715025907,-14.290155440414507,74.50777202072538
Dallas,2022-05-06,18.92435233160622,-10.481865284974093,69.68911917098445
Dallas,2022-05-07,18.92435233160622,-10.481865284974093,69.68911917098445
Dallas,2022-05-08,19.485492227979275,-4.782383419689119,70.20725388601036
Dallas,2022-05-09,20.54559585492228,-9.839378238341968,69.68911917098445
Dallas,2022-05-10,21.027461139896374,-1.6476683937823835,74.50777202072538
Dallas,2022-05-11,19.10621761658031,14.83419689119171,69.68911917098445
Dallas,2022-05-12,19.10621761658031,14.83419689119171,69.68911917098445
Dallas,2022-05-13,19.818652849740932,23.124352331606218,69.68911917098445
Dallas,2022-05-14,19.818652849740932,14.316062176165802,75.90673575129534
Dallas,2022-05-15,21.04922279792746,9.134715025906736,75.90673575129534
Dallas,2022-05-16,21.04922279792746,51.64766839378238,67.71502590673575
Dallas,2022-05-17,24.61139896373057,50.79274611398964,75.90673575129534
Dallas,2022-05-18,24.61139896373057,48.2020725388601,75.90673575129534
Dallas,2022-05-19,26.73160621761658,25.129533678756477,80.72538860103627
Dallas,2022-05-20,26.73160621761658,25.129533678756477,87.95336787564767
Dallas,2022-05-21,26.73160621761658,31.865284974093264,87.95336787564767
Dallas,2022-05-22,31.646632124352333,26.564766839378237,90.36269430051813
Dallas,2022-05-23,31.646632124352333,36.92746113989637,90.36269430051813
Dallas,2022-05-24,36.850777202072535,22.95336787564767,100.0
Dallas,2022-05-25,40.45181347150259,4.036269430051814,100.0
Dallas,2022-05-26,39.10259067357513,-6.746113989637306,100.0
Dallas,2022-05-27,43.351295336787565,-3.1191709844559585,100.0
Dallas,2022-05-28,43.351295336787565,-2.6010362694300517,100.0
Dallas,2022-05-29,43.351295336787565,-2.6010362694300517,100.0
Dallas,2022-05-30,48.58445595854922,-9.336787564766839,100.0
Dallas,2022-05-31,47.81347150259067,-6.44559585492228,100.0
Dallas,2022-06-01,46.259067357512954,3.772020725388601,100.0
Dallas,2022-06-02,44.89394300518135,6.181347150259067,100.0
Dallas,2022-06-03,47.43280310880829,8.880829015544041,100.0
Dallas,2022-06-04,47.43280310880829,8.880829015544041,100.0
Dallas,2022-06-05,47.43280310880829,8.880829015544041,100.0
Dallas,2022-06-06,46.33782383419689,6.927461139896373,100.0
Dallas,2022-06-07,53.847638609332115,94.61024702653248,100.0
Dallas,2022-06-08,54.148279048490394,96.15462031107045,100.0
Dallas,2022-06-09,53.9214373284538,94.7612076852699,100.0
Dallas,2022-06-10,54.339644098810616,93.99542543458371,100.0
Dallas,2022-06-11,54.339644098810616,94.26989935956084,100.0
Dallas,2022-06-12,56.43552698993596,18.18847209515096,100.0
Dallas,2022-06-13,56.44861024702653,18.00548947849954,100.0
Dallas,2022-06-14,55.656950594693505,2.0658737419945106,100.0
Dallas,2022-06-15,54.19789295516926,-8.835315645013724,100.0
Dallas,2022-06-16,54.84208600182983,-8.429094236047575,100.0
Dallas,2022-06-17,55.325617566331196,-7.96523330283623,100.0
Dallas,2022-06-18,55.325617566331196,-7.324794144556267,100.0
Dallas,2022-06-19,58.088565416285455,27.003659652333027,100.0
Dallas,2022-06-20,58.19313998170174,43.92955169258921,100.0
Dallas,2022-06-21,58.34410064043916,16.448307410795973,100.0
Dallas,2022-06-22,58.61857456541629,26.813357731015554,100.0
Dallas,2022-06-23,58.7036614821592,27.696248856358647,100.0
Dallas,2022-06-24,58.390029277218666,26.636779505946937,100.0
Dallas,2022-06-25,58.390029277218666,26.728270814272644,100.0
Dallas,2022-06-26,61.18966331198536,50.19579139981702,100.0
Dallas,2022-06-27,56.60424571854058,141.93149664929263,100.0
Dallas,2022-06-28,61.25919583023083,149.70811615785556,100.0
Dallas,2022-06-29,63.88581533879375,162.7594936708861,100.0
Dallas,2022-06-30,64.10512360387193,290.5115413253909,100.0
Dallas,2022-07-01,63.97742442293373,290.7572598659717,100.0
Dallas,2022-07-02,63.97742442293373,290.4594192107223,100.0
Dallas,2022-07-03,68.60140059568131,281.07743857036485,100.0
Dallas,2022-07-04,73.25516083395384,126.79672375279226,100.0
Dallas,2022-07-05,75.7410878629933,88.22635889798957,100.0
Dallas,2022-07-06,75.2838049143708,20.156366344005956,100.0
Dallas,2022-07-07,74.83023082650782,20.107967237527923,100.0
Dallas,2022-07-08,74.7131794489948,19.612807148175726,100.0
Dallas,2022-07-09,74.7131794489948,19.612807148175726,100.0
Dallas,2022-07-10,76.8553983618764,-2.606850335070737,100.0
Dallas,2022-07-11,78.03186895011169,4.54132539091586,100.0
Dallas,2022-07-12,79.21807967237528,-8.781831720029784,100.0
Dallas,2022-07-13,80.81629262844378,7.4139985107967235,100.0
Dallas,2022-07-14,80.37767609828741,19.60387192851824,100.0
Dallas,2022-07-15,80.80321593447506,19.806403574087863,100.0
Dallas,2022-07-16,80.80321593447506,19.28518242740134,100.0
Dallas,2022-07-17,78.44002233804915,19.52866716306776,100.0
Dallas,2022-07-18,79.20584512285927,17.70439314966493,100.0
Dallas,2022-07-19,79.8776641846612,19.131049888309754,100.0
Dallas,2022-07-20,79.84847580044676,7.7014147431124345,100.0
Dallas,2022-07-21,80.00677661950856,-12.779597915115414,100.0
Dallas,2022-07-22,80.17691809381981,-13.49813849590469,100.0
Dallas,2022-07-23,80.17691809381981,-14.242740134028296,100.0
Dallas,2022-07-24,78.65509828741624,-16.311243484735666,100.0
Dallas,2022-07-25,78.66708637379003,-28.73938942665674,100.0
Dallas,2022-07-26,79.63879151154133,-5.768428890543559,100.0
Dallas,2022-07-27,80.00389501116902,0.29486224869694716,100.0
Dallas,2022-07-28,80.14072896500372,1.5971705137751302,100.0
Dallas,2022-07-29,80.04497319434103,1.746090841399851,100.0
Dallas,2022-07-30,80.04497319434103,2.118391660461653,100.0
Dallas,2022-07-31,79.13774906924795,-10.08265078183172,100.0
Dallas,2022-08-01,77.87192628443782,-14.993298585256888,100.0
Dallas,2022-08-02,79.69247728965004,12.4132539091586,100.0
Dallas,2022-08-03,79.24042963514519,21.800446760982876,100.0
Dallas,2022-08-04,79.38875874906925,25.130305286671632,100.0
Dallas,2022-08-05,79.23983842144453,24.976172747580044,100.0
Dallas,2022-08-06,79.23983842144453,25.050632911392405,100.0
