"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"M - Heart of Texas",2020-06-21,14,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-22,14,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-23,15,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-24,14,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-25,17,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-26,24,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-27,29,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-28,31,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-29,32,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-30,29,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-01,29,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-02,31,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-03,31,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-04,33,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-12,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-13,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-14,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-15,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-16,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-17,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-04,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-05,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-06,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-09,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-10,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-11,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-12,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-13,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-15,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-16,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-17,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-18,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-19,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-20,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-21,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-22,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-23,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-24,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-25,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-26,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-27,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-28,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-29,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-30,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-03-31,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-01,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-02,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-03,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-04,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-05,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-06,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-07,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-08,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-09,24,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-10,31,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-11,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-12,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-13,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-14,21,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-15,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-16,17,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-17,9,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-18,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-19,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-20,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-21,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-22,14,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-23,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-24,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-25,18,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-26,21,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-27,23,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-28,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-29,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-04-30,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-01,9,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-02,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-03,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-04,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-05,17,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-06,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-07,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-08,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-09,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-10,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-11,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-12,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-13,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-14,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-15,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-16,16,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-17,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-18,13,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-19,9,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-20,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-21,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-22,12,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-23,11,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-24,6,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-25,15,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-26,17,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-27,18,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-28,18,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-29,23,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-30,25,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-05-31,25,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-01,26,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-02,22,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-03,20,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-04,22,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-05,24,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-06,26,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-07,24,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-08,22,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-09,31,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-10,26,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-11,28,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-12,29,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-13,27,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-14,37,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-15,41,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-16,42,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-17,45,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-18,44,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-19,44,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-20,51,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-21,46,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-22,47,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-23,50,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-24,50,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-25,50,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-26,50,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-27,56,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-28,54,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-29,57,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-30,67,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-01,64,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-02,57,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-03,52,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-04,53,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-12,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-13,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-14,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-15,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-16,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-07-17,NA,NA,NA,NA,NA,NA,NA
"O - Greater Austin",2020-03-04,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-05,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-06,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-07,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-08,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-09,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-10,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-11,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-12,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-13,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-14,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-15,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-16,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-17,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-18,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-19,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-20,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-21,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-22,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-23,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-24,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-25,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-26,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-27,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-28,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-29,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-30,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-03-31,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-01,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-02,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-03,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-04,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-05,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-06,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-07,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-08,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-09,22,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-10,26,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-11,28,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-12,30,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-13,22,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-14,36,NA,NA,NA,0,2,2
"O - Greater Austin",2020-04-15,29,27.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-04-16,25,28,NA,NA,0,2,2
"O - Greater Austin",2020-04-17,27,28.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-04-18,23,27.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-04-19,62,32,NA,NA,0,2,2
"O - Greater Austin",2020-04-20,83,40.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-04-21,76,46.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-04-22,59,50.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-04-23,47,53.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-04-24,46,56.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-04-25,51,60.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-04-26,81,63.2857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-04-27,88,64,NA,NA,0,2,2
"O - Greater Austin",2020-04-28,68,62.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-04-29,47,61.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-04-30,59,62.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-05-01,47,63,NA,NA,0,2,2
"O - Greater Austin",2020-05-02,68,65.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-05-03,93,67.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-05-04,84,66.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-05,82,68.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-06,56,69.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-05-07,50,68.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-08,49,68.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-05-09,72,69.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-05-10,98,70.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-05-11,72,68.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-05-12,99,70.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-05-13,76,73.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-05-14,7,67.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-15,25,64.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-05-16,54,61.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-17,82,59.2857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-05-18,56,57,NA,NA,0,2,2
"O - Greater Austin",2020-05-19,30,47.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-05-20,103,51,NA,NA,0,2,2
"O - Greater Austin",2020-05-21,43,56.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-05-22,20,55.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-05-23,35,52.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-05-24,46,47.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-25,66,49,NA,NA,0,2,2
"O - Greater Austin",2020-05-26,93,58,NA,NA,0,2,2
"O - Greater Austin",2020-05-27,92,56.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-05-28,87,62.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-05-29,89,72.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-05-30,89,80.2857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-05-31,98,87.7142857142857,NA,NA,0,2,2
"O - Greater Austin",2020-06-01,88,90.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-06-02,79,88.8571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-06-03,89,88.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-04,100,90.2857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-06-05,87,90,NA,NA,0,2,2
"O - Greater Austin",2020-06-06,90,90.1428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-06-07,93,89.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-08,89,89.5714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-09,120,95.4285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-10,121,100,NA,NA,0,2,2
"O - Greater Austin",2020-06-11,123,103.285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-12,141,111,NA,NA,0,2,2
"O - Greater Austin",2020-06-13,137,117.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-14,148,125.571428571429,NA,NA,0,2,2
"O - Greater Austin",2020-06-15,164,136.285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-16,179,144.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-17,181,153.285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-18,196,163.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-19,205,172.857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-06-20,245,188.285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-21,274,206.285714285714,NA,NA,0,2,2
"O - Greater Austin",2020-06-22,288,224,NA,NA,0,2,2
"O - Greater Austin",2020-06-23,296,240.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-24,337,263,NA,NA,0,2,2
"O - Greater Austin",2020-06-25,343,284,NA,NA,0,2,2
"O - Greater Austin",2020-06-26,373,308,NA,NA,0,2,2
"O - Greater Austin",2020-06-27,388,328.428571428571,NA,NA,0,2,2
"O - Greater Austin",2020-06-28,404,347,NA,NA,0,2,2
"O - Greater Austin",2020-06-29,426,366.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-06-30,459,390,NA,NA,0,2,2
"O - Greater Austin",2020-07-01,461,407.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-07-02,469,425.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-07-03,485,441.714285714286,NA,NA,0,2,2
"O - Greater Austin",2020-07-04,550,464.857142857143,NA,NA,0,2,2
"O - Greater Austin",2020-07-05,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-07-06,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-07-07,NA,NA,NA,NA,0,2,2
"O - Greater Austin",2020-07-08,NA,548.504573221231,533.939290126684,563.069856315778,0,2,2
"O - Greater Austin",2020-07-09,NA,569.115078206894,550.503759876231,587.726396537556,0,2,2
"O - Greater Austin",2020-07-10,NA,589.725583192556,566.805224844255,612.645941540858,0,2,2
"O - Greater Austin",2020-07-11,NA,610.336088178219,582.850582483009,637.821593873429,0,2,2
"O - Greater Austin",2020-07-12,NA,630.946593163882,598.64903380106,663.244152526703,0,2,2
"O - Greater Austin",2020-07-13,NA,651.557098149544,614.210058634952,688.904137664136,0,2,2
"O - Greater Austin",2020-07-14,NA,672.167603135207,629.542719983237,714.792486287176,0,2,2
"O - Greater Austin",2020-07-15,NA,692.778108120869,644.655443692267,740.900772549471,0,2,2
"O - Greater Austin",2020-07-16,NA,713.388613106532,659.555979456115,767.221246756949,0,2,2
"O - Greater Austin",2020-07-17,NA,733.999118092195,674.251431215757,793.746804968632,0,2,2
"P - Greater San Antonio",2020-03-04,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-05,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-06,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-07,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-08,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-09,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-10,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-11,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-12,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-13,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-14,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-15,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-16,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-17,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-18,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-19,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-20,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-21,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-22,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-23,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-24,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-25,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-26,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-27,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-28,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-29,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-30,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-03-31,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-01,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-02,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-03,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-04,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-05,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-06,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-07,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-08,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-09,57,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-10,57,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-11,64,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-12,65,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-13,30,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-14,47,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-15,52,53.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-16,46,51.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-17,38,48.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-18,45,46.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-19,109,52.4285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-20,80,59.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-21,63,61.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-22,53,62,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-23,60,64,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-24,59,67,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-25,59,69,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-26,58,61.7142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-27,53,57.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-28,54,56.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-29,57,57.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-04-30,61,57.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-01,56,56.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-02,67,58,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-03,69,59.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-04,56,60,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-05,68,62,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-06,71,64,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-07,59,63.7142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-08,53,63.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-09,72,64,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-10,71,64.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-11,61,65,NA,NA,3,1,2
