"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Angelina",2020-05-26,"Raw",-100,544.827586206897,75.6975517406424,-103.640064993383,255.035168474668,110.752000520339,60.4343581748145,161.069642865863
"Angelina",2020-05-27,"Raw",500,-3.44827586206896,80.0330913031733,-99.8304440029499,259.896626609297,113.236547186837,63.0484174232475,163.424676950427
"Angelina",2020-05-28,"Raw",166.666666666667,255.172413793103,84.6692359870811,-95.9099172375103,265.248389211672,115.741509467911,65.6507411130058,165.832277822816
"Angelina",2020-05-29,"Raw",-33.3333333333333,117.241379310345,89.6264785303626,-91.8166770688266,271.069634129552,118.267485052341,68.246294847895,168.288675256787
"Angelina",2020-05-30,"Raw",-33.3333333333333,103.448275862069,94.9253116710151,-87.4779739208641,277.328597262894,120.815071628908,70.8405951872056,170.78954807061
"Angelina",2020-05-31,"Raw",-100,-89.6551724137931,100.586228147036,-82.8124687625394,283.984925056611,123.384866886392,73.439578593925,173.330155178858
"Angelina",2020-06-01,"Raw",-100,313.793103448276,106.629720696421,-77.7329951261739,290.992436519017,125.977468513573,76.0494393635754,175.905497663571
"Angelina",2020-06-02,"Raw",233.333333333333,103.448275862069,113.07628205717,-72.1496171889278,298.302181303267,128.593474199232,78.6764388993861,178.510509499079
"Angelina",2020-06-03,"Raw",466.666666666667,186.206896551724,119.946404967277,-65.9729216300791,305.865731564634,131.233481632151,81.3266879745008,181.1402752898
"Angelina",2020-06-04,"Raw",-100,-3.44827586206896,127.260582164742,-59.11754641786,313.638710747343,133.898088501108,84.0059025466124,183.790274455603
"Angelina",2020-06-05,"Raw",-100,-27.5862068965517,135.039306387559,-51.5060221521436,321.584634927262,136.587892494884,86.7191323871215,186.456652602647
"Angelina",2020-06-06,"Raw",66.6666666666667,-3.44827586206896,143.300417606677,-43.0881667078655,329.68900192122,139.303242759379,89.4692676949475,189.137217823812
"Angelina",2020-06-07,"Raw",-100,351.724137931035,152.051144724838,-33.8891765571549,337.99146600683,142.043494268966,92.2532406102018,191.833747927731
"Angelina",2020-06-08,"Raw",-100,10.3448275862069,161.296063877732,-23.9615155341718,346.553643289635,144.807753455136,95.0657414320711,194.549765478201
"Angelina",2020-06-09,"Raw",-100,24.1379310344828,171.039751201052,-13.3655155260286,355.445017928132,147.59512674938,97.9006921156453,197.289561383115
"Angelina",2020-06-10,"Raw",1366.66666666667,NA,181.286782830489,-2.16553210224248,364.73909776322,150.40472058319,100.751507441,200.05793372538
"Angelina",2020-06-11,"Raw",-100,NA,192.041734901734,9.57358703398071,374.509882769488,153.235641388057,103.611332973481,202.859949802633
"Angelina",2020-06-12,"Raw",833.333333333333,-113.793103448276,203.309183550481,21.7897960907688,384.828571010192,156.086995595473,106.473260848896,205.70073034205
"Angelina",2020-06-13,"Raw",-100,37.9310344827586,215.093704912419,34.426910506927,395.760499317911,158.957889636929,109.330523097326,208.585256176532
"Angelina",2020-06-14,"Raw",-100,-20.6896551724138,227.399875123241,47.4373689382687,407.362381308212,161.847429943917,112.176661020551,211.518198867283
"Angelina",2020-06-15,"Raw",-100,-37.9310344827586,240.232270318638,60.7845843141492,419.679956323126,164.754722947928,115.005668199085,214.503777696771
"Angelina",2020-06-16,"Raw",633.333333333333,265.51724137931,253.595466634301,74.4447420155801,432.746191253022,167.678875080453,117.812104137922,217.545646022985
"Angelina",2020-06-17,"Raw",600,413.793103448276,267.494040205923,88.4079039033161,446.58017650853,170.618992772985,120.591175440009,220.646810105961
"Angelina",2020-06-18,"Raw",-100,600,281.932567169195,102.678307843349,461.186826495041,173.574182457014,123.338781747671,223.809583166356
"Angelina",2020-06-19,"Raw",366.666666666667,82.7586206896552,296.915623659809,117.273807429568,476.557439890049,176.543550564032,126.051524479847,227.035576648217
"Angelina",2020-06-20,"Raw",366.666666666667,82.7586206896552,312.447785813455,132.224462846938,492.671108779972,179.52620352553,128.726677523789,230.325729527271
"Angelina",2020-06-21,"Raw",-100,379.310344827586,328.533629765826,147.570354878871,509.496904652782,182.521247773,131.362120374422,233.680375171577
"Angelina",2020-06-22,"Raw",-100,117.241379310345,345.177731652614,163.358735155071,526.996728150156,185.527789737933,133.956235590611,237.099343885255
"Angelina",2020-06-23,"Raw",1066.66666666667,NA,362.384667609509,179.640638090596,545.128697128423,188.544935851821,136.507773699278,240.582098004364
"Angelina",2020-06-24,"Raw",266.666666666667,351.724137931035,380.159013772204,196.4670628243,563.850964720108,191.571792546155,139.015689704067,244.127895388243
"Angelina",2020-06-25,"Raw",533.333333333333,-58.6206896551724,398.50534627639,213.884793263163,583.125899289617,194.607466252427,141.478956078271,247.735976426583
"Angelina",2020-06-26,"Raw",533.333333333333,131.034482758621,417.428241257759,231.931872194815,602.924610320703,197.651063402128,143.896357538373,251.405769265883
"Angelina",2020-06-27,"Raw",-100,341.379310344828,436.932274852002,250.632694698916,623.231855005087,200.701690426749,146.266273059199,255.137107794299
"Angelina",2020-06-28,"Raw",-100,117.241379310345,457.016823272585,269.975981684447,644.057664860723,203.758453757782,148.586450601571,258.930456913993
"Angelina",2020-06-29,"Raw",-100,103.448275862069,477.660463044072,289.861258209245,665.459667878899,206.820565065321,150.853282311511,262.787847819131
"Angelina",2020-06-30,"Raw",300,134.48275862069,498.8365707688,310.15166923968,687.521472297921,209.887656973868,153.060347175835,266.714966771901
"Angelina",2020-07-01,"Raw",933.333333333333,1010.34482758621,520.518523049108,330.695527573365,710.341518524851,212.959467346528,155.200400169885,270.718534523172
"Angelina",2020-07-02,"Raw",300,379.310344827586,542.679696487334,351.331683597899,734.027709376769,216.035734046406,157.266249876231,274.805218216582
"Angelina",2020-07-03,"Raw",633.333333333333,110.344827586207,565.293467685815,371.895567977142,758.691367394488,219.116194936607,159.251066574698,278.981323298517
"Angelina",2020-07-04,"Raw",-100,51.7241379310345,588.33321324689,392.225815854862,784.440610638917,222.200587880236,161.148648522492,283.252527237979
"Angelina",2020-07-05,"Raw",-100,124.137931034483,611.772309772895,412.171120758011,811.37349878778,225.288650740396,162.953642112397,287.623659368395
"Angelina",2020-07-06,"Raw",-100,386.206896551724,635.58413386617,431.596735018422,839.571532713918,228.380121380194,164.661712783601,292.098529976788
"Angelina",2020-07-07,"Raw",2200,-13.7931034482759,659.742062129052,450.389915009813,869.094209248291,231.474737662734,166.269665371393,296.679809954076
"Angelina",2020-07-08,"Raw",-100,379.310344827586,684.219471163879,468.46366912766,899.975273200098,234.572237451121,167.775514769146,301.368960133096
"Angelina",2020-07-09,"Raw",1066.66666666667,-55.1724137931034,708.989737572989,485.758409897121,932.221065248857,237.67235860846,169.17851002484,306.166207192079
"Angelina",2020-07-10,"Raw",1166.66666666667,620.689655172414,734.02623795872,502.241469352081,965.811006565359,240.774838997855,170.479116995373,311.070561000337
"Angelina",2020-07-11,"Raw",1900,151.724137931034,759.302348923409,517.904791722561,1000.69990612426,243.879416482411,171.678966190048,316.079866774775
"Angelina",2020-07-12,"Raw",-100,227.586206896552,784.791447069395,532.761361020109,1036.82153311868,246.985828925234,172.780773308584,321.190884541884
"Angelina",2020-07-13,"Raw",-100,406.896551724138,810.466908999016,546.841001430819,1074.09281656721,250.093814189428,173.788240191643,326.399388187213
"Angelina",2020-07-14,"Raw",2933.33333333333,196.551724137931,836.302111314609,560.186121224544,1112.41810140468,253.203110138097,174.70594352521,331.700276750984
"Angelina",2020-07-15,"Raw",-100,103.448275862069,862.270430618513,572.847815122209,1151.69304611482,256.313454634347,175.539217812878,337.087691455817
"Angelina",2020-07-16,"Raw",3433.33333333333,-13.7931034482759,888.345243513065,584.882561711292,1191.80792531484,259.424585541283,176.294038020124,342.555133062442
"Angelina",2020-07-17,"Raw",1900,406.896551724138,914.499926600603,596.349598952211,1232.65025424899,262.536240722009,176.976906065615,348.095575378403
"Angelina",2020-07-18,"Raw",-100,675.862068965517,940.707856483466,607.308953394345,1274.10675957259,265.64815803963,177.594744122476,353.701571956784
"Angelina",2020-07-19,"Raw",-100,NA,966.94240976399,617.82003814824,1316.06478137974,268.760119046734,178.154367058325,359.365871035143
"Aransas",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-23,"14-Day Average",NA,-41.1764705882353,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-24,"14-Day Average",NA,-29.4117647058823,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-25,"14-Day Average",NA,-36.4705882352941,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-26,"14-Day Average",NA,-47.0588235294118,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-27,"14-Day Average",NA,-54.6218487394958,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-28,"14-Day Average",NA,-60.2941176470588,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-29,"14-Day Average",NA,-63.3986928104575,NA,NA,NA,NA,NA,NA
"Aransas",2020-04-30,"14-Day Average",NA,-65.8823529411765,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-01,"14-Day Average",NA,-68.9839572192514,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-02,"14-Day Average",NA,-70.5882352941176,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-03,"14-Day Average",NA,-72.8506787330317,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-04,"14-Day Average",NA,-75.6302521008403,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-05,"14-Day Average",NA,-88.2352941176471,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-06,"14-Day Average",NA,-88.2352941176471,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-07,"14-Day Average",NA,-84.3137254901961,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-08,"14-Day Average",NA,-90.1960784313726,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-09,"14-Day Average",NA,-91.1764705882353,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-10,"14-Day Average",NA,-90.1960784313726,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-11,"14-Day Average",NA,-89.2156862745098,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-12,"14-Day Average",NA,-86.2745098039216,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-13,"14-Day Average",NA,-87.2549019607843,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-14,"14-Day Average",Inf,-81.3725490196078,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-15,"14-Day Average",Inf,-81.3725490196078,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-16,"14-Day Average",Inf,-81.3725490196078,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-17,"14-Day Average",Inf,23.5294117647059,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-18,"14-Day Average",Inf,62.7450980392157,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-19,"14-Day Average",Inf,63.8009049773756,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-20,"14-Day Average",Inf,53.781512605042,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-21,"14-Day Average",Inf,54.6218487394958,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-22,"14-Day Average",Inf,55.4621848739496,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-23,"14-Day Average",Inf,65.6108597285068,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-24,"14-Day Average",Inf,78.4313725490196,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-25,"14-Day Average",Inf,80.3921568627451,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-26,"14-Day Average",Inf,78.4313725490196,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-27,"14-Day Average",Inf,80.3921568627451,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-28,"14-Day Average",Inf,76.4705882352941,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-29,"14-Day Average",Inf,83.3333333333333,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-30,"14-Day Average",Inf,82.3529411764706,NA,NA,NA,NA,NA,NA
"Aransas",2020-05-31,"14-Day Average",Inf,-22.5490196078431,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-01,"14-Day Average",Inf,-43.1372549019608,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-02,"14-Day Average",Inf,-52.9411764705882,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-03,"14-Day Average",Inf,-50,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-04,"14-Day Average",NA,-49.0196078431373,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-05,"14-Day Average",NA,-51.9607843137255,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-06,"14-Day Average",NA,-49.3212669683258,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-07,"14-Day Average",NA,-45.3781512605042,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-08,"14-Day Average",NA,-49.5798319327731,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-09,"14-Day Average",NA,-43.6974789915966,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-10,"14-Day Average",NA,-41.1764705882353,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-11,"14-Day Average",NA,-39.2156862745098,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-12,"14-Day Average",Inf,-41.1764705882353,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-13,"14-Day Average",Inf,-36.2745098039216,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-14,"14-Day Average",Inf,-31.3725490196078,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-15,"14-Day Average",Inf,-48.0392156862745,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-16,"14-Day Average",Inf,-51.9607843137255,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-17,"14-Day Average",Inf,-55.8823529411765,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-18,"14-Day Average",Inf,-53.921568627451,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-19,"14-Day Average",Inf,-48.0392156862745,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-20,"14-Day Average",Inf,-50.9803921568627,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-21,"14-Day Average",Inf,-57.843137254902,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-22,"14-Day Average",Inf,-50.9803921568627,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-23,"14-Day Average",Inf,-55.0802139037433,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-24,"14-Day Average",Inf,-45.0980392156863,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-25,"14-Day Average",Inf,-49.3212669683258,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-26,"14-Day Average",Inf,-50.2262443438914,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-27,"14-Day Average",Inf,-51.131221719457,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-28,"14-Day Average",Inf,-50.2262443438914,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-29,"14-Day Average",Inf,-44.7963800904977,NA,NA,NA,NA,NA,NA
"Aransas",2020-06-30,"14-Day Average",Inf,-38.4615384615385,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-01,"14-Day Average",Inf,-23.0769230769231,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-02,"14-Day Average",Inf,-20.3619909502263,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-03,"14-Day Average",Inf,-26.6968325791855,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-04,"14-Day Average",Inf,-25.7918552036199,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-05,"14-Day Average",Inf,-13.1221719457014,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-06,"14-Day Average",Inf,-2.26244343891402,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-07,"14-Day Average",Inf,1.68067226890756,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-08,"14-Day Average",Inf,7.56302521008403,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-09,"14-Day Average",Inf,8.40336134453781,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-10,"14-Day Average",Inf,12.6050420168067,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-11,"14-Day Average",Inf,15.9663865546219,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-12,"14-Day Average",Inf,27.7310924369748,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-13,"14-Day Average",Inf,28.5714285714286,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-14,"14-Day Average",Inf,30.2521008403361,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-15,"14-Day Average",Inf,19.327731092437,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-16,"14-Day Average",Inf,15.1260504201681,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-17,"14-Day Average",Inf,23.5294117647059,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-18,"14-Day Average",Inf,34.4537815126051,NA,NA,NA,NA,NA,NA
"Aransas",2020-07-19,"14-Day Average",Inf,30.316742081448,NA,NA,NA,NA,NA,NA
"Archer",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Archer",2020-04-23,"14-Day Average",NA,-3.70370370370371,NA,NA,NA,NA,NA,NA
"Archer",2020-04-24,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Archer",2020-04-25,"14-Day Average",NA,-11.1111111111111,NA,NA,NA,NA,NA,NA
"Archer",2020-04-26,"14-Day Average",NA,-25.9259259259259,NA,NA,NA,NA,NA,NA
"Archer",2020-04-27,"14-Day Average",NA,-36.5079365079365,NA,NA,NA,NA,NA,NA
"Archer",2020-04-28,"14-Day Average",NA,-44.4444444444444,NA,NA,NA,NA,NA,NA
"Archer",2020-04-29,"14-Day Average",NA,-50.6172839506173,NA,NA,NA,NA,NA,NA
"Archer",2020-04-30,"14-Day Average",NA,-53.3333333333333,NA,NA,NA,NA,NA,NA
"Archer",2020-05-01,"14-Day Average",NA,-57.5757575757576,NA,NA,NA,NA,NA,NA
"Archer",2020-05-02,"14-Day Average",NA,-61.1111111111111,NA,NA,NA,NA,NA,NA
"Archer",2020-05-03,"14-Day Average",NA,-64.1025641025641,NA,NA,NA,NA,NA,NA
"Archer",2020-05-04,"14-Day Average",NA,-66.6666666666667,NA,NA,NA,NA,NA,NA
"Archer",2020-05-05,"14-Day Average",NA,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-06,"14-Day Average",NA,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-07,"14-Day Average",NA,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Archer",2020-05-08,"14-Day Average",NA,-88.8888888888889,NA,NA,NA,NA,NA,NA
"Archer",2020-05-09,"14-Day Average",NA,-88.8888888888889,NA,NA,NA,NA,NA,NA
"Archer",2020-05-10,"14-Day Average",NA,-85.1851851851852,NA,NA,NA,NA,NA,NA
"Archer",2020-05-11,"14-Day Average",NA,-85.1851851851852,NA,NA,NA,NA,NA,NA
"Archer",2020-05-12,"14-Day Average",NA,-83.3333333333333,NA,NA,NA,NA,NA,NA
"Archer",2020-05-13,"14-Day Average",NA,-81.4814814814815,NA,NA,NA,NA,NA,NA
"Archer",2020-05-14,"14-Day Average",NA,-81.4814814814815,NA,NA,NA,NA,NA,NA
"Archer",2020-05-15,"14-Day Average",Inf,-81.4814814814815,NA,NA,NA,NA,NA,NA
"Archer",2020-05-16,"14-Day Average",Inf,-79.6296296296296,NA,NA,NA,NA,NA,NA
"Archer",2020-05-17,"14-Day Average",Inf,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-18,"14-Day Average",Inf,-70.3703703703704,NA,NA,NA,NA,NA,NA
"Archer",2020-05-19,"14-Day Average",Inf,-72.6495726495726,NA,NA,NA,NA,NA,NA
"Archer",2020-05-20,"14-Day Average",Inf,-73.015873015873,NA,NA,NA,NA,NA,NA
"Archer",2020-05-21,"14-Day Average",Inf,-73.015873015873,NA,NA,NA,NA,NA,NA
"Archer",2020-05-22,"14-Day Average",Inf,-76.1904761904762,NA,NA,NA,NA,NA,NA
"Archer",2020-05-23,"14-Day Average",Inf,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-24,"14-Day Average",Inf,-79.6296296296296,NA,NA,NA,NA,NA,NA
"Archer",2020-05-25,"14-Day Average",Inf,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-26,"14-Day Average",Inf,-75.9259259259259,NA,NA,NA,NA,NA,NA
"Archer",2020-05-27,"14-Day Average",Inf,-75.9259259259259,NA,NA,NA,NA,NA,NA
"Archer",2020-05-28,"14-Day Average",Inf,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-29,"14-Day Average",NA,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-05-30,"14-Day Average",NA,-79.6296296296296,NA,NA,NA,NA,NA,NA
"Archer",2020-05-31,"14-Day Average",NA,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-06-01,"14-Day Average",NA,-79.6296296296296,NA,NA,NA,NA,NA,NA
"Archer",2020-06-02,"14-Day Average",NA,-79.6296296296296,NA,NA,NA,NA,NA,NA
"Archer",2020-06-03,"14-Day Average",NA,-77.7777777777778,NA,NA,NA,NA,NA,NA
"Archer",2020-06-04,"14-Day Average",NA,-70.3703703703704,NA,NA,NA,NA,NA,NA
