"PHR","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"2/3 - Arlington PHR",2020-08-16,"Raw",885.818181818182,695.623176323468,415.089223694429,378.662153233791,451.516294155067,522.742120431971,444.742829502404,600.741411361537
"2/3 - Arlington PHR",2020-08-17,"Raw",215.272727272727,772.530220925386,401.092371988192,364.38954318128,437.795200795104,526.18418692228,448.029476809632,604.338897034928
"2/3 - Arlington PHR",2020-08-18,"Raw",1152.36363636364,96.6652771988328,387.131801382279,350.08863313169,424.174969632869,529.611585091086,451.28283705315,607.940333129021
"2/3 - Arlington PHR",2020-08-19,"Raw",338.181818181818,182.576073363902,373.250222926554,335.808834278776,410.691611574331,533.024683609396,454.503068865999,611.546298352794
"2/3 - Arlington PHR",2020-08-20,"Raw",286.181818181818,710.962901208837,359.490347670877,321.600540152671,397.380155189083,536.423851148221,457.690411157951,615.15729113849
"2/3 - Arlington PHR",2020-08-21,"Raw",190.909090909091,343.434764485202,345.894886665111,307.514913253388,384.274860076835,539.809456378569,460.845175879575,618.773736877562
"2/3 - Arlington PHR",2020-08-22,"Raw",172,337.098791162985,332.50655095912,293.603677384559,371.40942453368,543.181867971449,463.967739608085,622.395996334814
"2/3 - Arlington PHR",2020-08-23,"Raw",125.454545454545,80.2834514380992,319.368051602764,279.918925222239,358.817177983288,546.541454597871,467.058534017275,626.024375178467
"2/3 - Arlington PHR",2020-08-24,"Raw",73.4545454545455,60.1917465610671,306.522099645906,266.51294722547,346.531252066342,549.888584928844,470.118035301839,629.659134555849
"2/3 - Arlington PHR",2020-08-25,"Raw",270.909090909091,385.410587744894,294.011406138409,253.438084774551,334.584727502268,553.223627635376,473.146752632701,633.300502638052
"2/3 - Arlington PHR",2020-08-26,"Raw",314.909090909091,1110.08753647353,281.878682130135,240.746607756167,323.010756504103,556.546951388478,476.145215724669,636.948687052287
"2/3 - Arlington PHR",2020-08-27,"Raw",229.090909090909,321.217173822426,270.166638670947,228.490614844638,311.842662497256,559.858924859157,479.113961600685,640.60388811763
"2/3 - Arlington PHR",2020-08-28,"Raw",236.363636363636,452.813672363485,258.917986810705,216.721953440983,301.114020180428,563.159916718424,482.053520638613,644.266312798235
"2/3 - Arlington PHR",2020-08-29,"Raw",202.181818181818,366.902876198416,248.175437599274,205.492155515533,290.858719683015,566.450295637287,484.964401986929,647.936189287645
"2/3 - Arlington PHR",2020-08-30,"Raw",210.909090909091,187.661525635682,237.981702086515,194.852385302831,281.111018870199,569.730430286756,487.847078435321,651.61378213819
"2/3 - Arlington PHR",2020-08-31,"Raw",23.2727272727273,204.210087536474,228.37949132229,184.853394764364,271.905587880217,573.000689337839,490.701970825376,655.299407850302
"2/3 - Arlington PHR",2020-09-01,"Raw",249.090909090909,48.020008336807,219.411516356463,175.545482828056,263.277549884869,576.261441461545,493.529432085683,658.993450837408
"2/3 - Arlington PHR",2020-09-02,"Raw",259.272727272727,236.265110462693,211.120488238894,166.978454522605,255.262521955183,579.513055328885,496.329730975209,662.696379682561
"2/3 - Arlington PHR",2020-09-03,"Raw",198.909090909091,235.223009587328,203.549118019447,159.201576163291,247.896659875602,582.755899610867,499.103035619102,666.408763602632
"2/3 - Arlington PHR",2020-09-04,"Raw",184,573.864110045852,196.740116747983,152.263522646219,241.216710849748,585.990342978499,501.849396922633,670.131289034365
"2/3 - Arlington PHR",2020-09-05,"Raw",179.272727272727,188.786994581075,190.726095188286,146.201092319345,235.251098057227,589.216722406673,504.568526901843,673.864917911504
"2/3 - Arlington PHR",2020-09-06,"Raw",120.727272727273,156.023343059608,185.499262959815,141.005433062354,229.993092857277,592.435248085804,507.259183214064,677.611312957544
"2/3 - Arlington PHR",2020-09-07,"Raw",12,635.764902042518,181.041729395954,136.65562057171,225.427838220198,595.646098510188,509.919813963676,681.372383056699
"2/3 - Arlington PHR",2020-09-08,"Raw",49.0909090909091,75.4481033764068,177.335603830082,133.129903946673,221.54130371349,598.849452174121,512.548787473464,685.150116874778
"2/3 - Arlington PHR",2020-09-09,"Raw",237.454545454545,555.648186744477,174.36299559558,130.405726568075,218.320264623086,602.0454875719,515.144414404716,688.946560739084
"2/3 - Arlington PHR",2020-09-10,"Raw",233.090909090909,-53.2721967486453,172.106014025831,128.459729243279,215.752298808384,605.234383197822,517.704969302025,692.763797093619
"2/3 - Arlington PHR",2020-09-11,"Raw",151.272727272727,583.243017924135,170.546768454215,127.267738266705,213.825798641726,608.416317546183,520.228711494872,696.603923597493
"2/3 - Arlington PHR",2020-09-12,"Raw",166.545454545455,1131.17965819091,169.667368214114,126.804741045749,212.529995382479,611.591469111278,522.713905272446,700.469032950111
"2/3 - Arlington PHR",2020-09-13,"Raw",36,-199.958315964985,169.449922638908,127.044852262909,211.854993014908,614.760016387406,525.158839234775,704.361193540037
"2/3 - Arlington PHR",2020-09-14,"Raw",146.545454545455,394.91454772822,169.876541061979,127.961274231419,211.79180789254,617.922137868862,527.56184471311,708.282431024613
"2/3 - Arlington PHR",2020-09-15,"Raw",411.272727272727,629.345560650271,170.929332816709,129.526256199454,212.332409433963,621.078012049942,529.921313146184,712.2347109537
"2/3 - Arlington PHR",2020-09-16,"Raw",265.090909090909,278.115881617341,172.590407236477,131.711058895369,213.469755577586,624.227817424943,532.23571229711,716.219922552776
"2/3 - Arlington PHR",2020-09-17,"Raw",230.181818181818,1155.85660691955,174.841873654666,134.485932562917,215.197814746415,627.371732488162,534.503601198495,720.239863777829
"2/3 - Arlington PHR",2020-09-18,"Raw",277.818181818182,1828.05335556482,177.665841404657,137.820118992413,217.511563816901,630.509935733895,536.723643720898,724.296227746891
"2/3 - Arlington PHR",2020-09-19,"Raw",180,318.507711546478,181.04441981983,141.681890330741,220.40694930892,633.642605656438,538.894620671964,728.390590640912
"2/3 - Arlington PHR",2020-09-20,"Raw",137.090909090909,286.327636515215,184.959718233568,146.038639237876,223.88079722926,636.769920750088,541.015440349839,732.524401150336
"2/3 - Arlington PHR",2020-09-21,"Raw",158.181818181818,553.897457273864,189.393845979251,150.857035462158,227.930656496343,639.892059509141,543.085147494379,736.698971523902
"2/3 - Arlington PHR",2020-09-22,"Raw",434.181818181818,825.260525218841,194.32891239026,156.103262101704,232.554562678816,643.009200427894,545.102930602203,740.915470253584
"2/3 - Arlington PHR",2020-09-23,"Raw",231.636363636364,1221.96748645269,199.747026799977,161.743339618473,237.750713981481,646.121522000643,547.068127596047,745.174916405239
"2/3 - Arlington PHR",2020-09-24,"Raw",270.181818181818,196.498541058774,205.630298541782,167.743536322925,243.517060760639,649.229202721684,548.980229863996,749.478175579373
"2/3 - Arlington PHR",2020-09-25,"Raw",233.818181818182,198.165902459358,211.960836949058,174.070850709647,249.850823188469,652.332421085315,550.838884709093,753.825957461537
"2/3 - Arlington PHR",2020-09-26,"Raw",218.545454545455,83.1596498541059,218.720751355185,180.693535342263,256.747967368108,655.431355585831,552.643896273477,758.218814898184
"2/3 - Arlington PHR",2020-09-27,"Raw",84.7272727272727,2249.1454772822,225.892151093545,187.581617300001,264.202684887088,658.526184717529,554.395225022811,762.657144412246
"2/3 - Arlington PHR",2020-09-28,"Raw",120,337.849103793247,233.457145497518,194.707360979395,272.20693001564,661.617086974705,556.092985895505,767.141188053905
"2/3 - Arlington PHR",2020-09-29,"Raw",339.272727272727,369.403918299291,241.397843900486,202.045619418769,280.750068382202,664.704240851656,557.737445236657,771.671036466655
"2/3 - Arlington PHR",2020-09-30,"Raw",462.545454545455,109.62901208837,249.69635563583,209.574032132419,289.81867913924,667.787824842678,559.329016648282,776.246633037073
"2/3 - Arlington PHR",2020-10-01,"Raw",306.909090909091,817.882451021259,258.334790036931,217.273048918398,299.396531155464,670.868017442068,560.868255895204,780.867778988932
"2/3 - Arlington PHR",2020-10-02,"Raw",93.4545454545455,2714.46436015006,267.295256437171,225.125785001963,309.464727872379,673.944997144122,562.355855009926,785.534139278317
"2/3 - Arlington PHR",2020-10-03,"Raw",376,917.590662776157,276.55986416993,233.117736420224,320.001991919636,677.018942443136,563.792635740082,790.24524914619
"2/3 - Arlington PHR",2020-10-04,"Raw",157.818181818182,348.812005002084,286.11072256859,241.236400107117,330.985045030064,680.090031833407,565.179542479017,795.000521187798
"2/3 - Arlington PHR",2020-10-05,"Raw",260.363636363636,689.453939141309,295.929940966532,249.470848193423,342.389033739641,683.158443809232,566.517634814138,799.799252804326
"2/3 - Arlington PHR",2020-10-06,"Raw",339.636363636364,337.724051688203,305.999628697138,257.811301568465,354.187955825811,686.224356864907,567.808079819339,804.640633910475
"2/3 - Arlington PHR",2020-10-07,"Raw",269.454545454545,384.243434764485,316.301895093788,266.248737076967,366.355053110609,689.287949494728,569.052144207622,809.523754781833
"2/3 - Arlington PHR",2020-10-08,"Raw",356.363636363636,414.297624010004,326.818849489863,274.774549787122,378.863149192605,692.349400192991,570.251186448541,814.447613937441
"2/3 - Arlington PHR",2020-10-09,"Raw",290.909090909091,1179.19966652772,337.532601218745,283.380279745795,391.684922691696,695.408887453994,571.406648942748,819.41112596524
"2/3 - Arlington PHR",2020-10-10,"Raw",338.909090909091,636.265110462693,348.425259613816,292.057403349551,404.793115878081,698.466589772032,572.520050333249,824.413129210815
"2/3 - Arlington PHR",2020-10-11,"Raw",224,805.293872446853,359.478934008455,300.79718343088,418.16068458603,701.522685641403,573.592978020347,829.452393262458
"2/3 - Arlington PHR",2020-10-12,"Raw",318.909090909091,1226.09420591913,370.675733736045,309.590569049005,431.760898423086,704.577353556401,574.62708093497,834.527626177833
"2/3 - Arlington PHR",2020-10-13,"Raw",422.909090909091,682.992913714048,381.997768129967,318.428135049127,445.567401210806,707.630772011325,575.624062613535,839.637481409116
"2/3 - Arlington PHR",2020-10-14,"Raw",505.090909090909,443.518132555231,393.427146523601,327.30005192583,459.554241121372,710.68311950047,576.585674606712,844.780564394229
"2/3 - Arlington PHR",2020-10-15,"Raw",484.727272727273,1212.42184243435,404.945978250329,336.196077739154,473.695878761505,713.734574518134,577.51371024475,849.955438791518
"2/3 - Arlington PHR",2020-10-16,"Raw",502.181818181818,733.597332221759,416.536372643533,345.105565320285,487.967179966781,716.785315558611,578.409998773316,855.160632343905
"2/3 - Arlington PHR",2020-10-17,"Raw",552.363636363636,705.377240516882,428.180439036593,354.017479480159,502.343398593027,719.835521116198,579.276399866266,860.394642366131
"2/3 - Arlington PHR",2020-10-18,"Raw",362.909090909091,665.94414339308,439.86028676289,362.920420247969,516.800153277812,722.885369685193,580.114798515242,865.655940855145
"2/3 - Arlington PHR",2020-10-19,"Raw",233.090909090909,-100,451.558025155807,371.80264925801,531.313401053604,725.935039759892,580.927100290617,870.942979229167
"4/5N - Tyler PHR",2020-04-22,"Raw",0,0,88.6295027691769,-168.231111828842,345.490117367196,-59.4150599057842,-177.313018237918,58.4828984263492
"4/5N - Tyler PHR",2020-04-23,"Raw",71.875,-134.146341463415,86.103093878023,-161.798903404282,334.005091160328,-55.8525148887539,-171.542200708552,59.8371709310442
"4/5N - Tyler PHR",2020-04-24,"Raw",68.75,-20.3252032520325,83.5928167327852,-155.473671485961,322.659304951532,-52.2899653557967,-165.798065745771,61.2181350341774
"4/5N - Tyler PHR",2020-04-25,"Raw",-90.625,13.0081300813008,81.1148030793806,-149.258638063724,311.488244222485,-48.7274067909851,-160.08279737624,62.6279837942702
"4/5N - Tyler PHR",2020-04-26,"Raw",43.75,-90.8943089430894,78.6851846637256,-143.158059645784,300.528428973235,-45.1648346783923,-154.398577540123,64.068908183338
"4/5N - Tyler PHR",2020-04-27,"Raw",-15.625,-59.8373983739837,76.3200932317365,-137.177303273834,289.817489737307,-41.6022445020912,-148.747580548063,65.5430915438809
"4/5N - Tyler PHR",2020-04-28,"Raw",187.5,-81.9512195121951,74.0356605293299,-131.322911843417,279.394232902077,-38.0396317461547,-143.131966762168,67.0527032698589
"4/5N - Tyler PHR",2020-04-29,"Raw",-87.5,-23.0894308943089,71.8480183024224,-125.602649938519,269.298686543364,-34.4769918946555,-137.55387543874,68.5998916494291
"4/5N - Tyler PHR",2020-04-30,"Raw",206.25,-30.7317073170732,69.7732982969305,-120.025518202218,259.572114796079,-30.9143204316666,-132.015416675948,70.1867758126149
"4/5N - Tyler PHR",2020-05-01,"Raw",165.625,-98.3739837398374,67.8276322587705,-114.601720476217,250.256984993758,-27.3516128412614,-126.518662418151,71.8154367356283
"4/5N - Tyler PHR",2020-05-02,"Raw",93.75,-32.520325203252,66.0271519338591,-109.342563742467,241.396867610185,-23.7888646075121,-121.065636480835,73.4879072658112
"4/5N - Tyler PHR",2020-05-03,"Raw",-21.875,-80,64.3879890681127,-104.260266742156,233.036244878381,-20.226071214492,-115.658303576607,75.206161147623
"4/5N - Tyler PHR",2020-05-04,"Raw",-87.5,-17.7235772357724,62.9262754074479,-99.367649864437,225.220200679333,-16.6632281462739,-110.298557343797,76.9721010512495
"4/5N - Tyler PHR",2020-05-05,"Raw",237.5,-100,61.6581426977809,-94.6776778101441,217.993963205706,-13.1003308869309,-104.988207405393,78.7875456315311
"4/5N - Tyler PHR",2020-05-06,"Raw",75,5.20325203252032,60.5997226850287,-90.2028294736602,211.402274843718,-9.53737492053553,-99.7289655172336,80.6542156761626
"4/5N - Tyler PHR",2020-05-07,"Raw",121.875,2.92682926829269,59.7671471151073,-85.9542786118878,205.488572842102,-5.97435573116105,-94.5224309006566,82.5737194383345
"4/5N - Tyler PHR",2020-05-08,"Raw",75,78.5365853658537,59.1765477339336,-81.9408861718437,200.293981639711,-2.41126880288027,-89.3700748954548,84.5475372896943
"4/5N - Tyler PHR",2020-05-09,"Raw",-100,46.5040650406504,58.8440562874239,-78.1680315180708,195.856144092919,1.15189038023392,-84.2732251133028,86.5770058737706
"4/5N - Tyler PHR",2020-05-10,"Raw",87.5,36.0975609756098,58.7858045214949,-74.6363437846172,192.207952827607,4.71512633410862,-79.2330493182693,88.6633019864866
"4/5N - Tyler PHR",2020-05-11,"Raw",-78.125,-61.6260162601626,59.0179241820628,-71.3404312448863,189.376279609012,8.27844357467094,-74.2505393078466,90.8074264571884
"4/5N - Tyler PHR",2020-05-12,"Raw",265.625,36.0975609756098,59.5565470150442,-68.2677373158643,187.380831345953,11.8418466178479,-69.32649511273,93.0101883484258
"4/5N - Tyler PHR",2020-05-13,"Raw",137.5,-39.8373983739837,60.4178047663558,-65.3976658057495,186.233275338461,15.4053399795667,-64.4615098736551,95.2721898327884
"4/5N - Tyler PHR",2020-05-14,"Raw",343.75,31.0569105691057,61.6178291819139,-62.7011059212198,185.936764285048,18.9689281757542,-59.6559557859369,97.5938121374452
"4/5N - Tyler PHR",2020-05-15,"Raw",131.25,-65.3658536585366,63.1727520076351,-60.1404460406563,186.485950055926,22.5326157223376,-54.9099715239093,99.9752029685846
"4/5N - Tyler PHR",2020-05-16,"Raw",159.375,-21.3008130081301,65.0987049894358,-57.6701002831,187.867510261972,26.0964071352442,-50.2234515653544,102.416265835843
"4/5N - Tyler PHR",2020-05-17,"Raw",-37.5,26.3414634146341,67.4118198732326,-55.237498192728,190.061137939193,29.6603069304008,-45.5960378278609,104.916651688662
"4/5N - Tyler PHR",2020-05-18,"Raw",-53.125,173.170731707317,70.1282284049421,-52.7844240483157,193.0408808582,33.2243196237346,-41.0271140032597,107.475753250729
"4/5N - Tyler PHR",2020-05-19,"Raw",187.5,51.3821138211382,73.2640623304805,-50.2485538080763,196.776678469037,36.7884497311727,-36.5158029323177,110.092702394663
"4/5N - Tyler PHR",2020-05-20,"Raw",146.875,-21.4634146341463,76.8354533957645,-47.5650310992251,201.235937890754,40.3527017686421,-32.0609673004454,112.76637083773
"4/5N - Tyler PHR",2020-05-21,"Raw",262.5,17.8861788617886,80.8585333467107,-44.6679454357853,206.385012129207,43.9170802520701,-27.6612138584045,115.495374362545
"4/5N - Tyler PHR",2020-05-22,"Raw",165.625,-17.0731707317073,85.3494339292354,-41.491615436617,212.190483295088,47.4815896973836,-23.3149012832758,118.278080678043
"4/5N - Tyler PHR",2020-05-23,"Raw",56.25,-100,90.3242868892552,-37.9716247138973,218.620198492408,51.0462346205097,-19.0201516988508,121.11262093987
"4/5N - Tyler PHR",2020-05-24,"Raw",-43.75,88.130081300813,95.7992239726867,-34.0455982050632,225.644046150437,54.6110195373755,-14.7748657764695,123.996904851221
"4/5N - Tyler PHR",2020-05-25,"Raw",-53.125,44.0650406504065,101.790376925446,-29.6537363812684,233.234490232161,58.1759489639082,-10.5767412429075,126.928639170724
